Capinzal do Norte, MA;população 10.725;0,8%
Carolina, MA;população 23.902;1,8%
Carutapera, MA;população 23.021;0,5%
Caxias, MA;população 160.291;1,3%
Cedral, MA;população 10.435;0,7%
Central do Maranhão, MA;população 8.354;0,9%
Centro do Guilherme, MA;população 12.713;0,6%
Centro Novo do Maranhão, MA;população 20.707;1,4%
Chapadinha, MA;população 76.972;1,1%
Cidelândia, MA;população 14.238;1,4%
Codó, MA;população 119.962;1%
Coelho Neto, MA;população 48.078;1,2%
Colinas, MA;população 40.097;1%
Conceição do Lago-Açu, MA;população 15.554;1,1%
Coroatá, MA;população 63.497;1,1%
Cururupu, MA;população 31.027;1,2%
Davinópolis, MA;população 12.650;1,1%
Dom Pedro, MA;população 22.863;0,9%
Duque Bacelar, MA;população 11.015;1%
Esperantinópolis, MA;população 17.238;1,2%
Estreito, MA;população 39.805;1,8%
Feira Nova do Maranhão, MA;população 8.293;1,4%
Fernando Falcão, MA;população 9.932;0,9%
Formosa da Serra Negra, MA;população 18.337;1,7%
Fortaleza dos Nogueiras, MA;população 12.360;1,7%
Fortuna, MA;população 15.226;1,4%
Godofredo Viana, MA;população 11.262;1%
Gonçalves Dias, MA;população 17.576;0,4%
Governador Archer, MA;população 10.531;1,7%
Governador Edison Lobão, MA;população 17.430;1,1%
Governador Eugênio Barros, MA;população 16.386;1,3%
Governador Luiz Rocha, MA;população 7.580;1,2%
Governador Newton Bello, MA;população 10.060;1,1%
Governador Nunes Freire, MA;população 25.188;1,1%
Graça Aranha, MA;população 6.147;1,2%
Grajaú, MA;população 66.013;1,6%
Guimarães, MA;população 11.881;0,9%
Humberto de Campos, MA;população 27.679;1,1%
Icatu, MA;população 26.240;1,4%
Igarapé do Meio, MA;população 13.567;1,1%
Igarapé Grande, MA;população 11.533;1,1%
Imperatriz, MA;população 252.320;1,5%
Itaipava do Grajaú, MA;população 14.298;1,4%
Itapecuru Mirim, MA;população 65.713;0,8%
Itinga do Maranhão, MA;população 25.357;2%
Jatobá, MA;população 9.596;1,2%
Jenipapo dos Vieiras, MA;população 16.015;0%
João Lisboa, MA;população 23.338;1,4%
Joselândia, MA;população 15.792;2,3%
Junco do Maranhão, MA;população 3.539;1,4%
Lago da Pedra, MA;população 48.511;0,8%
Lago do Junco, MA;população 10.565;1%
Lago Verde, MA;população 15.820;1,6%
Lagoa do Mato, MA;população 11.005;0,6%
Lago dos Rodrigues, MA;população 8.745;1,4%
Lagoa Grande do Maranhão, MA;população 12.822;1,2%
Lajeado Novo, MA;população 7.287;1,5%
Lima Campos, MA;população 11.612;0,9%
Loreto, MA;população 11.795;1,5%
Luís Domingues, MA;população 6.744;0,8%
Magalhães de Almeida, MA;população 18.982;1,3%
Maracaçumé, MA;população 20.549;1,6%
Marajá do Sena, MA;população 7.689;0,8%
Maranhãozinho, MA;população 15.384;2,4%
Mata Roma, MA;população 16.169;0,4%
Matinha, MA;população 22.673;1,6%
Matões, MA;população 32.773;1,7%
Matões do Norte, MA;população 15.758;1%
Milagres do Maranhão, MA;população 8.261;1,1%
Mirador, MA;população 20.586;1%
Miranda do Norte, MA;população 26.979;1,4%
Mirinzal, MA;população 14.570;1,5%
Monção, MA;população 32.516;1,3%
Montes Altos, MA;população 9.102;1,5%
Morros, MA;população 18.747;1%
Nina Rodrigues, MA;população 13.746;1,7%
Nova Colinas, MA;população 5.183;1,4%
Nova Iorque, MA;população 4.595;1,3%
Nova Olinda do Maranhão, MA;população 20.184;1,3%
Olho d'Água das Cunhãs, MA;população 19.009;0,8%
Olinda Nova do Maranhão, MA;população 14.110;0,9%
Paço do Lumiar, MA;população 115.693;0,9%
Palmeirândia, MA;população 19.213;1,3%
Paraibano, MA;população 20.768;1,5%
Parnarama, MA;população 34.018;1,1%
Passagem Franca, MA;população 18.387;1,4%
Pastos Bons, MA;população 18.848;1,6%
Paulino Neves, MA;população 15.427;1,8%
Paulo Ramos, MA;população 20.539;1%
Pedreiras, MA;população 38.582;1,2%
Pedro do Rosário, MA;população 24.183;1,2%
Penalva, MA;população 36.899;1,2%
Peri Mirim, MA;população 13.989;0,8%
Peritoró, MA;população 22.369;1,4%
Pindaré-Mirim, MA;população 32.037;1,2%
Pinheiro, MA;população 80.917;1,1%
Pio XII, MA;população 21.333;1,2%
Pirapemas, MA;população 18.053;1,9%
Poção de Pedras, MA;população 18.191;1,9%
Porto Franco, MA;população 22.956;1,1%
Porto Rico do Maranhão, MA;população 5.909;0,9%
Presidente Dutra, MA;população 46.369;1,2%
Presidente Juscelino, MA;população 12.255;1,2%
Presidente Médici, MA;população 6.755;1,4%
Presidente Sarney, MA;população 18.210;0,8%
Presidente Vargas, MA;população 11.206;1,3%
Primeira Cruz, MA;população 14.758;1,6%
Raposa, MA;população 29.167;1,4%
Riachão, MA;população 19.926;1,6%
Ribamar Fiquene, MA;população 7.563;1,5%
Rosário, MA;população 41.349;1%
Sambaíba, MA;população 5.546;1,4%
Santa Filomena do Maranhão, MA;população 7.503;1,2%
Santa Helena, MA;população 40.518;1%
Santa Inês, MA;população 82.680;1,1%
Santa Luzia, MA;população 75.762;1,6%
Santa Luzia do Paruá, MA;população 24.507;1,2%
Santa Quitéria do Maranhão, MA;população 24.879;1,5%
Santa Rita, MA;população 35.364;1%
Santana do Maranhão, MA;população 12.761;1%
Santo Amaro do Maranhão, MA;população 15.110;0,7%
Santo Antônio dos Lopes, MA;população 14.270;1,5%
São Benedito do Rio Preto, MA;população 18.189;0,8%
São Bento, MA;população 43.447;1%
São Bernardo, MA;população 27.599;1,3%
São Domingos do Azeitão, MA;população 7.187;1,1%
São Domingos do Maranhão, MA;população 33.716;1,2%
São Félix de Balsas, MA;população 4.554;1,4%
São Francisco do Brejão, MA;população 11.242;1,2%
São Francisco do Maranhão, MA;população 11.961;1,8%
São João Batista, MA;população 20.195;0,6%
São João do Carú, MA;população 15.558;1,4%
São João do Paraíso, MA;população 10.933;3,9%
São João do Soter, MA;população 17.956;1,5%
São João dos Patos, MA;população 25.287;1,5%
São José de Ribamar, MA;população 172.402;1,2%
São José dos Basílios, MA;população 7.501;1,2%
São Luís, MA;população 1.064.197;1,1%
São Luís Gonzaga do Maranhão, MA;população 18.807;1,4%
São Mateus do Maranhão, MA;população 40.341;1,2%
São Pedro da Água Branca, MA;população 12.349;1,4%
São Pedro dos Crentes, MA;população 4.542;1,4%
São Raimundo das Mangabeiras, MA;população 18.255;1,8%
São Raimundo do Doca Bezerra, MA;população 5.387;0,9%
São Roberto, MA;população 6.432;1,4%
São Vicente Ferrer, MA;população 21.591;1,8%
Satubinha, MA;população 13.231;0,3%
Senador Alexandre Costa, MA;população 10.763;1,4%
Senador La Rocque, MA;população 14.195;1,2%
Serrano do Maranhão, MA;população 10.758;0,6%
Sítio Novo, MA;população 17.559;2%
Sucupira do Norte, MA;população 10.444;0,8%
Sucupira do Riachão, MA;população 5.519;1,3%
Tasso Fragoso, MA;população 8.219;1,4%
Timbiras, MA;população 28.442;1,2%
Timon, MA;população 163.342;1,4%
Trizidela do Vale, MA;população 20.747;1,5%
Tufilândia, MA;população 5.699;1,4%
Tuntum, MA;população 40.566;1,4%
Turiaçu, MA;população 34.694;1,3%
Turilândia, MA;população 24.559;0,8%
Tutóia, MA;população 56.501;1,2%
Urbano Santos, MA;população 31.840;1,2%
Vargem Grande, MA;população 53.918;3,7%
Viana, MA;população 50.976;1%
Vila Nova dos Martírios, MA;população 12.661;2%
Vitória do Mearim, MA;população 31.923;1,1%
Vitorino Freire, MA;população 30.937;0,8%
Zé Doca, MA;população 50.190;1%
Acauã, PI;população 6.913;2,2%
Agricolândia, PI;população 5.087;1,1%
Água Branca, PI;população 16.944;1,1%
Alagoinha do Piauí, PI;população 7.485;1,1%
Alegrete do Piauí, PI;população 5.215;1,1%
Alto Longá, PI;população 13.967;0,8%
Altos, PI;população 39.625;0,9%
Alvorada do Gurguéia, PI;população 5.249;1,2%
Amarante, PI;população 17.305;0,5%
Angical do Piauí, PI;população 6.697;1,1%
Anísio de Abreu, PI;população 9.531;0,7%
Antônio Almeida, PI;população 3.097;1,3%
Aroazes, PI;população 5.773;1,1%
Aroeiras do Itaim, PI;população 2.460;1,1%
Arraial, PI;população 4.678;1,3%
Assunção do Piauí, PI;população 7.667;1,3%
Avelino Lopes, PI;população 11.390;1,1%
Baixa Grande do Ribeiro, PI;população 11.123;1,4%
Barra D'Alcântara, PI;população 3.886;1,1%
Barras, PI;população 45.938;1%
Barreiras do Piauí, PI;população 3.283;1,6%
Barro Duro, PI;população 6.941;1,1%
Batalha, PI;população 26.277;1,3%
Bela Vista do Piauí, PI;população 3.902;1,5%
Belém do Piauí, PI;população 3.440;1,1%
Beneditinos, PI;população 10.021;1,1%
Bertolínia, PI;população 5.396;1,3%
Betânia do Piauí, PI;população 6.092;2,2%
Boa Hora, PI;população 6.560;1,3%
Bocaina, PI;população 4.431;1,1%
Bom Jesus, PI;população 24.092;1,4%
Bom Princípio do Piauí, PI;população 5.474;1%
Bonfim do Piauí, PI;população 5.531;0,7%
Boqueirão do Piauí, PI;população 6.359;1,3%
Brasileira, PI;população 8.139;2,5%
Brejo do Piauí, PI;população 3.714;1,1%
Buriti dos Lopes, PI;população 19.386;0,7%
Buriti dos Montes, PI;população 8.165;1,3%
Cabeceiras do Piauí, PI;população 10.276;1,1%
Cajazeiras do Piauí, PI;população 3.456;1,2%
Cajueiro da Praia, PI;população 7.415;1%
Caldeirão Grande do Piauí, PI;população 5.675;1,1%
Campinas do Piauí, PI;população 5.499;1,5%
Campo Alegre do Fidalgo, PI;população 4.883;0,8%
Campo Grande do Piauí, PI;população 5.775;1,1%
Campo Largo do Piauí, PI;população 7.058;1,3%
Campo Maior, PI;população 45.904;1,1%
Canavieira, PI;população 3.911;1,3%
Canto do Buriti, PI;população 20.619;1,2%
Capitão de Campos, PI;população 11.208;1,5%
Capitão Gervásio Oliveira, PI;população 3.993;0,8%
Caracol, PI;população 10.588;1,9%
Caraúbas do Piauí, PI;população 5.704;1%
Caridade do Piauí, PI;população 4.974;1,1%
Castelo do Piauí, PI;população 18.466;1%
Caxingó, PI;população 5.248;1%
Cocal, PI;população 27.163;0,6%
Cocal de Telha, PI;população 4.611;1,3%
Cocal dos Alves, PI;população 6.014;1%
Coivaras, PI;população 3.916;1,1%
Colônia do Gurguéia, PI;população 6.278;1,2%
Colônia do Piauí, PI;população 7.522;1,2%
Conceição do Canindé, PI;população 4.532;1,5%
Coronel José Dias, PI;população 4.598;0,7%
Corrente, PI;população 26.011;1,4%
Cristalândia do Piauí, PI;população 8.069;1,6%
Cristino Castro, PI;população 10.191;1,2%
Curimatá, PI;população 11.078;2%
Currais, PI;população 4.829;1,2%
Curralinhos, PI;população 4.318;1,1%
Curral Novo do Piauí, PI;população 5.059;1,1%
Demerval Lobão, PI;população 13.526;1,6%
Dirceu Arcoverde, PI;população 6.841;0,7%
Dom Expedito Lopes, PI;população 6.735;1,1%
Domingos Mourão, PI;população 4.291;2,5%
Dom Inocêncio, PI;população 9.376;0,7%
Elesbão Veloso, PI;população 14.462;0,6%
Eliseu Martins, PI;população 4.791;1,1%
Esperantina, PI;população 38.749;0,9%
Fartura do Piauí, PI;população 5.186;0,7%
Flores do Piauí, PI;população 4.395;1,3%
Floresta do Piauí, PI;população 2.513;1,2%
Floriano, PI;população 58.702;1,2%
Francinópolis, PI;população 5.268;1,1%
Francisco Ayres, PI;população 4.361;1,3%
Francisco Macedo, PI;população 3.078;1,1%
Francisco Santos, PI;população 8.993;1,1%
Fronteiras, PI;população 11.411;1,5%
Geminiano, PI;população 5.298;1,1%
Gilbués, PI;população 10.509;1,3%
Guadalupe, PI;população 10.340;1,2%
Guaribas, PI;população 4.472;0,7%
Hugo Napoleão, PI;população 3.811;1,1%
Ilha Grande, PI;população 9.176;1%
Inhuma, PI;população 15.032;0,5%
Ipiranga do Piauí, PI;população 9.569;0,9%
Isaías Coelho, PI;população 8.389;1,1%
Itainópolis, PI;população 11.330;0,4%
Itaueira, PI;população 10.818;1,7%
Jacobina do Piauí, PI;população 5.695;2,2%
Jaicós, PI;população 18.585;0,7%
Jardim do Mulato, PI;população 4.402;1,1%
Jatobá do Piauí, PI;população 4.756;1,3%
Jerumenha, PI;população 4.397;1,3%
João Costa, PI;população 2.968;0,8%
Joaquim Pires, PI;população 14.059;0,5%
Joca Marques, PI;população 5.282;1,1%
José de Freitas, PI;população 38.169;0,7%
Juazeiro do Piauí, PI;população 4.837;1,3%
Júlio Borges, PI;população 5.496;1,2%
Jurema, PI;população 4.641;0,7%
Lagoinha do Piauí, PI;população 2.757;1,1%
Lagoa Alegre, PI;população 8.290;1,1%
Lagoa do Barro do Piauí, PI;população 4.570;0,8%
Lagoa de São Francisco, PI;população 6.590;2,5%
Lagoa do Piauí, PI;população 3.963;1,1%
Lagoa do Sítio, PI;população 5.022;0,9%
Landri Sales, PI;população 5.251;1,3%
Luís Correia, PI;população 29.415;1%
Luzilândia, PI;população 25.028;1,2%
Madeiro, PI;população 8.075;1,1%
Manoel Emídio, PI;população 5.262;1,3%
Marcolândia, PI;população 8.186;1,1%
Marcos Parente, PI;população 4.482;1,3%
Massapê do Piauí, PI;população 6.315;1,1%
Matias Olímpio, PI;população 10.693;0,9%
Miguel Alves, PI;população 32.993;0,6%
Miguel Leão, PI;população 1.239;1,1%
Milton Brandão, PI;população 6.791;2,5%
Monsenhor Gil, PI;população 10.410;0,6%
Monsenhor Hipólito, PI;população 7.565;1,1%
Monte Alegre do Piauí, PI;população 10.441;0,7%
Morro Cabeça no Tempo, PI;população 4.077;1,2%
Morro do Chapéu do Piauí, PI;população 6.641;1,1%
Murici dos Portelas, PI;população 8.846;1%
Nazaré do Piauí, PI;população 7.279;1,3%
Nazária, PI;população 8.330;1,1%
Nossa Senhora de Nazaré, PI;população 4.723;1,3%
Nossa Senhora dos Remédios, PI;população 8.457;1,3%
Novo Oriente do Piauí, PI;população 6.493;0,9%
Novo Santo Antônio, PI;população 3.371;1,1%
Oeiras, PI;população 36.266;1,4%
Olho D'Água do Piauí, PI;população 2.390;1,1%
Padre Marcos, PI;população 6.742;1,1%
Paes Landim, PI;população 4.074;1,5%
Pajeú do Piauí, PI;população 3.479;1,1%
Palmeira do Piauí, PI;população 4.988;1,2%
Palmeirais, PI;população 14.151;0,6%
Paquetá, PI;população 3.909;1,1%
Parnaguá, PI;população 10.530;2,6%
Parnaíba, PI;população 149.348;1,1%
Passagem Franca do Piauí, PI;população 4.470;1,1%
Patos do Piauí, PI;população 6.241;2,2%
Pau D'Arco do Piauí, PI;população 3.914;1,1%
Paulistana, PI;população 20.133;1,1%
Pavussu, PI;população 3.645;1,3%
Pedro II, PI;população 38.014;0,9%
Pedro Laurentino, PI;população 2.472;0,8%
Nova Santa Rita, PI;população 4.276;0,8%
Picos, PI;população 76.309;1,1%
Pimenteiras, PI;população 11.900;1,2%
Pio IX, PI;população 18.023;1,5%
Piracuruca, PI;população 28.066;0,9%
Piripiri, PI;população 62.600;1,4%
Porto, PI;população 12.239;1,3%
Porto Alegre do Piauí, PI;população 2.637;1,3%
Prata do Piauí, PI;população 3.107;1,1%
Queimada Nova, PI;população 8.775;2,2%
Redenção do Gurguéia, PI;população 8.580;1,2%
Regeneração, PI;população 17.696;1,3%
Riacho Frio, PI;população 4.255;1,6%
Ribeira do Piauí, PI;população 4.368;0,8%
Ribeiro Gonçalves, PI;população 7.112;1,1%
Rio Grande do Piauí, PI;população 6.328;1,3%
Santa Cruz do Piauí, PI;população 6.119;1,1%
Santa Cruz dos Milagres, PI;população 3.910;1,1%
Santa Filomena, PI;população 6.152;1,4%
Santa Luz, PI;população 5.694;1,2%
Santana do Piauí, PI;população 4.534;1,1%
Santa Rosa do Piauí, PI;população 5.180;1,2%
Santo Antônio de Lisboa, PI;população 6.215;1,1%
Santo Antônio dos Milagres, PI;população 2.109;1,1%
Santo Inácio do Piauí, PI;população 3.713;1,2%
São Braz do Piauí, PI;população 4.367;0,7%
São Félix do Piauí, PI;população 2.931;1,1%
São Francisco de Assis do Piauí, PI;população 5.759;1,5%
São Francisco do Piauí, PI;população 6.332;1,3%
São Gonçalo do Gurguéia, PI;população 2.942;1,6%
São Gonçalo do Piauí, PI;população 4.885;1,1%
São João da Canabrava, PI;população 4.516;1,1%
São João da Fronteira, PI;população 5.873;2,5%
São João da Serra, PI;população 6.101;1,3%
São João da Varjota, PI;população 4.738;1,2%
São João do Arraial, PI;população 7.700;1,1%
São João do Piauí, PI;população 20.077;1,4%
São José do Divino, PI;população 5.237;2,5%
São José do Peixe, PI;população 3.702;1,3%
São José do Piauí, PI;população 6.615;1,1%
São Julião, PI;população 5.771;1,1%
São Lourenço do Piauí, PI;população 4.488;0,7%
São Luis do Piauí, PI;população 2.593;1,1%
São Miguel da Baixa Grande, PI;população 2.407;1,1%
São Miguel do Fidalgo, PI;população 2.994;1,2%
São Miguel do Tapuio, PI;população 18.132;1%
São Pedro do Piauí, PI;população 13.956;1,5%
São Raimundo Nonato, PI;população 33.613;1,4%
Sebastião Barros, PI;população 3.475;1,6%
Sebastião Leal, PI;população 4.199;1,3%
Sigefredo Pacheco, PI;população 9.799;1,3%
Simões, PI;população 14.393;1,4%
Simplício Mendes, PI;população 12.385;1,2%
Socorro do Piauí, PI;população 4.519;1,5%
Sussuapara, PI;população 6.504;1,1%
Tamboril do Piauí, PI;população 2.839;1,1%
Tanque do Piauí, PI;população 2.694;1,2%
Teresina, PI;população 840.600;1,1%
União, PI;população 43.511;0,8%
Uruçuí, PI;população 20.902;1,3%
Valença do Piauí, PI;população 20.555;1%
Várzea Branca, PI;população 4.899;0,7%
Várzea Grande, PI;população 4.339;1,1%
Vera Mendes, PI;população 3.023;1,1%
Vila Nova do Piauí, PI;população 2.987;1,1%
Wall Ferraz, PI;população 4.365;1,1%
Abaiara, CE;população 11.226;0,7%
Acarape, CE;população 16.153;0,5%
Acaraú, CE;população 60.684;1,2%
Acopiara, CE;população 52.903;1,2%
Aiuaba, CE;população 16.893;2,1%
Alcântaras, CE;população 11.247;1,5%
Altaneira, CE;população 7.271;1,3%
Alto Santo, CE;população 16.823;1,5%
Amontada, CE;população 41.672;0,6%
Antonina do Norte, CE;população 7.200;1,3%
Apuiarés, CE;população 14.483;0,5%
Aquiraz, CE;população 76.967;0,9%
Aracati, CE;população 72.248;1%
Aracoiaba, CE;população 26.062;0,7%
Ararendá, CE;população 10.750;1,4%
Araripe, CE;população 21.230;1,3%
Aratuba, CE;população 11.419;0,5%
Arneiroz, CE;população 7.768;0,9%
Assaré, CE;população 23.058;1,8%
Aurora, CE;população 24.658;1,4%
Baixio, CE;população 6.182;1,2%
Banabuiú, CE;população 17.842;0,9%
Barbalha, CE;população 58.347;1,4%
Barreira, CE;população 20.532;0,8%
Barro, CE;população 22.193;1,3%
Barroquinha, CE;população 14.800;0,5%
Baturité, CE;população 34.735;0,8%
Beberibe, CE;população 51.885;1%
Bela Cruz, CE;população 31.956;1,2%
Boa Viagem, CE;população 53.725;1,1%
Brejo Santo, CE;população 47.645;1,1%
Camocim, CE;população 62.201;0,9%
Campos Sales, CE;população 27.077;1,5%
Canindé, CE;população 76.724;1%
Capistrano, CE;população 17.523;0,9%
Caridade, CE;população 21.524;0,8%
Cariré, CE;população 18.637;1%
Caririaçu, CE;população 26.840;1,6%
Cariús, CE;população 18.813;0,8%
Carnaubal, CE;população 17.374;0,9%
Cascavel, CE;população 69.498;0,8%
Catarina, CE;população 19.882;1,7%
Catunda, CE;população 10.257;1,2%
Caucaia, CE;população 349.526;0,9%
Cedro, CE;população 24.986;1,5%
Chaval, CE;população 12.888;1,5%
Choró, CE;população 13.246;1,2%
Chorozinho, CE;população 19.189;0,9%
Coreaú, CE;população 22.773;1,1%
Crateús, CE;população 74.188;1,2%
Crato, CE;população 127.657;1,2%
Croatá, CE;população 17.650;1,4%
Cruz, CE;população 23.514;1,1%
Deputado Irapuan Pinheiro, CE;população 9.403;1,1%
Ererê, CE;população 7.073;1,3%
Eusébio, CE;população 50.308;0,9%
Farias Brito, CE;população 18.937;1,4%
Forquilha, CE;população 23.276;1,2%
Fortaleza, CE;população 2.571.896;1%
Fortim, CE;população 15.781;0,9%
Frecheirinha, CE;população 13.473;1,3%
General Sampaio, CE;população 6.679;0,9%
Graça, CE;população 15.287;2%
Granja, CE;população 53.682;1%
Granjeiro, CE;população 4.531;1,3%
Groaíras, CE;população 10.759;1,3%
Guaiúba, CE;população 25.581;0,9%
Guaraciaba do Norte, CE;população 38.995;1,2%
Guaramiranga, CE;população 3.812;0,9%
Hidrolândia, CE;população 19.970;1,3%
Horizonte, CE;população 62.002;0,9%
Ibaretama, CE;população 13.172;1%
Ibiapina, CE;população 24.555;0,8%
Ibicuitinga, CE;população 12.012;1,7%
Icapuí, CE;população 19.276;0,8%
Icó, CE;população 67.045;1,1%
Iguatu, CE;população 100.733;0,9%
Independência, CE;população 25.952;1,1%
Ipaporanga, CE;população 11.500;1,4%
Ipaumirim, CE;população 12.281;1,7%
Ipu, CE;população 41.292;1,3%
Ipueiras, CE;população 38.089;1,2%
Iracema, CE;população 14.042;1%
Irauçuba, CE;população 23.376;1%
Itaiçaba, CE;população 7.612;0,9%
Itaitinga, CE;população 38.131;0,7%
Itapagé, CE;população 50.671;1%
Itapipoca, CE;população 123.613;0,9%
Itapiúna, CE;população 19.570;1,1%
Itarema, CE;população 39.955;1%
Itatira, CE;população 20.077;1,5%
Jaguaretama, CE;população 18.018;1%
Jaguaribara, CE;população 10.999;1,3%
Jaguaribe, CE;população 34.621;1,4%
Jaguaruana, CE;população 33.324;0,9%
Jardim, CE;população 27.069;1,7%
Jati, CE;população 7.785;1,3%
Jijoca de Jericoacoara, CE;população 18.616;0,9%
Juazeiro do Norte, CE;população 263.704;1,2%
Jucás, CE;população 24.417;1%
Lavras da Mangabeira, CE;população 31.409;1,7%
Limoeiro do Norte, CE;população 57.782;1,2%
Madalena, CE;população 19.225;1%
Maracanaú, CE;população 219.749;0,9%
Maranguape, CE;população 122.020;1,1%
Marco, CE;população 26.219;0,9%
Martinópole, CE;população 10.796;1,4%
Massapê, CE;população 37.214;1,1%
Mauriti, CE;população 45.881;1,3%
Meruoca, CE;população 14.529;1,1%
Milagres, CE;população 28.419;1,2%
Milhã, CE;população 13.188;1,1%
Miraíma, CE;população 13.345;1,6%
Missão Velha, CE;população 35.150;1,2%
Mombaça, CE;população 43.557;1%
Monsenhor Tabosa, CE;população 16.998;0,8%
Morada Nova, CE;população 62.091;1,3%
Moraújo, CE;população 8.457;1,2%
Morrinhos, CE;população 21.737;0,9%
Mucambo, CE;população 14.346;1,6%
Mulungu, CE;população 12.364;0,8%
Nova Olinda, CE;população 15.048;0,9%
Nova Russas, CE;população 31.783;1,2%
Novo Oriente, CE;população 28.149;2,7%
Ocara, CE;população 24.979;0,9%
Orós, CE;população 21.447;1,2%
Pacajus, CE;população 67.678;0,9%
Pacatuba, CE;população 79.077;1%
Pacoti, CE;população 11.884;0,8%
Pacujá, CE;população 6.150;1,2%
Palhano, CE;população 9.169;1%
Palmácia, CE;população 12.762;0,8%
Paracuru, CE;população 33.178;0,7%
Paraipaba, CE;população 31.705;1%
Parambu, CE;população 31.376;1,7%
Paramoti, CE;população 11.533;1%
Pedra Branca, CE;população 42.696;1,3%
Penaforte, CE;população 8.743;1,3%
Pentecoste, CE;população 36.611;0,8%
Pereiro, CE;população 16.089;1,8%
Pindoretama, CE;população 19.975;1,1%
Piquet Carneiro, CE;população 16.318;1,1%
Pires Ferreira, CE;população 10.616;1,1%
Poranga, CE;população 12.214;0,9%
Porteiras, CE;população 15.058;1,8%
Potengi, CE;população 10.722;1,6%
Potiretama, CE;população 6.299;1,3%
Quiterianópolis, CE;população 20.600;1,4%
Quixadá, CE;população 84.684;0,9%
Quixelô, CE;população 14.997;0,9%
Quixeramobim, CE;população 76.386;1%
Quixeré, CE;população 21.410;1%
Redenção, CE;população 27.182;1,1%
Reriutaba, CE;população 19.145;1,4%
Russas, CE;população 74.243;0,7%
Saboeiro, CE;população 15.793;1,5%
Salitre, CE;população 16.070;1,4%
Santana do Acaraú, CE;população 31.369;1%
Santana do Cariri, CE;população 17.457;1,1%
Santa Quitéria, CE;população 43.359;1%
São Benedito, CE;população 45.917;1,2%
São Gonçalo do Amarante, CE;população 46.783;0,9%
São João do Jaguaribe, CE;população 7.774;1,3%
São Luís do Curu, CE;população 12.713;1%
Senador Pompeu, CE;população 26.600;0,9%
Senador Sá, CE;população 7.290;1,2%
Sobral, CE;população 199.750;0,9%
Solonópole, CE;população 18.060;1%
Tabuleiro do Norte, CE;população 30.143;1,1%
Tamboril, CE;população 25.635;1,6%
Tarrafas, CE;população 8.923;1,3%
Tauá, CE;população 57.478;1,3%
Tejuçuoca, CE;população 18.301;1%
Tianguá, CE;população 72.803;1,1%
Trairi, CE;população 53.998;0,8%
Tururu, CE;população 15.413;1,1%
Ubajara, CE;população 33.505;0,8%
Umari, CE;população 7.662;1,2%
Umirim, CE;população 19.437;0,8%
Uruburetama, CE;população 20.991;0,9%
Uruoca, CE;população 13.435;1,3%
Varjota, CE;população 18.081;1%
Várzea Alegre, CE;população 39.861;1,2%
Viçosa do Ceará, CE;população 58.332;1,2%
Acari, RN;população 11.349;2,2%
Açu, RN;população 56.829;1%
Afonso Bezerra, RN;população 11.197;1,5%
Água Nova, RN;população 3.183;1,1%
Alexandria, RN;população 13.864;1,2%
Almino Afonso, RN;população 4.922;1%
Alto do Rodrigues, RN;população 13.680;1%
Angicos, RN;população 11.906;1,4%
Antônio Martins, RN;população 7.188;1%
Apodi, RN;população 36.120;1,3%
Areia Branca, RN;população 27.115;1,1%
