Presidente Dutra, MA;população 46.369;8,5%
Presidente Juscelino, MA;população 12.255;9%
Presidente Médici, MA;população 6.755;9,1%
Presidente Sarney, MA;população 18.210;11,3%
Presidente Vargas, MA;população 11.206;6,6%
Primeira Cruz, MA;população 14.758;6,8%
Raposa, MA;população 29.167;6,9%
Riachão, MA;população 19.926;5,8%
Ribamar Fiquene, MA;população 7.563;7,9%
Rosário, MA;população 41.349;7,7%
Sambaíba, MA;população 5.546;7%
Santa Filomena do Maranhão, MA;população 7.503;8,1%
Santa Helena, MA;população 40.518;10,6%
Santa Inês, MA;população 82.680;12,9%
Santa Luzia, MA;população 75.762;10,3%
Santa Luzia do Paruá, MA;população 24.507;10,8%
Santa Quitéria do Maranhão, MA;população 24.879;3,9%
Santa Rita, MA;população 35.364;7,2%
Santana do Maranhão, MA;população 12.761;8,8%
Santo Amaro do Maranhão, MA;população 15.110;11%
Santo Antônio dos Lopes, MA;população 14.270;11,9%
São Benedito do Rio Preto, MA;população 18.189;6,8%
São Bento, MA;população 43.447;12,2%
São Bernardo, MA;população 27.599;6%
São Domingos do Azeitão, MA;população 7.187;5,8%
São Domingos do Maranhão, MA;população 33.716;8,3%
São Félix de Balsas, MA;população 4.554;7%
São Francisco do Brejão, MA;população 11.242;4,7%
São Francisco do Maranhão, MA;população 11.961;10,5%
São João Batista, MA;população 20.195;8,5%
São João do Carú, MA;população 15.558;10,8%
São João do Paraíso, MA;população 10.933;8%
São João do Soter, MA;população 17.956;11,2%
São João dos Patos, MA;população 25.287;7,3%
São José de Ribamar, MA;população 172.402;10,1%
São José dos Basílios, MA;população 7.501;8,1%
São Luís, MA;população 1.064.197;11,4%
São Luís Gonzaga do Maranhão, MA;população 18.807;11,1%
São Mateus do Maranhão, MA;população 40.341;8,4%
São Pedro da Água Branca, MA;população 12.349;8,6%
São Pedro dos Crentes, MA;população 4.542;7%
São Raimundo das Mangabeiras, MA;população 18.255;6,9%
São Raimundo do Doca Bezerra, MA;população 5.387;7,6%
São Roberto, MA;população 6.432;11,5%
São Vicente Ferrer, MA;população 21.591;8,5%
Satubinha, MA;população 13.231;13,2%
Senador Alexandre Costa, MA;população 10.763;10%
Senador La Rocque, MA;população 14.195;10,7%
Serrano do Maranhão, MA;população 10.758;9,3%
Sítio Novo, MA;população 17.559;7,4%
Sucupira do Norte, MA;população 10.444;6,5%
Sucupira do Riachão, MA;população 5.519;6,6%
Tasso Fragoso, MA;população 8.219;7%
Timbiras, MA;população 28.442;8,5%
Timon, MA;população 163.342;6,2%
Trizidela do Vale, MA;população 20.747;13,7%
Tufilândia, MA;população 5.699;10,8%
Tuntum, MA;população 40.566;7,5%
Turiaçu, MA;população 34.694;7,5%
Turilândia, MA;população 24.559;9,7%
Tutóia, MA;população 56.501;7,5%
Urbano Santos, MA;população 31.840;7,9%
Vargem Grande, MA;população 53.918;10,2%
Viana, MA;população 50.976;11,5%
Vila Nova dos Martírios, MA;população 12.661;9,5%
Vitória do Mearim, MA;população 31.923;9,4%
Vitorino Freire, MA;população 30.937;11,3%
Zé Doca, MA;população 50.190;11,4%
Acauã, PI;população 6.913;6%
Agricolândia, PI;população 5.087;4,8%
Água Branca, PI;população 16.944;4,8%
Alagoinha do Piauí, PI;população 7.485;6,4%
Alegrete do Piauí, PI;população 5.215;6,4%
Alto Longá, PI;população 13.967;3%
Altos, PI;população 39.625;4,9%
Alvorada do Gurguéia, PI;população 5.249;5,1%
Amarante, PI;população 17.305;6,3%
Angical do Piauí, PI;população 6.697;4,8%
Anísio de Abreu, PI;população 9.531;6,4%
Antônio Almeida, PI;população 3.097;5,6%
Aroazes, PI;população 5.773;4,8%
Aroeiras do Itaim, PI;população 2.460;6,4%
Arraial, PI;população 4.678;5,6%
Assunção do Piauí, PI;população 7.667;5,3%
Avelino Lopes, PI;população 11.390;2,5%
Baixa Grande do Ribeiro, PI;população 11.123;7,7%
Barra D'Alcântara, PI;população 3.886;4,8%
Barras, PI;população 45.938;6,6%
Barreiras do Piauí, PI;população 3.283;6,9%
Barro Duro, PI;população 6.941;4,8%
Batalha, PI;população 26.277;4%
Bela Vista do Piauí, PI;população 3.902;4,6%
Belém do Piauí, PI;população 3.440;6,4%
Beneditinos, PI;população 10.021;4,8%
Bertolínia, PI;população 5.396;5,6%
Betânia do Piauí, PI;população 6.092;6%
Boa Hora, PI;população 6.560;3,4%
Bocaina, PI;população 4.431;6,4%
Bom Jesus, PI;população 24.092;6,2%
Bom Princípio do Piauí, PI;população 5.474;7,1%
Bonfim do Piauí, PI;população 5.531;6,4%
Boqueirão do Piauí, PI;população 6.359;5,3%
Brasileira, PI;população 8.139;5,4%
Brejo do Piauí, PI;população 3.714;3%
Buriti dos Lopes, PI;população 19.386;5,6%
Buriti dos Montes, PI;população 8.165;5,3%
Cabeceiras do Piauí, PI;população 10.276;4,8%
Cajazeiras do Piauí, PI;população 3.456;3,6%
Cajueiro da Praia, PI;população 7.415;7,1%
Caldeirão Grande do Piauí, PI;população 5.675;5,8%
Campinas do Piauí, PI;população 5.499;4,6%
Campo Alegre do Fidalgo, PI;população 4.883;3,2%
Campo Grande do Piauí, PI;população 5.775;6,4%
Campo Largo do Piauí, PI;população 7.058;3,4%
Campo Maior, PI;população 45.904;7,7%
Canavieira, PI;população 3.911;5,6%
Canto do Buriti, PI;população 20.619;3,9%
Capitão de Campos, PI;população 11.208;7%
Capitão Gervásio Oliveira, PI;população 3.993;3,2%
Caracol, PI;população 10.588;5,2%
Caraúbas do Piauí, PI;população 5.704;7,1%
Caridade do Piauí, PI;população 4.974;5,8%
Castelo do Piauí, PI;população 18.466;3,9%
Caxingó, PI;população 5.248;7,1%
Cocal, PI;população 27.163;4,3%
Cocal de Telha, PI;população 4.611;5,3%
Cocal dos Alves, PI;população 6.014;7,1%
Coivaras, PI;população 3.916;4,8%
Colônia do Gurguéia, PI;população 6.278;5,1%
Colônia do Piauí, PI;população 7.522;3,6%
Conceição do Canindé, PI;população 4.532;4,6%
Coronel José Dias, PI;população 4.598;6,4%
Corrente, PI;população 26.011;9,4%
Cristalândia do Piauí, PI;população 8.069;6,9%
Cristino Castro, PI;população 10.191;5,1%
Curimatá, PI;população 11.078;5,4%
Currais, PI;população 4.829;5,1%
Curralinhos, PI;população 4.318;4,8%
Curral Novo do Piauí, PI;população 5.059;5,8%
Demerval Lobão, PI;população 13.526;4%
Dirceu Arcoverde, PI;população 6.841;6,4%
Dom Expedito Lopes, PI;população 6.735;6,4%
Domingos Mourão, PI;população 4.291;5,4%
Dom Inocêncio, PI;população 9.376;6,4%
Elesbão Veloso, PI;população 14.462;2,6%
Eliseu Martins, PI;população 4.791;3%
Esperantina, PI;população 38.749;4,2%
Fartura do Piauí, PI;população 5.186;6,4%
Flores do Piauí, PI;população 4.395;5,6%
Floresta do Piauí, PI;população 2.513;3,6%
Floriano, PI;população 58.702;10%
Francinópolis, PI;população 5.268;4,8%
Francisco Ayres, PI;população 4.361;5,6%
Francisco Macedo, PI;população 3.078;6,4%
Francisco Santos, PI;população 8.993;6,4%
Fronteiras, PI;população 11.411;6,6%
Geminiano, PI;população 5.298;6,4%
Gilbués, PI;população 10.509;5,7%
Guadalupe, PI;população 10.340;10,3%
Guaribas, PI;população 4.472;6,4%
Hugo Napoleão, PI;população 3.811;4,8%
Ilha Grande, PI;população 9.176;7,1%
Inhuma, PI;população 15.032;3,4%
Ipiranga do Piauí, PI;população 9.569;3,4%
Isaías Coelho, PI;população 8.389;6,4%
Itainópolis, PI;população 11.330;5,8%
Itaueira, PI;população 10.818;5,4%
Jacobina do Piauí, PI;população 5.695;6%
Jaicós, PI;população 18.585;5,7%
Jardim do Mulato, PI;população 4.402;4,8%
Jatobá do Piauí, PI;população 4.756;5,3%
Jerumenha, PI;população 4.397;5,6%
João Costa, PI;população 2.968;3,2%
Joaquim Pires, PI;população 14.059;3,9%
Joca Marques, PI;população 5.282;4,5%
José de Freitas, PI;população 38.169;4%
Juazeiro do Piauí, PI;população 4.837;5,3%
Júlio Borges, PI;população 5.496;5,1%
Jurema, PI;população 4.641;6,4%
Lagoinha do Piauí, PI;população 2.757;4,8%
Lagoa Alegre, PI;população 8.290;4,8%
Lagoa do Barro do Piauí, PI;população 4.570;3,2%
Lagoa de São Francisco, PI;população 6.590;5,4%
Lagoa do Piauí, PI;população 3.963;4,8%
Lagoa do Sítio, PI;população 5.022;3,4%
Landri Sales, PI;população 5.251;5,6%
Luís Correia, PI;população 29.415;8,8%
Luzilândia, PI;população 25.028;3,8%
Madeiro, PI;população 8.075;4,5%
Manoel Emídio, PI;população 5.262;5,6%
Marcolândia, PI;população 8.186;5,8%
Marcos Parente, PI;população 4.482;5,6%
Massapê do Piauí, PI;população 6.315;6,4%
Matias Olímpio, PI;população 10.693;5,2%
Miguel Alves, PI;população 32.993;3,7%
Miguel Leão, PI;população 1.239;4,8%
Milton Brandão, PI;população 6.791;5,4%
Monsenhor Gil, PI;população 10.410;4,5%
Monsenhor Hipólito, PI;população 7.565;6,4%
Monte Alegre do Piauí, PI;população 10.441;4,6%
Morro Cabeça no Tempo, PI;população 4.077;5,1%
Morro do Chapéu do Piauí, PI;população 6.641;4,5%
Murici dos Portelas, PI;população 8.846;7,1%
Nazaré do Piauí, PI;população 7.279;5,6%
Nazária, PI;população 8.330;4,8%
Nossa Senhora de Nazaré, PI;população 4.723;5,3%
Nossa Senhora dos Remédios, PI;população 8.457;3,4%
Novo Oriente do Piauí, PI;população 6.493;3,4%
Novo Santo Antônio, PI;população 3.371;4,8%
Oeiras, PI;população 36.266;5,3%
Olho D'Água do Piauí, PI;população 2.390;4,8%
Padre Marcos, PI;população 6.742;6,4%
Paes Landim, PI;população 4.074;4,6%
Pajeú do Piauí, PI;população 3.479;3%
Palmeira do Piauí, PI;população 4.988;5,1%
Palmeirais, PI;população 14.151;5,1%
Paquetá, PI;população 3.909;6,4%
Parnaguá, PI;população 10.530;5,4%
Parnaíba, PI;população 149.348;8,5%
Passagem Franca do Piauí, PI;população 4.470;4,8%
Patos do Piauí, PI;população 6.241;6%
Pau D'Arco do Piauí, PI;população 3.914;4,8%
Paulistana, PI;população 20.133;8,6%
Pavussu, PI;população 3.645;5,6%
Pedro II, PI;população 38.014;5,6%
Pedro Laurentino, PI;população 2.472;3,2%
Nova Santa Rita, PI;população 4.276;3,2%
Picos, PI;população 76.309;7,7%
Pimenteiras, PI;população 11.900;4,1%
Pio IX, PI;população 18.023;8,6%
Piracuruca, PI;população 28.066;5,8%
Piripiri, PI;população 62.600;6,6%
Porto, PI;população 12.239;2,5%
Porto Alegre do Piauí, PI;população 2.637;5,6%
Prata do Piauí, PI;população 3.107;4,8%
Queimada Nova, PI;população 8.775;6%
Redenção do Gurguéia, PI;população 8.580;5,1%
Regeneração, PI;população 17.696;5,4%
Riacho Frio, PI;população 4.255;6,9%
Ribeira do Piauí, PI;população 4.368;3,2%
Ribeiro Gonçalves, PI;população 7.112;5,8%
Rio Grande do Piauí, PI;população 6.328;5,6%
Santa Cruz do Piauí, PI;população 6.119;6,4%
Santa Cruz dos Milagres, PI;população 3.910;4,8%
Santa Filomena, PI;população 6.152;7%
Santa Luz, PI;população 5.694;5,1%
Santana do Piauí, PI;população 4.534;6,4%
Santa Rosa do Piauí, PI;população 5.180;3,6%
Santo Antônio de Lisboa, PI;população 6.215;6,4%
Santo Antônio dos Milagres, PI;população 2.109;4,8%
Santo Inácio do Piauí, PI;população 3.713;3,6%
São Braz do Piauí, PI;população 4.367;6,4%
São Félix do Piauí, PI;população 2.931;4,8%
São Francisco de Assis do Piauí, PI;população 5.759;4,6%
São Francisco do Piauí, PI;população 6.332;5,6%
São Gonçalo do Gurguéia, PI;população 2.942;6,9%
São Gonçalo do Piauí, PI;população 4.885;4,8%
São João da Canabrava, PI;população 4.516;6,4%
São João da Fronteira, PI;população 5.873;5,4%
São João da Serra, PI;população 6.101;5,3%
São João da Varjota, PI;população 4.738;3,6%
São João do Arraial, PI;população 7.700;4,5%
São João do Piauí, PI;população 20.077;6%
São José do Divino, PI;população 5.237;5,4%
São José do Peixe, PI;população 3.702;5,6%
São José do Piauí, PI;população 6.615;6,4%
São Julião, PI;população 5.771;6,4%
São Lourenço do Piauí, PI;população 4.488;6,4%
São Luis do Piauí, PI;população 2.593;6,4%
São Miguel da Baixa Grande, PI;população 2.407;4,8%
São Miguel do Fidalgo, PI;população 2.994;3,6%
São Miguel do Tapuio, PI;população 18.132;5,2%
São Pedro do Piauí, PI;população 13.956;4,4%
São Raimundo Nonato, PI;população 33.613;6,8%
Sebastião Barros, PI;população 3.475;6,9%
Sebastião Leal, PI;população 4.199;5,6%
Sigefredo Pacheco, PI;população 9.799;5,3%
Simões, PI;população 14.393;5,6%
Simplício Mendes, PI;população 12.385;6,3%
Socorro do Piauí, PI;população 4.519;4,6%
Sussuapara, PI;população 6.504;6,4%
Tamboril do Piauí, PI;população 2.839;3%
Tanque do Piauí, PI;população 2.694;3,6%
Teresina, PI;população 840.600;8,2%
União, PI;população 43.511;4,6%
Uruçuí, PI;população 20.902;5,3%
Valença do Piauí, PI;população 20.555;5,1%
Várzea Branca, PI;população 4.899;6,4%
Várzea Grande, PI;população 4.339;4,8%
Vera Mendes, PI;população 3.023;6,4%
Vila Nova do Piauí, PI;população 2.987;6,4%
Wall Ferraz, PI;população 4.365;6,4%
Abaiara, CE;população 11.226;4,3%
Acarape, CE;população 16.153;1,4%
Acaraú, CE;população 60.684;2,2%
Acopiara, CE;população 52.903;3,8%
Aiuaba, CE;população 16.893;6,1%
Alcântaras, CE;população 11.247;3,7%
Altaneira, CE;população 7.271;5,7%
Alto Santo, CE;população 16.823;3,8%
Amontada, CE;população 41.672;2,3%
Antonina do Norte, CE;população 7.200;5,7%
Apuiarés, CE;população 14.483;1,5%
Aquiraz, CE;população 76.967;1,6%
Aracati, CE;população 72.248;3,4%
Aracoiaba, CE;população 26.062;2,1%
Ararendá, CE;população 10.750;7,4%
Araripe, CE;população 21.230;3,8%
Aratuba, CE;população 11.419;2%
Arneiroz, CE;população 7.768;2,1%
Assaré, CE;população 23.058;7,1%
Aurora, CE;população 24.658;5,9%
Baixio, CE;população 6.182;4,8%
Banabuiú, CE;população 17.842;2,8%
Barbalha, CE;população 58.347;8,5%
Barreira, CE;população 20.532;2,2%
Barro, CE;população 22.193;5,6%
Barroquinha, CE;população 14.800;2,7%
Baturité, CE;população 34.735;1,9%
Beberibe, CE;população 51.885;2,5%
Bela Cruz, CE;população 31.956;1,6%
Boa Viagem, CE;população 53.725;2,9%
Brejo Santo, CE;população 47.645;5,7%
Camocim, CE;população 62.201;3,7%
Campos Sales, CE;população 27.077;5,2%
Canindé, CE;população 76.724;2,8%
Capistrano, CE;população 17.523;2,2%
Caridade, CE;população 21.524;2,3%
Cariré, CE;população 18.637;8,2%
Caririaçu, CE;população 26.840;3,8%
Cariús, CE;população 18.813;5,4%
Carnaubal, CE;população 17.374;5,7%
Cascavel, CE;população 69.498;1,8%
Catarina, CE;população 19.882;4,4%
Catunda, CE;população 10.257;5,4%
Caucaia, CE;população 349.526;1,7%
Cedro, CE;população 24.986;4,4%
Chaval, CE;população 12.888;4%
Choró, CE;população 13.246;3%
Chorozinho, CE;população 19.189;1,5%
Coreaú, CE;população 22.773;4%
Crateús, CE;população 74.188;4%
Crato, CE;população 127.657;10,1%
Croatá, CE;população 17.650;3,6%
Cruz, CE;população 23.514;1,4%
Deputado Irapuan Pinheiro, CE;população 9.403;2,5%
Ererê, CE;população 7.073;3,1%
Eusébio, CE;população 50.308;1,6%
Farias Brito, CE;população 18.937;4,2%
Forquilha, CE;população 23.276;8,3%
Fortaleza, CE;população 2.571.896;2,4%
Fortim, CE;população 15.781;2,4%
Frecheirinha, CE;população 13.473;5,2%
General Sampaio, CE;população 6.679;2,1%
Graça, CE;população 15.287;11,8%
Granja, CE;população 53.682;4%
Granjeiro, CE;população 4.531;5,7%
Groaíras, CE;população 10.759;10,2%
Guaiúba, CE;população 25.581;1,5%
Guaraciaba do Norte, CE;população 38.995;6,7%
Guaramiranga, CE;população 3.812;2,1%
Hidrolândia, CE;população 19.970;7,3%
Horizonte, CE;população 62.002;2%
Ibaretama, CE;população 13.172;1,9%
Ibiapina, CE;população 24.555;5%
Ibicuitinga, CE;população 12.012;2,7%
Icapuí, CE;população 19.276;3,3%
Icó, CE;população 67.045;4,9%
Iguatu, CE;população 100.733;4,1%
Independência, CE;população 25.952;3,3%
Ipaporanga, CE;população 11.500;6,2%
Ipaumirim, CE;população 12.281;7,3%
Ipu, CE;população 41.292;8,4%
Ipueiras, CE;população 38.089;5,4%
Iracema, CE;população 14.042;2,2%
Irauçuba, CE;população 23.376;2,4%
Itaiçaba, CE;população 7.612;2,7%
Itaitinga, CE;população 38.131;1,4%
Itapagé, CE;população 50.671;1,6%
Itapipoca, CE;população 123.613;1,9%
Itapiúna, CE;população 19.570;2,4%
Itarema, CE;população 39.955;2%
Itatira, CE;população 20.077;2,5%
Jaguaretama, CE;população 18.018;2,2%
Jaguaribara, CE;população 10.999;2,1%
Jaguaribe, CE;população 34.621;3,7%
Jaguaruana, CE;população 33.324;3,2%
Jardim, CE;população 27.069;5,4%
Jati, CE;população 7.785;5,7%
Jijoca de Jericoacoara, CE;população 18.616;1,9%
Juazeiro do Norte, CE;população 263.704;7,4%
Jucás, CE;população 24.417;3,1%
Lavras da Mangabeira, CE;população 31.409;5,8%
Limoeiro do Norte, CE;população 57.782;4,1%
Madalena, CE;população 19.225;2,7%
Maracanaú, CE;população 219.749;1,8%
Maranguape, CE;população 122.020;1,8%
Marco, CE;população 26.219;2,9%
Martinópole, CE;população 10.796;3,7%
Massapê, CE;população 37.214;3,6%
Mauriti, CE;população 45.881;6%
Meruoca, CE;população 14.529;3%
Milagres, CE;população 28.419;7,3%
Milhã, CE;população 13.188;1,2%
Miraíma, CE;população 13.345;2,7%
Missão Velha, CE;população 35.150;5,9%
Mombaça, CE;população 43.557;2,4%
Monsenhor Tabosa, CE;população 16.998;4,6%
Morada Nova, CE;população 62.091;2,8%
Moraújo, CE;população 8.457;5,4%
Morrinhos, CE;população 21.737;2,6%
Mucambo, CE;população 14.346;3,9%
Mulungu, CE;população 12.364;1,6%
Nova Olinda, CE;população 15.048;7,8%
Nova Russas, CE;população 31.783;7,8%
Novo Oriente, CE;população 28.149;2,4%
Ocara, CE;população 24.979;1,9%
Orós, CE;população 21.447;2,9%
Pacajus, CE;população 67.678;1,9%
Pacatuba, CE;população 79.077;2%
Pacoti, CE;população 11.884;2,3%
Pacujá, CE;população 6.150;5,4%
Palhano, CE;população 9.169;2,2%
Palmácia, CE;população 12.762;1,7%
Paracuru, CE;população 33.178;2,1%
Paraipaba, CE;população 31.705;1,8%
Parambu, CE;população 31.376;4,7%
Paramoti, CE;população 11.533;1,3%
Pedra Branca, CE;população 42.696;1,9%
Penaforte, CE;população 8.743;5,7%
Pentecoste, CE;população 36.611;2%
Pereiro, CE;população 16.089;2,4%
Pindoretama, CE;população 19.975;2%
Piquet Carneiro, CE;população 16.318;2,4%
Pires Ferreira, CE;população 10.616;10,4%
Poranga, CE;população 12.214;2,6%
Porteiras, CE;população 15.058;4,5%
Potengi, CE;população 10.722;7,7%
Potiretama, CE;população 6.299;3,1%
Quiterianópolis, CE;população 20.600;4,3%
Quixadá, CE;população 84.684;3,2%
Quixelô, CE;população 14.997;2,9%
Quixeramobim, CE;população 76.386;3,3%
Quixeré, CE;população 21.410;4,4%
Redenção, CE;população 27.182;2,2%
Reriutaba, CE;população 19.145;7,4%
Russas, CE;população 74.243;2,7%
Saboeiro, CE;população 15.793;5,8%
Salitre, CE;população 16.070;5,5%
Santana do Acaraú, CE;população 31.369;3,8%
Santana do Cariri, CE;população 17.457;6,4%
Santa Quitéria, CE;população 43.359;5,6%
São Benedito, CE;população 45.917;5,9%
São Gonçalo do Amarante, CE;população 46.783;2,9%
São João do Jaguaribe, CE;população 7.774;3,1%
São Luís do Curu, CE;população 12.713;2,4%
Senador Pompeu, CE;população 26.600;1,7%
Senador Sá, CE;população 7.290;5,4%
Sobral, CE;população 199.750;5,3%
Solonópole, CE;população 18.060;2,7%
Tabuleiro do Norte, CE;população 30.143;3,4%
Tamboril, CE;população 25.635;3,9%
Tarrafas, CE;população 8.923;5,7%
Tauá, CE;população 57.478;3,5%
Tejuçuoca, CE;população 18.301;1,8%
Tianguá, CE;população 72.803;3,8%
Trairi, CE;população 53.998;2,2%
Tururu, CE;população 15.413;1,9%
Ubajara, CE;população 33.505;5%
Umari, CE;população 7.662;4,8%
Umirim, CE;população 19.437;2,1%
Uruburetama, CE;população 20.991;1,9%
Uruoca, CE;população 13.435;2,8%
Varjota, CE;população 18.081;8,1%
Várzea Alegre, CE;população 39.861;4%
Viçosa do Ceará, CE;população 58.332;3,2%
Acari, RN;população 11.349;14,1%
Açu, RN;população 56.829;6%
Afonso Bezerra, RN;população 11.197;6,4%
Água Nova, RN;população 3.183;3,9%
Alexandria, RN;população 13.864;3%
Almino Afonso, RN;população 4.922;5,8%
Alto do Rodrigues, RN;população 13.680;5,6%
Angicos, RN;população 11.906;9%
Antônio Martins, RN;população 7.188;5,8%
Apodi, RN;população 36.120;9,8%
