Senador La Rocque, MA;população 14.195;0,7%
Serrano do Maranhão, MA;população 10.758;0,9%
Sítio Novo, MA;população 17.559;1%
Sucupira do Norte, MA;população 10.444;0,2%
Sucupira do Riachão, MA;população 5.519;0,8%
Tasso Fragoso, MA;população 8.219;1,1%
Timbiras, MA;população 28.442;0,8%
Timon, MA;população 163.342;0,8%
Trizidela do Vale, MA;população 20.747;0,7%
Tufilândia, MA;população 5.699;0,8%
Tuntum, MA;população 40.566;0,5%
Turiaçu, MA;população 34.694;0,8%
Turilândia, MA;população 24.559;0,5%
Tutóia, MA;população 56.501;0,8%
Urbano Santos, MA;população 31.840;0,6%
Vargem Grande, MA;população 53.918;0,6%
Viana, MA;população 50.976;0,5%
Vila Nova dos Martírios, MA;população 12.661;0,5%
Vitória do Mearim, MA;população 31.923;0,6%
Vitorino Freire, MA;população 30.937;0,6%
Zé Doca, MA;população 50.190;0,4%
Acauã, PI;população 6.913;0,5%
Agricolândia, PI;população 5.087;0,7%
Água Branca, PI;população 16.944;0,7%
Alagoinha do Piauí, PI;população 7.485;0,7%
Alegrete do Piauí, PI;população 5.215;0,7%
Alto Longá, PI;população 13.967;0,8%
Altos, PI;população 39.625;0,4%
Alvorada do Gurguéia, PI;população 5.249;1%
Amarante, PI;população 17.305;0,4%
Angical do Piauí, PI;população 6.697;0,7%
Anísio de Abreu, PI;população 9.531;0,6%
Antônio Almeida, PI;população 3.097;0,7%
Aroazes, PI;população 5.773;0,7%
Aroeiras do Itaim, PI;população 2.460;0,7%
Arraial, PI;população 4.678;0,7%
Assunção do Piauí, PI;população 7.667;0,8%
Avelino Lopes, PI;população 11.390;0,3%
Baixa Grande do Ribeiro, PI;população 11.123;1,4%
Barra D'Alcântara, PI;população 3.886;0,7%
Barras, PI;população 45.938;0,7%
Barreiras do Piauí, PI;população 3.283;0,7%
Barro Duro, PI;população 6.941;0,7%
Batalha, PI;população 26.277;0,8%
Bela Vista do Piauí, PI;população 3.902;0,7%
Belém do Piauí, PI;população 3.440;0,7%
Beneditinos, PI;população 10.021;0,7%
Bertolínia, PI;população 5.396;0,7%
Betânia do Piauí, PI;população 6.092;0,5%
Boa Hora, PI;população 6.560;0,7%
Bocaina, PI;população 4.431;0,7%
Bom Jesus, PI;população 24.092;2,6%
Bom Princípio do Piauí, PI;população 5.474;0,8%
Bonfim do Piauí, PI;população 5.531;0,6%
Boqueirão do Piauí, PI;população 6.359;0,8%
Brasileira, PI;população 8.139;0,8%
Brejo do Piauí, PI;população 3.714;0,7%
Buriti dos Lopes, PI;população 19.386;0,7%
Buriti dos Montes, PI;população 8.165;0,8%
Cabeceiras do Piauí, PI;população 10.276;0,7%
Cajazeiras do Piauí, PI;população 3.456;0,6%
Cajueiro da Praia, PI;população 7.415;0,8%
Caldeirão Grande do Piauí, PI;população 5.675;0,5%
Campinas do Piauí, PI;população 5.499;0,7%
Campo Alegre do Fidalgo, PI;população 4.883;0,3%
Campo Grande do Piauí, PI;população 5.775;0,7%
Campo Largo do Piauí, PI;população 7.058;0,7%
Campo Maior, PI;população 45.904;0,6%
Canavieira, PI;população 3.911;0,7%
Canto do Buriti, PI;população 20.619;0,9%
Capitão de Campos, PI;população 11.208;0,7%
Capitão Gervásio Oliveira, PI;população 3.993;0,3%
Caracol, PI;população 10.588;1,4%
Caraúbas do Piauí, PI;população 5.704;0,8%
Caridade do Piauí, PI;população 4.974;0,5%
Castelo do Piauí, PI;população 18.466;0,4%
Caxingó, PI;população 5.248;0,8%
Cocal, PI;população 27.163;0,5%
Cocal de Telha, PI;população 4.611;0,8%
Cocal dos Alves, PI;população 6.014;0,8%
Coivaras, PI;população 3.916;0,7%
Colônia do Gurguéia, PI;população 6.278;1%
Colônia do Piauí, PI;população 7.522;0,6%
Conceição do Canindé, PI;população 4.532;0,7%
Coronel José Dias, PI;população 4.598;0,6%
Corrente, PI;população 26.011;0,5%
Cristalândia do Piauí, PI;população 8.069;0,7%
Cristino Castro, PI;população 10.191;1%
Curimatá, PI;população 11.078;0,2%
Currais, PI;população 4.829;1%
Curralinhos, PI;população 4.318;0,7%
Curral Novo do Piauí, PI;população 5.059;0,5%
Demerval Lobão, PI;população 13.526;0,5%
Dirceu Arcoverde, PI;população 6.841;0,6%
Dom Expedito Lopes, PI;população 6.735;0,7%
Domingos Mourão, PI;população 4.291;0,8%
Dom Inocêncio, PI;população 9.376;0,6%
Elesbão Veloso, PI;população 14.462;0,1%
Eliseu Martins, PI;população 4.791;0,7%
Esperantina, PI;população 38.749;0,6%
Fartura do Piauí, PI;população 5.186;0,6%
Flores do Piauí, PI;população 4.395;0,7%
Floresta do Piauí, PI;população 2.513;0,6%
Floriano, PI;população 58.702;0,7%
Francinópolis, PI;população 5.268;0,7%
Francisco Ayres, PI;população 4.361;0,7%
Francisco Macedo, PI;população 3.078;0,7%
Francisco Santos, PI;população 8.993;0,7%
Fronteiras, PI;população 11.411;0,3%
Geminiano, PI;população 5.298;0,7%
Gilbués, PI;população 10.509;0,9%
Guadalupe, PI;população 10.340;0,8%
Guaribas, PI;população 4.472;0,6%
Hugo Napoleão, PI;população 3.811;0,7%
Ilha Grande, PI;população 9.176;0,8%
Inhuma, PI;população 15.032;0,6%
Ipiranga do Piauí, PI;população 9.569;0,6%
Isaías Coelho, PI;população 8.389;0,7%
Itainópolis, PI;população 11.330;0,8%
Itaueira, PI;população 10.818;0,7%
Jacobina do Piauí, PI;população 5.695;0,5%
Jaicós, PI;população 18.585;0,5%
Jardim do Mulato, PI;população 4.402;0,7%
Jatobá do Piauí, PI;população 4.756;0,8%
Jerumenha, PI;população 4.397;0,7%
João Costa, PI;população 2.968;0,3%
Joaquim Pires, PI;população 14.059;0,5%
Joca Marques, PI;população 5.282;0,6%
José de Freitas, PI;população 38.169;0,5%
Juazeiro do Piauí, PI;população 4.837;0,8%
Júlio Borges, PI;população 5.496;1%
Jurema, PI;população 4.641;0,6%
Lagoinha do Piauí, PI;população 2.757;0,7%
Lagoa Alegre, PI;população 8.290;0,7%
Lagoa do Barro do Piauí, PI;população 4.570;0,3%
Lagoa de São Francisco, PI;população 6.590;0,8%
Lagoa do Piauí, PI;população 3.963;0,7%
Lagoa do Sítio, PI;população 5.022;0,6%
Landri Sales, PI;população 5.251;0,7%
Luís Correia, PI;população 29.415;0,9%
Luzilândia, PI;população 25.028;0,2%
Madeiro, PI;população 8.075;0,6%
Manoel Emídio, PI;população 5.262;0,7%
Marcolândia, PI;população 8.186;0,5%
Marcos Parente, PI;população 4.482;0,7%
Massapê do Piauí, PI;população 6.315;0,7%
Matias Olímpio, PI;população 10.693;0,7%
Miguel Alves, PI;população 32.993;0,3%
Miguel Leão, PI;população 1.239;0,7%
Milton Brandão, PI;população 6.791;0,8%
Monsenhor Gil, PI;população 10.410;1%
Monsenhor Hipólito, PI;população 7.565;0,7%
Monte Alegre do Piauí, PI;população 10.441;1,7%
Morro Cabeça no Tempo, PI;população 4.077;1%
Morro do Chapéu do Piauí, PI;população 6.641;0,6%
Murici dos Portelas, PI;população 8.846;0,8%
Nazaré do Piauí, PI;população 7.279;0,7%
Nazária, PI;população 8.330;0,7%
Nossa Senhora de Nazaré, PI;população 4.723;0,8%
Nossa Senhora dos Remédios, PI;população 8.457;0,7%
Novo Oriente do Piauí, PI;população 6.493;0,6%
Novo Santo Antônio, PI;população 3.371;0,7%
Oeiras, PI;população 36.266;1,2%
Olho D'Água do Piauí, PI;população 2.390;0,7%
Padre Marcos, PI;população 6.742;0,7%
Paes Landim, PI;população 4.074;0,7%
Pajeú do Piauí, PI;população 3.479;0,7%
Palmeira do Piauí, PI;população 4.988;1%
Palmeirais, PI;população 14.151;0,9%
Paquetá, PI;população 3.909;0,7%
Parnaguá, PI;população 10.530;1,2%
Parnaíba, PI;população 149.348;0,8%
Passagem Franca do Piauí, PI;população 4.470;0,7%
Patos do Piauí, PI;população 6.241;0,5%
Pau D'Arco do Piauí, PI;população 3.914;0,7%
Paulistana, PI;população 20.133;0,8%
Pavussu, PI;população 3.645;0,7%
Pedro II, PI;população 38.014;0,8%
Pedro Laurentino, PI;população 2.472;0,3%
Nova Santa Rita, PI;população 4.276;0,3%
Picos, PI;população 76.309;0,7%
Pimenteiras, PI;população 11.900;0,8%
Pio IX, PI;população 18.023;0,6%
Piracuruca, PI;população 28.066;0,6%
Piripiri, PI;população 62.600;0,5%
Porto, PI;população 12.239;0,8%
Porto Alegre do Piauí, PI;população 2.637;0,7%
Prata do Piauí, PI;população 3.107;0,7%
Queimada Nova, PI;população 8.775;0,5%
Redenção do Gurguéia, PI;população 8.580;1%
Regeneração, PI;população 17.696;0,6%
Riacho Frio, PI;população 4.255;0,7%
Ribeira do Piauí, PI;população 4.368;0,3%
Ribeiro Gonçalves, PI;população 7.112;1,1%
Rio Grande do Piauí, PI;população 6.328;0,7%
Santa Cruz do Piauí, PI;população 6.119;0,7%
Santa Cruz dos Milagres, PI;população 3.910;0,7%
Santa Filomena, PI;população 6.152;1,1%
Santa Luz, PI;população 5.694;1%
Santana do Piauí, PI;população 4.534;0,7%
Santa Rosa do Piauí, PI;população 5.180;0,6%
Santo Antônio de Lisboa, PI;população 6.215;0,7%
Santo Antônio dos Milagres, PI;população 2.109;0,7%
Santo Inácio do Piauí, PI;população 3.713;0,6%
São Braz do Piauí, PI;população 4.367;0,6%
São Félix do Piauí, PI;população 2.931;0,7%
São Francisco de Assis do Piauí, PI;população 5.759;0,7%
São Francisco do Piauí, PI;população 6.332;0,7%
São Gonçalo do Gurguéia, PI;população 2.942;0,7%
São Gonçalo do Piauí, PI;população 4.885;0,7%
São João da Canabrava, PI;população 4.516;0,7%
São João da Fronteira, PI;população 5.873;0,8%
São João da Serra, PI;população 6.101;0,8%
São João da Varjota, PI;população 4.738;0,6%
São João do Arraial, PI;população 7.700;0,6%
São João do Piauí, PI;população 20.077;0,9%
São José do Divino, PI;população 5.237;0,8%
São José do Peixe, PI;população 3.702;0,7%
São José do Piauí, PI;população 6.615;0,7%
São Julião, PI;população 5.771;0,7%
São Lourenço do Piauí, PI;população 4.488;0,6%
São Luis do Piauí, PI;população 2.593;0,7%
São Miguel da Baixa Grande, PI;população 2.407;0,7%
São Miguel do Fidalgo, PI;população 2.994;0,6%
São Miguel do Tapuio, PI;população 18.132;0,8%
São Pedro do Piauí, PI;população 13.956;0,5%
São Raimundo Nonato, PI;população 33.613;0,3%
Sebastião Barros, PI;população 3.475;0,7%
Sebastião Leal, PI;população 4.199;0,7%
Sigefredo Pacheco, PI;população 9.799;0,8%
Simões, PI;população 14.393;0,6%
Simplício Mendes, PI;população 12.385;0,7%
Socorro do Piauí, PI;população 4.519;0,7%
Sussuapara, PI;população 6.504;0,7%
Tamboril do Piauí, PI;população 2.839;0,7%
Tanque do Piauí, PI;população 2.694;0,6%
Teresina, PI;população 840.600;0,7%
União, PI;população 43.511;0,7%
Uruçuí, PI;população 20.902;2,3%
Valença do Piauí, PI;população 20.555;0,5%
Várzea Branca, PI;população 4.899;0,6%
Várzea Grande, PI;população 4.339;0,7%
Vera Mendes, PI;população 3.023;0,7%
Vila Nova do Piauí, PI;população 2.987;0,7%
Wall Ferraz, PI;população 4.365;0,7%
Abaiara, CE;população 11.226;0,2%
Acarape, CE;população 16.153;0,5%
Acaraú, CE;população 60.684;0,7%
Acopiara, CE;população 52.903;0,7%
Aiuaba, CE;população 16.893;0,8%
Alcântaras, CE;população 11.247;0,9%
Altaneira, CE;população 7.271;0,7%
Alto Santo, CE;população 16.823;0,8%
Amontada, CE;população 41.672;0,7%
Antonina do Norte, CE;população 7.200;0,7%
Apuiarés, CE;população 14.483;0,4%
Aquiraz, CE;população 76.967;0,5%
Aracati, CE;população 72.248;0,6%
Aracoiaba, CE;população 26.062;0,5%
Ararendá, CE;população 10.750;0,9%
Araripe, CE;população 21.230;0,6%
Aratuba, CE;população 11.419;0,6%
Arneiroz, CE;população 7.768;0,6%
Assaré, CE;população 23.058;1,1%
Aurora, CE;população 24.658;0,8%
Baixio, CE;população 6.182;0,8%
Banabuiú, CE;população 17.842;0,7%
Barbalha, CE;população 58.347;0,7%
Barreira, CE;população 20.532;0,4%
Barro, CE;população 22.193;0,7%
Barroquinha, CE;população 14.800;0,2%
Baturité, CE;população 34.735;0,5%
Beberibe, CE;população 51.885;0,7%
Bela Cruz, CE;população 31.956;0,9%
Boa Viagem, CE;população 53.725;0,7%
Brejo Santo, CE;população 47.645;0,7%
Camocim, CE;população 62.201;0,5%
Campos Sales, CE;população 27.077;0,7%
Canindé, CE;população 76.724;0,5%
Capistrano, CE;população 17.523;0,4%
Caridade, CE;população 21.524;0,7%
Cariré, CE;população 18.637;0,6%
Caririaçu, CE;população 26.840;0,8%
Cariús, CE;população 18.813;0,6%
Carnaubal, CE;população 17.374;0,7%
Cascavel, CE;população 69.498;0,8%
Catarina, CE;população 19.882;1,1%
Catunda, CE;população 10.257;0,7%
Caucaia, CE;população 349.526;0,6%
Cedro, CE;população 24.986;0,9%
Chaval, CE;população 12.888;0,9%
Choró, CE;população 13.246;0,5%
Chorozinho, CE;população 19.189;0,6%
Coreaú, CE;população 22.773;0,7%
Crateús, CE;população 74.188;0,7%
Crato, CE;população 127.657;0,7%
Croatá, CE;população 17.650;0,8%
Cruz, CE;população 23.514;0,5%
Deputado Irapuan Pinheiro, CE;população 9.403;0,7%
Ererê, CE;população 7.073;0,7%
Eusébio, CE;população 50.308;0,6%
Farias Brito, CE;população 18.937;0,7%
Forquilha, CE;população 23.276;0,9%
Fortaleza, CE;população 2.571.896;0,7%
Fortim, CE;população 15.781;0,7%
Frecheirinha, CE;população 13.473;0,4%
General Sampaio, CE;população 6.679;0,6%
Graça, CE;população 15.287;1%
Granja, CE;população 53.682;0,6%
Granjeiro, CE;população 4.531;0,7%
Groaíras, CE;população 10.759;0,9%
Guaiúba, CE;população 25.581;0,6%
Guaraciaba do Norte, CE;população 38.995;0,7%
Guaramiranga, CE;população 3.812;0,6%
Hidrolândia, CE;população 19.970;0,5%
Horizonte, CE;população 62.002;0,8%
Ibaretama, CE;população 13.172;0,9%
Ibiapina, CE;população 24.555;0,6%
Ibicuitinga, CE;população 12.012;0,9%
Icapuí, CE;população 19.276;0,6%
Icó, CE;população 67.045;0,6%
Iguatu, CE;população 100.733;0,7%
Independência, CE;população 25.952;0,7%
Ipaporanga, CE;população 11.500;0,4%
Ipaumirim, CE;população 12.281;0,6%
Ipu, CE;população 41.292;0,7%
Ipueiras, CE;população 38.089;1%
Iracema, CE;população 14.042;0,6%
Irauçuba, CE;população 23.376;0,5%
Itaiçaba, CE;população 7.612;0,6%
Itaitinga, CE;população 38.131;0,6%
Itapagé, CE;população 50.671;0,7%
Itapipoca, CE;população 123.613;0,7%
Itapiúna, CE;população 19.570;0,5%
Itarema, CE;população 39.955;0,5%
Itatira, CE;população 20.077;0,7%
Jaguaretama, CE;população 18.018;0,7%
Jaguaribara, CE;população 10.999;0,7%
Jaguaribe, CE;população 34.621;0,7%
Jaguaruana, CE;população 33.324;0,7%
Jardim, CE;população 27.069;0,8%
Jati, CE;população 7.785;0,7%
Jijoca de Jericoacoara, CE;população 18.616;0,7%
Juazeiro do Norte, CE;população 263.704;0,8%
Jucás, CE;população 24.417;0,7%
Lavras da Mangabeira, CE;população 31.409;0,8%
Limoeiro do Norte, CE;população 57.782;0,7%
Madalena, CE;população 19.225;0,3%
Maracanaú, CE;população 219.749;0,7%
Maranguape, CE;população 122.020;0,6%
Marco, CE;população 26.219;0,7%
Martinópole, CE;população 10.796;0,3%
Massapê, CE;população 37.214;0,4%
Mauriti, CE;população 45.881;0,7%
Meruoca, CE;população 14.529;0,6%
Milagres, CE;população 28.419;0,6%
Milhã, CE;população 13.188;0,4%
Miraíma, CE;população 13.345;0,6%
Missão Velha, CE;população 35.150;0,4%
Mombaça, CE;população 43.557;0,6%
Monsenhor Tabosa, CE;população 16.998;0,7%
Morada Nova, CE;população 62.091;0,8%
Moraújo, CE;população 8.457;0,7%
Morrinhos, CE;população 21.737;0,6%
Mucambo, CE;população 14.346;0,8%
Mulungu, CE;população 12.364;0,5%
Nova Olinda, CE;população 15.048;0,4%
Nova Russas, CE;população 31.783;1%
Novo Oriente, CE;população 28.149;1%
Ocara, CE;população 24.979;0,8%
Orós, CE;população 21.447;0,7%
Pacajus, CE;população 67.678;0,6%
Pacatuba, CE;população 79.077;0,5%
Pacoti, CE;população 11.884;0,5%
Pacujá, CE;população 6.150;0,7%
Palhano, CE;população 9.169;0,7%
Palmácia, CE;população 12.762;0,5%
Paracuru, CE;população 33.178;0,6%
Paraipaba, CE;população 31.705;0,7%
Parambu, CE;população 31.376;1,1%
Paramoti, CE;população 11.533;0,5%
Pedra Branca, CE;população 42.696;0,8%
Penaforte, CE;população 8.743;0,7%
Pentecoste, CE;população 36.611;0,7%
Pereiro, CE;população 16.089;0,7%
Pindoretama, CE;população 19.975;0,7%
Piquet Carneiro, CE;população 16.318;0,5%
Pires Ferreira, CE;população 10.616;0,4%
Poranga, CE;população 12.214;0,5%
Porteiras, CE;população 15.058;0,7%
Potengi, CE;população 10.722;1%
Potiretama, CE;população 6.299;0,7%
Quiterianópolis, CE;população 20.600;0,6%
Quixadá, CE;população 84.684;0,6%
Quixelô, CE;população 14.997;0,3%
Quixeramobim, CE;população 76.386;0,7%
Quixeré, CE;população 21.410;0,6%
Redenção, CE;população 27.182;0,7%
Reriutaba, CE;população 19.145;0,7%
Russas, CE;população 74.243;0,6%
Saboeiro, CE;população 15.793;0,5%
Salitre, CE;população 16.070;0,8%
Santana do Acaraú, CE;população 31.369;0,6%
Santana do Cariri, CE;população 17.457;0,8%
Santa Quitéria, CE;população 43.359;0,7%
São Benedito, CE;população 45.917;0,8%
São Gonçalo do Amarante, CE;população 46.783;0,6%
São João do Jaguaribe, CE;população 7.774;0,7%
São Luís do Curu, CE;população 12.713;0,6%
Senador Pompeu, CE;população 26.600;0,6%
Senador Sá, CE;população 7.290;0,7%
Sobral, CE;população 199.750;0,6%
Solonópole, CE;população 18.060;1,2%
Tabuleiro do Norte, CE;população 30.143;0,5%
Tamboril, CE;população 25.635;0,5%
Tarrafas, CE;população 8.923;0,7%
Tauá, CE;população 57.478;0,6%
Tejuçuoca, CE;população 18.301;0,5%
Tianguá, CE;população 72.803;0,7%
Trairi, CE;população 53.998;0,8%
Tururu, CE;população 15.413;0,6%
Ubajara, CE;população 33.505;0,7%
Umari, CE;população 7.662;0,8%
Umirim, CE;população 19.437;0,4%
Uruburetama, CE;população 20.991;0,5%
Uruoca, CE;população 13.435;1,2%
Varjota, CE;população 18.081;0,5%
Várzea Alegre, CE;população 39.861;0,6%
Viçosa do Ceará, CE;população 58.332;0,8%
Acari, RN;população 11.349;0,9%
Açu, RN;população 56.829;0,5%
Afonso Bezerra, RN;população 11.197;0,8%
Água Nova, RN;população 3.183;0,6%
Alexandria, RN;população 13.864;0,9%
Almino Afonso, RN;população 4.922;0,5%
Alto do Rodrigues, RN;população 13.680;0,6%
