Cantanhede, MA;população 21.299;1,5%
Capinzal do Norte, MA;população 10.725;0,7%
Carolina, MA;população 23.902;1,7%
Carutapera, MA;população 23.021;1%
Caxias, MA;população 160.291;2,5%
Cedral, MA;população 10.435;1%
Central do Maranhão, MA;população 8.354;1,5%
Centro do Guilherme, MA;população 12.713;0,6%
Centro Novo do Maranhão, MA;população 20.707;1,6%
Chapadinha, MA;população 76.972;1,6%
Cidelândia, MA;população 14.238;1,4%
Codó, MA;população 119.962;2%
Coelho Neto, MA;população 48.078;1,3%
Colinas, MA;população 40.097;1,4%
Conceição do Lago-Açu, MA;população 15.554;2%
Coroatá, MA;população 63.497;2%
Cururupu, MA;população 31.027;2,6%
Davinópolis, MA;população 12.650;2,2%
Dom Pedro, MA;população 22.863;1,4%
Duque Bacelar, MA;população 11.015;0,6%
Esperantinópolis, MA;população 17.238;1,7%
Estreito, MA;população 39.805;1,5%
Feira Nova do Maranhão, MA;população 8.293;2,2%
Fernando Falcão, MA;população 9.932;1,1%
Formosa da Serra Negra, MA;população 18.337;1,6%
Fortaleza dos Nogueiras, MA;população 12.360;2,2%
Fortuna, MA;população 15.226;0,9%
Godofredo Viana, MA;população 11.262;1%
Gonçalves Dias, MA;população 17.576;1,1%
Governador Archer, MA;população 10.531;2,2%
Governador Edison Lobão, MA;população 17.430;1,7%
Governador Eugênio Barros, MA;população 16.386;1,6%
Governador Luiz Rocha, MA;população 7.580;1,4%
Governador Newton Bello, MA;população 10.060;2,8%
Governador Nunes Freire, MA;população 25.188;1%
Graça Aranha, MA;população 6.147;1,4%
Grajaú, MA;população 66.013;1,4%
Guimarães, MA;população 11.881;1,7%
Humberto de Campos, MA;população 27.679;2,2%
Icatu, MA;população 26.240;1,1%
Igarapé do Meio, MA;população 13.567;0,6%
Igarapé Grande, MA;população 11.533;2,9%
Imperatriz, MA;população 252.320;1,8%
Itaipava do Grajaú, MA;população 14.298;1,4%
Itapecuru Mirim, MA;população 65.713;1,7%
Itinga do Maranhão, MA;população 25.357;1,1%
Jatobá, MA;população 9.596;1,2%
Jenipapo dos Vieiras, MA;população 16.015;0,7%
João Lisboa, MA;população 23.338;1,7%
Joselândia, MA;população 15.792;1,4%
Junco do Maranhão, MA;população 3.539;0,9%
Lago da Pedra, MA;população 48.511;1,6%
Lago do Junco, MA;população 10.565;2,9%
Lago Verde, MA;população 15.820;1,3%
Lagoa do Mato, MA;população 11.005;0%
Lago dos Rodrigues, MA;população 8.745;1,9%
Lagoa Grande do Maranhão, MA;população 12.822;0,6%
Lajeado Novo, MA;população 7.287;1,6%
Lima Campos, MA;população 11.612;1,3%
Loreto, MA;população 11.795;2,7%
Luís Domingues, MA;população 6.744;1,2%
Magalhães de Almeida, MA;população 18.982;1,2%
Maracaçumé, MA;população 20.549;1,2%
Marajá do Sena, MA;população 7.689;1,5%
Maranhãozinho, MA;população 15.384;1%
Mata Roma, MA;população 16.169;1,3%
Matinha, MA;população 22.673;1,1%
Matões, MA;população 32.773;1,6%
Matões do Norte, MA;população 15.758;1,4%
Milagres do Maranhão, MA;população 8.261;1,3%
Mirador, MA;população 20.586;1,1%
Miranda do Norte, MA;população 26.979;1%
Mirinzal, MA;população 14.570;1,7%
Monção, MA;população 32.516;1,1%
Montes Altos, MA;população 9.102;1,6%
Morros, MA;população 18.747;1,9%
Nina Rodrigues, MA;população 13.746;2,6%
Nova Colinas, MA;população 5.183;2,2%
Nova Iorque, MA;população 4.595;2,1%
Nova Olinda do Maranhão, MA;população 20.184;1,4%
Olho d'Água das Cunhãs, MA;população 19.009;0%
Olinda Nova do Maranhão, MA;população 14.110;1,5%
Paço do Lumiar, MA;população 115.693;2%
Palmeirândia, MA;população 19.213;1,3%
Paraibano, MA;população 20.768;2,4%
Parnarama, MA;população 34.018;0,7%
Passagem Franca, MA;população 18.387;1,4%
Pastos Bons, MA;população 18.848;1,6%
Paulino Neves, MA;população 15.427;2%
Paulo Ramos, MA;população 20.539;1%
Pedreiras, MA;população 38.582;2,7%
Pedro do Rosário, MA;população 24.183;1,6%
Penalva, MA;população 36.899;1,5%
Peri Mirim, MA;população 13.989;1,1%
Peritoró, MA;população 22.369;1,8%
Pindaré-Mirim, MA;população 32.037;2,2%
Pinheiro, MA;população 80.917;1,4%
Pio XII, MA;população 21.333;1,4%
Pirapemas, MA;população 18.053;1,7%
Poção de Pedras, MA;população 18.191;2,3%
Porto Franco, MA;população 22.956;1,8%
Porto Rico do Maranhão, MA;população 5.909;1,5%
Presidente Dutra, MA;população 46.369;1,8%
Presidente Juscelino, MA;população 12.255;1,4%
Presidente Médici, MA;população 6.755;0,9%
Presidente Sarney, MA;população 18.210;1,1%
Presidente Vargas, MA;população 11.206;0,8%
Primeira Cruz, MA;população 14.758;1,6%
Raposa, MA;população 29.167;1,4%
Riachão, MA;população 19.926;1,4%
Ribamar Fiquene, MA;população 7.563;1,6%
Rosário, MA;população 41.349;1,3%
Sambaíba, MA;população 5.546;2,2%
Santa Filomena do Maranhão, MA;população 7.503;1,4%
Santa Helena, MA;população 40.518;1,3%
Santa Inês, MA;população 82.680;2%
Santa Luzia, MA;população 75.762;1,2%
Santa Luzia do Paruá, MA;população 24.507;1,2%
Santa Quitéria do Maranhão, MA;população 24.879;1,9%
Santa Rita, MA;população 35.364;1,1%
Santana do Maranhão, MA;população 12.761;1,7%
Santo Amaro do Maranhão, MA;população 15.110;1,8%
Santo Antônio dos Lopes, MA;população 14.270;1,3%
São Benedito do Rio Preto, MA;população 18.189;0,7%
São Bento, MA;população 43.447;1,9%
São Bernardo, MA;população 27.599;0,6%
São Domingos do Azeitão, MA;população 7.187;1,6%
São Domingos do Maranhão, MA;população 33.716;1,5%
São Félix de Balsas, MA;população 4.554;2,2%
São Francisco do Brejão, MA;população 11.242;0,7%
São Francisco do Maranhão, MA;população 11.961;0,7%
São João Batista, MA;população 20.195;0,7%
São João do Carú, MA;população 15.558;1,5%
São João do Paraíso, MA;população 10.933;3%
São João do Soter, MA;população 17.956;0,7%
São João dos Patos, MA;população 25.287;2,3%
São José de Ribamar, MA;população 172.402;1,6%
São José dos Basílios, MA;população 7.501;1,4%
São Luís, MA;população 1.064.197;2%
São Luís Gonzaga do Maranhão, MA;população 18.807;1,7%
São Mateus do Maranhão, MA;população 40.341;1,1%
São Pedro da Água Branca, MA;população 12.349;1,4%
São Pedro dos Crentes, MA;população 4.542;2,2%
São Raimundo das Mangabeiras, MA;população 18.255;2,1%
São Raimundo do Doca Bezerra, MA;população 5.387;1,1%
São Roberto, MA;população 6.432;1,9%
São Vicente Ferrer, MA;população 21.591;1,6%
Satubinha, MA;população 13.231;0,9%
Senador Alexandre Costa, MA;população 10.763;0,7%
Senador La Rocque, MA;população 14.195;1,4%
Serrano do Maranhão, MA;população 10.758;0,9%
Sítio Novo, MA;população 17.559;1,6%
Sucupira do Norte, MA;população 10.444;1%
Sucupira do Riachão, MA;população 5.519;2,1%
Tasso Fragoso, MA;população 8.219;2,2%
Timbiras, MA;população 28.442;1,9%
Timon, MA;população 163.342;1,3%
Trizidela do Vale, MA;população 20.747;2%
Tufilândia, MA;população 5.699;1,5%
Tuntum, MA;população 40.566;1,2%
Turiaçu, MA;população 34.694;1,7%
Turilândia, MA;população 24.559;0,6%
Tutóia, MA;população 56.501;1,7%
Urbano Santos, MA;população 31.840;0,9%
Vargem Grande, MA;população 53.918;1,2%
Viana, MA;população 50.976;2,1%
Vila Nova dos Martírios, MA;população 12.661;0,9%
Vitória do Mearim, MA;população 31.923;1,7%
Vitorino Freire, MA;população 30.937;1,8%
Zé Doca, MA;população 50.190;1,4%
Acauã, PI;população 6.913;0,7%
Agricolândia, PI;população 5.087;0,9%
Água Branca, PI;população 16.944;0,9%
Alagoinha do Piauí, PI;população 7.485;1,2%
Alegrete do Piauí, PI;população 5.215;1,2%
Alto Longá, PI;população 13.967;1%
Altos, PI;população 39.625;0,9%
Alvorada do Gurguéia, PI;população 5.249;0,9%
Amarante, PI;população 17.305;0,8%
Angical do Piauí, PI;população 6.697;0,9%
Anísio de Abreu, PI;população 9.531;0,9%
Antônio Almeida, PI;população 3.097;1,2%
Aroazes, PI;população 5.773;0,9%
Aroeiras do Itaim, PI;população 2.460;1,2%
Arraial, PI;população 4.678;1,2%
Assunção do Piauí, PI;população 7.667;1,1%
Avelino Lopes, PI;população 11.390;1%
Baixa Grande do Ribeiro, PI;população 11.123;0,7%
Barra D'Alcântara, PI;população 3.886;0,9%
Barras, PI;população 45.938;1,1%
Barreiras do Piauí, PI;população 3.283;2%
Barro Duro, PI;população 6.941;0,9%
Batalha, PI;população 26.277;1,4%
Bela Vista do Piauí, PI;população 3.902;1,1%
Belém do Piauí, PI;população 3.440;1,2%
Beneditinos, PI;população 10.021;0,9%
Bertolínia, PI;população 5.396;1,2%
Betânia do Piauí, PI;população 6.092;0,7%
Boa Hora, PI;população 6.560;1,2%
Bocaina, PI;população 4.431;1,2%
Bom Jesus, PI;população 24.092;1,1%
Bom Princípio do Piauí, PI;população 5.474;1,9%
Bonfim do Piauí, PI;população 5.531;0,9%
Boqueirão do Piauí, PI;população 6.359;1,1%
Brasileira, PI;população 8.139;1,6%
Brejo do Piauí, PI;população 3.714;0,7%
Buriti dos Lopes, PI;população 19.386;1,9%
Buriti dos Montes, PI;população 8.165;1,1%
Cabeceiras do Piauí, PI;população 10.276;0,9%
Cajazeiras do Piauí, PI;população 3.456;0,8%
Cajueiro da Praia, PI;população 7.415;1,9%
Caldeirão Grande do Piauí, PI;população 5.675;1%
Campinas do Piauí, PI;população 5.499;1,1%
Campo Alegre do Fidalgo, PI;população 4.883;1%
Campo Grande do Piauí, PI;população 5.775;1,2%
Campo Largo do Piauí, PI;população 7.058;1,2%
Campo Maior, PI;população 45.904;1,8%
Canavieira, PI;população 3.911;1,2%
Canto do Buriti, PI;população 20.619;1%
Capitão de Campos, PI;população 11.208;1,5%
Capitão Gervásio Oliveira, PI;população 3.993;1%
Caracol, PI;população 10.588;0,7%
Caraúbas do Piauí, PI;população 5.704;1,9%
Caridade do Piauí, PI;população 4.974;1%
Castelo do Piauí, PI;população 18.466;0,8%
Caxingó, PI;população 5.248;1,9%
Cocal, PI;população 27.163;0,9%
Cocal de Telha, PI;população 4.611;1,1%
Cocal dos Alves, PI;população 6.014;1,9%
Coivaras, PI;população 3.916;0,9%
Colônia do Gurguéia, PI;população 6.278;0,9%
Colônia do Piauí, PI;população 7.522;0,8%
Conceição do Canindé, PI;população 4.532;1,1%
Coronel José Dias, PI;população 4.598;0,9%
Corrente, PI;população 26.011;2,2%
Cristalândia do Piauí, PI;população 8.069;2%
Cristino Castro, PI;população 10.191;0,9%
Curimatá, PI;população 11.078;2,1%
Currais, PI;população 4.829;0,9%
Curralinhos, PI;população 4.318;0,9%
Curral Novo do Piauí, PI;população 5.059;1%
Demerval Lobão, PI;população 13.526;1%
Dirceu Arcoverde, PI;população 6.841;0,9%
Dom Expedito Lopes, PI;população 6.735;1,2%
Domingos Mourão, PI;população 4.291;1,6%
Dom Inocêncio, PI;população 9.376;0,9%
Elesbão Veloso, PI;população 14.462;0,5%
Eliseu Martins, PI;população 4.791;0,7%
Esperantina, PI;população 38.749;0,9%
Fartura do Piauí, PI;população 5.186;0,9%
Flores do Piauí, PI;população 4.395;1,2%
Floresta do Piauí, PI;população 2.513;0,8%
Floriano, PI;população 58.702;2,6%
Francinópolis, PI;população 5.268;0,9%
Francisco Ayres, PI;população 4.361;1,2%
Francisco Macedo, PI;população 3.078;1,2%
Francisco Santos, PI;população 8.993;1,2%
Fronteiras, PI;população 11.411;1,3%
Geminiano, PI;população 5.298;1,2%
Gilbués, PI;população 10.509;2%
Guadalupe, PI;população 10.340;1,5%
Guaribas, PI;população 4.472;0,9%
Hugo Napoleão, PI;população 3.811;0,9%
Ilha Grande, PI;população 9.176;1,9%
Inhuma, PI;população 15.032;0,9%
Ipiranga do Piauí, PI;população 9.569;1%
Isaías Coelho, PI;população 8.389;1,2%
Itainópolis, PI;população 11.330;0,3%
Itaueira, PI;população 10.818;2,1%
Jacobina do Piauí, PI;população 5.695;0,7%
Jaicós, PI;população 18.585;0,3%
Jardim do Mulato, PI;população 4.402;0,9%
Jatobá do Piauí, PI;população 4.756;1,1%
Jerumenha, PI;população 4.397;1,2%
João Costa, PI;população 2.968;1%
Joaquim Pires, PI;população 14.059;0,8%
Joca Marques, PI;população 5.282;0,8%
José de Freitas, PI;população 38.169;1,1%
Juazeiro do Piauí, PI;população 4.837;1,1%
Júlio Borges, PI;população 5.496;0,9%
Jurema, PI;população 4.641;0,9%
Lagoinha do Piauí, PI;população 2.757;0,9%
Lagoa Alegre, PI;população 8.290;0,9%
Lagoa do Barro do Piauí, PI;população 4.570;1%
Lagoa de São Francisco, PI;população 6.590;1,6%
Lagoa do Piauí, PI;população 3.963;0,9%
Lagoa do Sítio, PI;população 5.022;1%
Landri Sales, PI;população 5.251;1,2%
Luís Correia, PI;população 29.415;2,1%
Luzilândia, PI;população 25.028;1%
Madeiro, PI;população 8.075;0,8%
Manoel Emídio, PI;população 5.262;1,2%
Marcolândia, PI;população 8.186;1%
Marcos Parente, PI;população 4.482;1,2%
Massapê do Piauí, PI;população 6.315;1,2%
Matias Olímpio, PI;população 10.693;0,4%
Miguel Alves, PI;população 32.993;0,8%
Miguel Leão, PI;população 1.239;0,9%
Milton Brandão, PI;população 6.791;1,6%
Monsenhor Gil, PI;população 10.410;0,7%
Monsenhor Hipólito, PI;população 7.565;1,2%
Monte Alegre do Piauí, PI;população 10.441;1,7%
Morro Cabeça no Tempo, PI;população 4.077;0,9%
Morro do Chapéu do Piauí, PI;população 6.641;0,8%
Murici dos Portelas, PI;população 8.846;1,9%
Nazaré do Piauí, PI;população 7.279;1,2%
Nazária, PI;população 8.330;0,9%
Nossa Senhora de Nazaré, PI;população 4.723;1,1%
Nossa Senhora dos Remédios, PI;população 8.457;1,2%
Novo Oriente do Piauí, PI;população 6.493;1%
Novo Santo Antônio, PI;população 3.371;0,9%
Oeiras, PI;população 36.266;1,1%
Olho D'Água do Piauí, PI;população 2.390;0,9%
Padre Marcos, PI;população 6.742;1,2%
Paes Landim, PI;população 4.074;1,1%
Pajeú do Piauí, PI;população 3.479;0,7%
Palmeira do Piauí, PI;população 4.988;0,9%
Palmeirais, PI;população 14.151;1,5%
Paquetá, PI;população 3.909;1,2%
Parnaguá, PI;população 10.530;2,6%
Parnaíba, PI;população 149.348;3,7%
Passagem Franca do Piauí, PI;população 4.470;0,9%
Patos do Piauí, PI;população 6.241;0,7%
Pau D'Arco do Piauí, PI;população 3.914;0,9%
Paulistana, PI;população 20.133;0,9%
Pavussu, PI;população 3.645;1,2%
Pedro II, PI;população 38.014;1,8%
Pedro Laurentino, PI;população 2.472;1%
Nova Santa Rita, PI;população 4.276;1%
Picos, PI;população 76.309;1,6%
Pimenteiras, PI;população 11.900;0,6%
Pio IX, PI;população 18.023;1,6%
Piracuruca, PI;população 28.066;1,6%
Piripiri, PI;população 62.600;1,6%
Porto, PI;população 12.239;0,8%
Porto Alegre do Piauí, PI;população 2.637;1,2%
Prata do Piauí, PI;população 3.107;0,9%
Queimada Nova, PI;população 8.775;0,7%
Redenção do Gurguéia, PI;população 8.580;0,9%
Regeneração, PI;população 17.696;0,6%
Riacho Frio, PI;população 4.255;2%
Ribeira do Piauí, PI;população 4.368;1%
Ribeiro Gonçalves, PI;população 7.112;1,6%
Rio Grande do Piauí, PI;população 6.328;1,2%
Santa Cruz do Piauí, PI;população 6.119;1,2%
Santa Cruz dos Milagres, PI;população 3.910;0,9%
Santa Filomena, PI;população 6.152;2,2%
Santa Luz, PI;população 5.694;0,9%
Santana do Piauí, PI;população 4.534;1,2%
Santa Rosa do Piauí, PI;população 5.180;0,8%
Santo Antônio de Lisboa, PI;população 6.215;1,2%
Santo Antônio dos Milagres, PI;população 2.109;0,9%
Santo Inácio do Piauí, PI;população 3.713;0,8%
São Braz do Piauí, PI;população 4.367;0,9%
São Félix do Piauí, PI;população 2.931;0,9%
São Francisco de Assis do Piauí, PI;população 5.759;1,1%
São Francisco do Piauí, PI;população 6.332;1,2%
São Gonçalo do Gurguéia, PI;população 2.942;2%
São Gonçalo do Piauí, PI;população 4.885;0,9%
São João da Canabrava, PI;população 4.516;1,2%
São João da Fronteira, PI;população 5.873;1,6%
São João da Serra, PI;população 6.101;1,1%
São João da Varjota, PI;população 4.738;0,8%
São João do Arraial, PI;população 7.700;0,8%
São João do Piauí, PI;população 20.077;0,9%
São José do Divino, PI;população 5.237;1,6%
São José do Peixe, PI;população 3.702;1,2%
São José do Piauí, PI;população 6.615;1,2%
São Julião, PI;população 5.771;1,2%
São Lourenço do Piauí, PI;população 4.488;0,9%
São Luis do Piauí, PI;população 2.593;1,2%
São Miguel da Baixa Grande, PI;população 2.407;0,9%
São Miguel do Fidalgo, PI;população 2.994;0,8%
São Miguel do Tapuio, PI;população 18.132;1,2%
São Pedro do Piauí, PI;população 13.956;1%
São Raimundo Nonato, PI;população 33.613;1,2%
Sebastião Barros, PI;população 3.475;2%
Sebastião Leal, PI;população 4.199;1,2%
Sigefredo Pacheco, PI;população 9.799;1,1%
Simões, PI;população 14.393;0,8%
Simplício Mendes, PI;população 12.385;0,9%
Socorro do Piauí, PI;população 4.519;1,1%
Sussuapara, PI;população 6.504;1,2%
Tamboril do Piauí, PI;população 2.839;0,7%
Tanque do Piauí, PI;população 2.694;0,8%
Teresina, PI;população 840.600;1,7%
União, PI;população 43.511;1%
Uruçuí, PI;população 20.902;2,1%
Valença do Piauí, PI;população 20.555;0,9%
Várzea Branca, PI;população 4.899;0,9%
Várzea Grande, PI;população 4.339;0,9%
Vera Mendes, PI;população 3.023;1,2%
Vila Nova do Piauí, PI;população 2.987;1,2%
Wall Ferraz, PI;população 4.365;1,2%
Abaiara, CE;população 11.226;1,2%
Acarape, CE;população 16.153;0,9%
Acaraú, CE;população 60.684;1%
Acopiara, CE;população 52.903;1%
Aiuaba, CE;população 16.893;1,7%
Alcântaras, CE;população 11.247;1,3%
Altaneira, CE;população 7.271;1,3%
Alto Santo, CE;população 16.823;1,1%
Amontada, CE;população 41.672;0,8%
Antonina do Norte, CE;população 7.200;1,3%
Apuiarés, CE;população 14.483;0,5%
Aquiraz, CE;população 76.967;0,7%
Aracati, CE;população 72.248;0,9%
Aracoiaba, CE;população 26.062;0,9%
Ararendá, CE;população 10.750;1,7%
Araripe, CE;população 21.230;1,6%
Aratuba, CE;população 11.419;0,5%
Arneiroz, CE;população 7.768;0,7%
Assaré, CE;população 23.058;1,7%
Aurora, CE;população 24.658;1,2%
Baixio, CE;população 6.182;0,9%
Banabuiú, CE;população 17.842;0,4%
Barbalha, CE;população 58.347;1,7%
Barreira, CE;população 20.532;0,6%
Barro, CE;população 22.193;0,9%
Barroquinha, CE;população 14.800;1,7%
Baturité, CE;população 34.735;0,6%
Beberibe, CE;população 51.885;0,9%
Bela Cruz, CE;população 31.956;0,6%
Boa Viagem, CE;população 53.725;1%
Brejo Santo, CE;população 47.645;1,3%
Camocim, CE;população 62.201;1%
Campos Sales, CE;população 27.077;1,2%
Canindé, CE;população 76.724;0,7%
Capistrano, CE;população 17.523;0,8%
Caridade, CE;população 21.524;0,4%
Cariré, CE;população 18.637;2,1%
Caririaçu, CE;população 26.840;1%
Cariús, CE;população 18.813;0,3%
Carnaubal, CE;população 17.374;2,5%
Cascavel, CE;população 69.498;0,7%
Catarina, CE;população 19.882;1%
Catunda, CE;população 10.257;1,9%
Caucaia, CE;população 349.526;0,8%
Cedro, CE;população 24.986;1,3%
Chaval, CE;população 12.888;1,2%
Choró, CE;população 13.246;0,7%
Chorozinho, CE;população 19.189;0,5%
Coreaú, CE;população 22.773;1,3%
Crateús, CE;população 74.188;1,3%
Crato, CE;população 127.657;1,8%
Croatá, CE;população 17.650;2,8%
Cruz, CE;população 23.514;1%
Deputado Irapuan Pinheiro, CE;população 9.403;0,8%
Ererê, CE;população 7.073;1,1%
Eusébio, CE;população 50.308;0,8%
Farias Brito, CE;população 18.937;1,3%
Forquilha, CE;população 23.276;2,1%
Fortaleza, CE;população 2.571.896;1%
Fortim, CE;população 15.781;1,1%
Frecheirinha, CE;população 13.473;1,7%
General Sampaio, CE;população 6.679;0,7%
Graça, CE;população 15.287;5,6%
Granja, CE;população 53.682;1,4%
Granjeiro, CE;população 4.531;1,3%
Groaíras, CE;população 10.759;2,5%
Guaiúba, CE;população 25.581;0,9%
Guaraciaba do Norte, CE;população 38.995;5%
Guaramiranga, CE;população 3.812;0,7%
Hidrolândia, CE;população 19.970;2,9%
Horizonte, CE;população 62.002;0,8%
Ibaretama, CE;população 13.172;0,8%
Ibiapina, CE;população 24.555;1,3%
Ibicuitinga, CE;população 12.012;0,9%
Icapuí, CE;população 19.276;1,5%
Icó, CE;população 67.045;0,9%
Iguatu, CE;população 100.733;0,9%
Independência, CE;população 25.952;1,3%
Ipaporanga, CE;população 11.500;2,3%
Ipaumirim, CE;população 12.281;1%
Ipu, CE;população 41.292;3,1%
Ipueiras, CE;população 38.089;1,8%
Iracema, CE;população 14.042;0,6%
Irauçuba, CE;população 23.376;1%
Itaiçaba, CE;população 7.612;1,1%
Itaitinga, CE;população 38.131;0,4%
Itapagé, CE;população 50.671;1%
Itapipoca, CE;população 123.613;0,8%
Itapiúna, CE;população 19.570;0,6%
Itarema, CE;população 39.955;0,9%
Itatira, CE;população 20.077;1%
Jaguaretama, CE;população 18.018;0,9%
Jaguaribara, CE;população 10.999;1,4%
Jaguaribe, CE;população 34.621;1%
Jaguaruana, CE;população 33.324;1%
Jardim, CE;população 27.069;1,5%
Jati, CE;população 7.785;1,3%
Jijoca de Jericoacoara, CE;população 18.616;0,8%
Juazeiro do Norte, CE;população 263.704;1,2%
Jucás, CE;população 24.417;1,1%
Lavras da Mangabeira, CE;população 31.409;1,1%
Limoeiro do Norte, CE;população 57.782;1,2%
Madalena, CE;população 19.225;0,7%
Maracanaú, CE;população 219.749;0,7%
Maranguape, CE;população 122.020;0,6%
Marco, CE;população 26.219;0,9%
Martinópole, CE;população 10.796;1%
Massapê, CE;população 37.214;1%
Mauriti, CE;população 45.881;1,3%
Meruoca, CE;população 14.529;1,2%
Milagres, CE;população 28.419;1,3%
Milhã, CE;população 13.188;0,5%
Miraíma, CE;população 13.345;0,4%
Missão Velha, CE;população 35.150;1%
Mombaça, CE;população 43.557;0,8%
Monsenhor Tabosa, CE;população 16.998;1,9%
Morada Nova, CE;população 62.091;0,9%
Moraújo, CE;população 8.457;1,9%
Morrinhos, CE;população 21.737;1,1%
Mucambo, CE;população 14.346;1,6%
Mulungu, CE;população 12.364;0,7%
Nova Olinda, CE;população 15.048;1%
Nova Russas, CE;população 31.783;2%
Novo Oriente, CE;população 28.149;1,3%
Ocara, CE;população 24.979;0,8%
Orós, CE;população 21.447;1,1%
Pacajus, CE;população 67.678;0,7%
Pacatuba, CE;população 79.077;0,7%
Pacoti, CE;população 11.884;0,8%
Pacujá, CE;população 6.150;1,9%
Palhano, CE;população 9.169;1%
Palmácia, CE;população 12.762;0,8%
Paracuru, CE;população 33.178;0,7%
Paraipaba, CE;população 31.705;0,9%
Parambu, CE;população 31.376;1,1%
Paramoti, CE;população 11.533;0,6%
Pedra Branca, CE;população 42.696;1%
Penaforte, CE;população 8.743;1,3%
Pentecoste, CE;população 36.611;0,6%
Pereiro, CE;população 16.089;1,3%
Pindoretama, CE;população 19.975;0,8%
Piquet Carneiro, CE;população 16.318;0,5%
Pires Ferreira, CE;população 10.616;3,1%
Poranga, CE;população 12.214;0,7%
Porteiras, CE;população 15.058;1,1%
Potengi, CE;população 10.722;1,6%
Potiretama, CE;população 6.299;1,1%
Quiterianópolis, CE;população 20.600;0,9%
Quixadá, CE;população 84.684;0,8%
Quixelô, CE;população 14.997;0,4%
Quixeramobim, CE;população 76.386;0,9%
Quixeré, CE;população 21.410;1%
Redenção, CE;população 27.182;0,9%
Reriutaba, CE;população 19.145;2,8%
Russas, CE;população 74.243;0,7%
Saboeiro, CE;população 15.793;0,7%
Salitre, CE;população 16.070;0,9%
Santana do Acaraú, CE;população 31.369;0,8%
Santana do Cariri, CE;população 17.457;1%
Santa Quitéria, CE;população 43.359;1,3%
São Benedito, CE;população 45.917;2,3%
São Gonçalo do Amarante, CE;população 46.783;0,6%
São João do Jaguaribe, CE;população 7.774;1,1%
São Luís do Curu, CE;população 12.713;0,7%
Senador Pompeu, CE;população 26.600;0,7%
Senador Sá, CE;população 7.290;1,9%
Sobral, CE;população 199.750;1,1%
Solonópole, CE;população 18.060;1%
Tabuleiro do Norte, CE;população 30.143;1,1%
Tamboril, CE;população 25.635;1,1%
Tarrafas, CE;população 8.923;1,3%
Tauá, CE;população 57.478;0,9%
Tejuçuoca, CE;população 18.301;0,6%
Tianguá, CE;população 72.803;1%
Trairi, CE;população 53.998;1%
Tururu, CE;população 15.413;0,8%
Ubajara, CE;população 33.505;1,2%
Umari, CE;população 7.662;0,9%
Umirim, CE;população 19.437;0,6%
Uruburetama, CE;população 20.991;0,6%
Uruoca, CE;população 13.435;1,2%
Varjota, CE;população 18.081;2,6%
Várzea Alegre, CE;população 39.861;1,3%
Viçosa do Ceará, CE;população 58.332;0,9%
Acari, RN;população 11.349;2,4%
Açu, RN;população 56.829;2,6%
Afonso Bezerra, RN;população 11.197;1,3%
Água Nova, RN;população 3.183;1,3%
Alexandria, RN;população 13.864;2,7%
Almino Afonso, RN;população 4.922;1,2%
Alto do Rodrigues, RN;população 13.680;1,7%
Angicos, RN;população 11.906;2%
Antônio Martins, RN;população 7.188;1,2%
Apodi, RN;população 36.120;2,3%
Areia Branca, RN;população 27.115;4,2%
Arês, RN;população 13.905;2,2%
