Cidelândia, MA;população 14.238;6,7%
Codó, MA;população 119.962;7%
Coelho Neto, MA;população 48.078;11,9%
Colinas, MA;população 40.097;9%
Conceição do Lago-Açu, MA;população 15.554;7,2%
Coroatá, MA;população 63.497;6,7%
Cururupu, MA;população 31.027;6,4%
Davinópolis, MA;população 12.650;10,6%
Dom Pedro, MA;população 22.863;6,7%
Duque Bacelar, MA;população 11.015;8,8%
Esperantinópolis, MA;população 17.238;7,6%
Estreito, MA;população 39.805;8,6%
Feira Nova do Maranhão, MA;população 8.293;10,5%
Fernando Falcão, MA;população 9.932;7,7%
Formosa da Serra Negra, MA;população 18.337;7,5%
Fortaleza dos Nogueiras, MA;população 12.360;9%
Fortuna, MA;população 15.226;11,5%
Godofredo Viana, MA;população 11.262;12,6%
Gonçalves Dias, MA;população 17.576;7,4%
Governador Archer, MA;população 10.531;6,3%
Governador Edison Lobão, MA;população 17.430;8%
Governador Eugênio Barros, MA;população 16.386;7,3%
Governador Luiz Rocha, MA;população 7.580;7,9%
Governador Newton Bello, MA;população 10.060;5,8%
Governador Nunes Freire, MA;população 25.188;10,1%
Graça Aranha, MA;população 6.147;7,9%
Grajaú, MA;população 66.013;9,6%
Guimarães, MA;população 11.881;12%
Humberto de Campos, MA;população 27.679;11,2%
Icatu, MA;população 26.240;10,1%
Igarapé do Meio, MA;população 13.567;5,3%
Igarapé Grande, MA;população 11.533;6,1%
Imperatriz, MA;população 252.320;9,2%
Itaipava do Grajaú, MA;população 14.298;6,3%
Itapecuru Mirim, MA;população 65.713;7,7%
Itinga do Maranhão, MA;população 25.357;9,4%
Jatobá, MA;população 9.596;9,9%
Jenipapo dos Vieiras, MA;população 16.015;8,5%
João Lisboa, MA;população 23.338;9,6%
Joselândia, MA;população 15.792;7,1%
Junco do Maranhão, MA;população 3.539;8,4%
Lago da Pedra, MA;população 48.511;7,2%
Lago do Junco, MA;população 10.565;5,1%
Lago Verde, MA;população 15.820;8,2%
Lagoa do Mato, MA;população 11.005;13,4%
Lago dos Rodrigues, MA;população 8.745;6,7%
Lagoa Grande do Maranhão, MA;população 12.822;13,9%
Lajeado Novo, MA;população 7.287;8,8%
Lima Campos, MA;população 11.612;7%
Loreto, MA;população 11.795;11,7%
Luís Domingues, MA;população 6.744;14%
Magalhães de Almeida, MA;população 18.982;8,3%
Maracaçumé, MA;população 20.549;8,4%
Marajá do Sena, MA;população 7.689;7,9%
Maranhãozinho, MA;população 15.384;8,1%
Mata Roma, MA;população 16.169;7,7%
Matinha, MA;população 22.673;6,9%
Matões, MA;população 32.773;12,5%
Matões do Norte, MA;população 15.758;7%
Milagres do Maranhão, MA;população 8.261;8,8%
Mirador, MA;população 20.586;9,7%
Miranda do Norte, MA;população 26.979;8%
Mirinzal, MA;população 14.570;8,4%
Monção, MA;população 32.516;8%
Montes Altos, MA;população 9.102;8,8%
Morros, MA;população 18.747;8,2%
Nina Rodrigues, MA;população 13.746;6,8%
Nova Colinas, MA;população 5.183;10,5%
Nova Iorque, MA;população 4.595;10,7%
Nova Olinda do Maranhão, MA;população 20.184;6,8%
Olho d'Água das Cunhãs, MA;população 19.009;5,8%
Olinda Nova do Maranhão, MA;população 14.110;8,3%
Paço do Lumiar, MA;população 115.693;7,5%
Palmeirândia, MA;população 19.213;10,4%
Paraibano, MA;população 20.768;11,2%
Parnarama, MA;população 34.018;13,4%
Passagem Franca, MA;população 18.387;15,3%
Pastos Bons, MA;população 18.848;6,9%
Paulino Neves, MA;população 15.427;7,6%
Paulo Ramos, MA;população 20.539;5,9%
Pedreiras, MA;população 38.582;6,3%
Pedro do Rosário, MA;população 24.183;6,1%
Penalva, MA;população 36.899;7,9%
Peri Mirim, MA;população 13.989;10,9%
Peritoró, MA;população 22.369;5,9%
Pindaré-Mirim, MA;população 32.037;7,5%
Pinheiro, MA;população 80.917;9,5%
Pio XII, MA;população 21.333;7,7%
Pirapemas, MA;população 18.053;6,4%
Poção de Pedras, MA;população 18.191;8,1%
Porto Franco, MA;população 22.956;8,1%
Porto Rico do Maranhão, MA;população 5.909;10,2%
Presidente Dutra, MA;população 46.369;8,5%
Presidente Juscelino, MA;população 12.255;8,7%
Presidente Médici, MA;população 6.755;8,4%
Presidente Sarney, MA;população 18.210;10,2%
Presidente Vargas, MA;população 11.206;11,2%
Primeira Cruz, MA;população 14.758;16,4%
Raposa, MA;população 29.167;9,4%
Riachão, MA;população 19.926;10,7%
Ribamar Fiquene, MA;população 7.563;8,8%
Rosário, MA;população 41.349;10,4%
Sambaíba, MA;população 5.546;10,5%
Santa Filomena do Maranhão, MA;população 7.503;7,9%
Santa Helena, MA;população 40.518;8,3%
Santa Inês, MA;população 82.680;7%
Santa Luzia, MA;população 75.762;8,4%
Santa Luzia do Paruá, MA;população 24.507;8,5%
Santa Quitéria do Maranhão, MA;população 24.879;13,2%
Santa Rita, MA;população 35.364;10,4%
Santana do Maranhão, MA;população 12.761;7,1%
Santo Amaro do Maranhão, MA;população 15.110;8,1%
Santo Antônio dos Lopes, MA;população 14.270;6,6%
São Benedito do Rio Preto, MA;população 18.189;8,6%
São Bento, MA;população 43.447;6,6%
São Bernardo, MA;população 27.599;8,7%
São Domingos do Azeitão, MA;população 7.187;12,6%
São Domingos do Maranhão, MA;população 33.716;9,5%
São Félix de Balsas, MA;população 4.554;10,5%
São Francisco do Brejão, MA;população 11.242;15,7%
São Francisco do Maranhão, MA;população 11.961;9,6%
São João Batista, MA;população 20.195;8,5%
São João do Carú, MA;população 15.558;7,6%
São João do Paraíso, MA;população 10.933;7,8%
São João do Soter, MA;população 17.956;11,2%
São João dos Patos, MA;população 25.287;10,3%
São José de Ribamar, MA;população 172.402;8,6%
São José dos Basílios, MA;população 7.501;7,9%
São Luís, MA;população 1.064.197;7,5%
São Luís Gonzaga do Maranhão, MA;população 18.807;7,7%
São Mateus do Maranhão, MA;população 40.341;8,2%
São Pedro da Água Branca, MA;população 12.349;6,9%
São Pedro dos Crentes, MA;população 4.542;10,5%
São Raimundo das Mangabeiras, MA;população 18.255;9,1%
São Raimundo do Doca Bezerra, MA;população 5.387;7,7%
São Roberto, MA;população 6.432;6,7%
São Vicente Ferrer, MA;população 21.591;8%
Satubinha, MA;população 13.231;6,9%
Senador Alexandre Costa, MA;população 10.763;9,1%
Senador La Rocque, MA;população 14.195;6,8%
Serrano do Maranhão, MA;população 10.758;8,4%
Sítio Novo, MA;população 17.559;8,9%
Sucupira do Norte, MA;população 10.444;9,1%
Sucupira do Riachão, MA;população 5.519;10,7%
Tasso Fragoso, MA;população 8.219;10,5%
Timbiras, MA;população 28.442;7,5%
Timon, MA;população 163.342;15,1%
Trizidela do Vale, MA;população 20.747;7,2%
Tufilândia, MA;população 5.699;7,6%
Tuntum, MA;população 40.566;7%
Turiaçu, MA;população 34.694;7,2%
Turilândia, MA;população 24.559;6,2%
Tutóia, MA;população 56.501;10,6%
Urbano Santos, MA;população 31.840;10,9%
Vargem Grande, MA;população 53.918;7,8%
Viana, MA;população 50.976;6,4%
Vila Nova dos Martírios, MA;população 12.661;8,9%
Vitória do Mearim, MA;população 31.923;11,6%
Vitorino Freire, MA;população 30.937;5,7%
Zé Doca, MA;população 50.190;6,5%
Acauã, PI;população 6.913;11,7%
Agricolândia, PI;população 5.087;16,4%
Água Branca, PI;população 16.944;16,4%
Alagoinha do Piauí, PI;população 7.485;16,3%
Alegrete do Piauí, PI;população 5.215;16,3%
Alto Longá, PI;população 13.967;18,4%
Altos, PI;população 39.625;19,4%
Alvorada do Gurguéia, PI;população 5.249;17,7%
Amarante, PI;população 17.305;15,9%
Angical do Piauí, PI;população 6.697;16,4%
Anísio de Abreu, PI;população 9.531;14,8%
Antônio Almeida, PI;população 3.097;15%
Aroazes, PI;população 5.773;16,4%
Aroeiras do Itaim, PI;população 2.460;16,3%
Arraial, PI;população 4.678;15%
Assunção do Piauí, PI;população 7.667;16,5%
Avelino Lopes, PI;população 11.390;21,3%
Baixa Grande do Ribeiro, PI;população 11.123;9,4%
Barra D'Alcântara, PI;população 3.886;16,4%
Barras, PI;população 45.938;12,5%
Barreiras do Piauí, PI;população 3.283;14%
Barro Duro, PI;população 6.941;16,4%
Batalha, PI;população 26.277;12,8%
Bela Vista do Piauí, PI;população 3.902;18,5%
Belém do Piauí, PI;população 3.440;16,3%
Beneditinos, PI;população 10.021;16,4%
Bertolínia, PI;população 5.396;15%
Betânia do Piauí, PI;população 6.092;11,7%
Boa Hora, PI;população 6.560;11,1%
Bocaina, PI;população 4.431;16,3%
Bom Jesus, PI;população 24.092;11,6%
Bom Princípio do Piauí, PI;população 5.474;10,3%
Bonfim do Piauí, PI;população 5.531;14,8%
Boqueirão do Piauí, PI;população 6.359;16,5%
Brasileira, PI;população 8.139;15,2%
Brejo do Piauí, PI;população 3.714;24,7%
Buriti dos Lopes, PI;população 19.386;15,5%
Buriti dos Montes, PI;população 8.165;16,5%
Cabeceiras do Piauí, PI;população 10.276;16,4%
Cajazeiras do Piauí, PI;população 3.456;21,8%
Cajueiro da Praia, PI;população 7.415;10,3%
Caldeirão Grande do Piauí, PI;população 5.675;10,4%
Campinas do Piauí, PI;população 5.499;18,5%
Campo Alegre do Fidalgo, PI;população 4.883;15%
Campo Grande do Piauí, PI;população 5.775;16,3%
Campo Largo do Piauí, PI;população 7.058;11,1%
Campo Maior, PI;população 45.904;12,9%
Canavieira, PI;população 3.911;15%
Canto do Buriti, PI;população 20.619;17%
Capitão de Campos, PI;população 11.208;13,8%
Capitão Gervásio Oliveira, PI;população 3.993;15%
Caracol, PI;população 10.588;19,1%
Caraúbas do Piauí, PI;população 5.704;10,3%
Caridade do Piauí, PI;população 4.974;10,4%
Castelo do Piauí, PI;população 18.466;20,4%
Caxingó, PI;população 5.248;10,3%
Cocal, PI;população 27.163;14,8%
Cocal de Telha, PI;população 4.611;16,5%
Cocal dos Alves, PI;população 6.014;10,3%
Coivaras, PI;população 3.916;16,4%
Colônia do Gurguéia, PI;população 6.278;17,7%
Colônia do Piauí, PI;população 7.522;21,8%
Conceição do Canindé, PI;população 4.532;18,5%
Coronel José Dias, PI;população 4.598;14,8%
Corrente, PI;população 26.011;11%
Cristalândia do Piauí, PI;população 8.069;14%
Cristino Castro, PI;população 10.191;17,7%
Curimatá, PI;população 11.078;16,7%
Currais, PI;população 4.829;17,7%
Curralinhos, PI;população 4.318;16,4%
Curral Novo do Piauí, PI;população 5.059;10,4%
Demerval Lobão, PI;população 13.526;16,1%
Dirceu Arcoverde, PI;população 6.841;14,8%
Dom Expedito Lopes, PI;população 6.735;16,3%
Domingos Mourão, PI;população 4.291;15,2%
Dom Inocêncio, PI;população 9.376;14,8%
Elesbão Veloso, PI;população 14.462;16,4%
Eliseu Martins, PI;população 4.791;24,7%
Esperantina, PI;população 38.749;15,6%
Fartura do Piauí, PI;população 5.186;14,8%
Flores do Piauí, PI;população 4.395;15%
Floresta do Piauí, PI;população 2.513;21,8%
Floriano, PI;população 58.702;12,5%
Francinópolis, PI;população 5.268;16,4%
Francisco Ayres, PI;população 4.361;15%
Francisco Macedo, PI;população 3.078;16,3%
Francisco Santos, PI;população 8.993;16,3%
Fronteiras, PI;população 11.411;14,3%
Geminiano, PI;população 5.298;16,3%
Gilbués, PI;população 10.509;15,5%
Guadalupe, PI;população 10.340;9,7%
Guaribas, PI;população 4.472;14,8%
Hugo Napoleão, PI;população 3.811;16,4%
Ilha Grande, PI;população 9.176;10,3%
Inhuma, PI;população 15.032;19%
Ipiranga do Piauí, PI;população 9.569;15,7%
Isaías Coelho, PI;população 8.389;16,3%
Itainópolis, PI;população 11.330;18,2%
Itaueira, PI;população 10.818;16,1%
Jacobina do Piauí, PI;população 5.695;11,7%
Jaicós, PI;população 18.585;14,8%
Jardim do Mulato, PI;população 4.402;16,4%
Jatobá do Piauí, PI;população 4.756;16,5%
Jerumenha, PI;população 4.397;15%
João Costa, PI;população 2.968;15%
Joaquim Pires, PI;população 14.059;14,4%
Joca Marques, PI;população 5.282;14,7%
José de Freitas, PI;população 38.169;17,1%
Juazeiro do Piauí, PI;população 4.837;16,5%
Júlio Borges, PI;população 5.496;17,7%
Jurema, PI;população 4.641;14,8%
Lagoinha do Piauí, PI;população 2.757;16,4%
Lagoa Alegre, PI;população 8.290;16,4%
Lagoa do Barro do Piauí, PI;população 4.570;15%
Lagoa de São Francisco, PI;população 6.590;15,2%
Lagoa do Piauí, PI;população 3.963;16,4%
Lagoa do Sítio, PI;população 5.022;15,7%
Landri Sales, PI;população 5.251;15%
Luís Correia, PI;população 29.415;12,1%
Luzilândia, PI;população 25.028;12,8%
Madeiro, PI;população 8.075;14,7%
Manoel Emídio, PI;população 5.262;15%
Marcolândia, PI;população 8.186;10,4%
Marcos Parente, PI;população 4.482;15%
Massapê do Piauí, PI;população 6.315;16,3%
Matias Olímpio, PI;população 10.693;13,3%
Miguel Alves, PI;população 32.993;18,7%
Miguel Leão, PI;população 1.239;16,4%
Milton Brandão, PI;população 6.791;15,2%
Monsenhor Gil, PI;população 10.410;20,9%
Monsenhor Hipólito, PI;população 7.565;16,3%
Monte Alegre do Piauí, PI;população 10.441;15,4%
Morro Cabeça no Tempo, PI;população 4.077;17,7%
Morro do Chapéu do Piauí, PI;população 6.641;14,7%
Murici dos Portelas, PI;população 8.846;10,3%
Nazaré do Piauí, PI;população 7.279;15%
Nazária, PI;população 8.330;16,4%
Nossa Senhora de Nazaré, PI;população 4.723;16,5%
Nossa Senhora dos Remédios, PI;população 8.457;11,1%
Novo Oriente do Piauí, PI;população 6.493;15,7%
Novo Santo Antônio, PI;população 3.371;16,4%
Oeiras, PI;população 36.266;16,1%
Olho D'Água do Piauí, PI;população 2.390;16,4%
Padre Marcos, PI;população 6.742;16,3%
Paes Landim, PI;população 4.074;18,5%
Pajeú do Piauí, PI;população 3.479;24,7%
Palmeira do Piauí, PI;população 4.988;17,7%
Palmeirais, PI;população 14.151;14,1%
Paquetá, PI;população 3.909;16,3%
Parnaguá, PI;população 10.530;12,3%
Parnaíba, PI;população 149.348;10,4%
Passagem Franca do Piauí, PI;população 4.470;16,4%
Patos do Piauí, PI;população 6.241;11,7%
Pau D'Arco do Piauí, PI;população 3.914;16,4%
Paulistana, PI;população 20.133;10,9%
Pavussu, PI;população 3.645;15%
Pedro II, PI;população 38.014;19,4%
Pedro Laurentino, PI;população 2.472;15%
Nova Santa Rita, PI;população 4.276;15%
Picos, PI;população 76.309;13,3%
Pimenteiras, PI;população 11.900;17,3%
Pio IX, PI;população 18.023;11,2%
Piracuruca, PI;população 28.066;11,2%
Piripiri, PI;população 62.600;14,4%
Porto, PI;população 12.239;14%
Porto Alegre do Piauí, PI;população 2.637;15%
Prata do Piauí, PI;população 3.107;16,4%
Queimada Nova, PI;população 8.775;11,7%
Redenção do Gurguéia, PI;população 8.580;17,7%
Regeneração, PI;população 17.696;14,6%
Riacho Frio, PI;população 4.255;14%
Ribeira do Piauí, PI;população 4.368;15%
Ribeiro Gonçalves, PI;população 7.112;12,6%
Rio Grande do Piauí, PI;população 6.328;15%
Santa Cruz do Piauí, PI;população 6.119;16,3%
Santa Cruz dos Milagres, PI;população 3.910;16,4%
Santa Filomena, PI;população 6.152;10,5%
Santa Luz, PI;população 5.694;17,7%
Santana do Piauí, PI;população 4.534;16,3%
Santa Rosa do Piauí, PI;população 5.180;21,8%
Santo Antônio de Lisboa, PI;população 6.215;16,3%
Santo Antônio dos Milagres, PI;população 2.109;16,4%
Santo Inácio do Piauí, PI;população 3.713;21,8%
São Braz do Piauí, PI;população 4.367;14,8%
São Félix do Piauí, PI;população 2.931;16,4%
São Francisco de Assis do Piauí, PI;população 5.759;18,5%
São Francisco do Piauí, PI;população 6.332;15%
São Gonçalo do Gurguéia, PI;população 2.942;14%
São Gonçalo do Piauí, PI;população 4.885;16,4%
São João da Canabrava, PI;população 4.516;16,3%
São João da Fronteira, PI;população 5.873;15,2%
São João da Serra, PI;população 6.101;16,5%
São João da Varjota, PI;população 4.738;21,8%
São João do Arraial, PI;população 7.700;14,7%
São João do Piauí, PI;população 20.077;12,5%
São José do Divino, PI;população 5.237;15,2%
São José do Peixe, PI;população 3.702;15%
São José do Piauí, PI;população 6.615;16,3%
São Julião, PI;população 5.771;16,3%
São Lourenço do Piauí, PI;população 4.488;14,8%
São Luis do Piauí, PI;população 2.593;16,3%
São Miguel da Baixa Grande, PI;população 2.407;16,4%
São Miguel do Fidalgo, PI;população 2.994;21,8%
São Miguel do Tapuio, PI;população 18.132;12,7%
São Pedro do Piauí, PI;população 13.956;18,8%
São Raimundo Nonato, PI;população 33.613;11,8%
Sebastião Barros, PI;população 3.475;14%
Sebastião Leal, PI;população 4.199;15%
Sigefredo Pacheco, PI;população 9.799;16,5%
Simões, PI;população 14.393;12,2%
Simplício Mendes, PI;população 12.385;18,6%
Socorro do Piauí, PI;população 4.519;18,5%
Sussuapara, PI;população 6.504;16,3%
Tamboril do Piauí, PI;população 2.839;24,7%
Tanque do Piauí, PI;população 2.694;21,8%
Teresina, PI;população 840.600;16,2%
União, PI;população 43.511;23,6%
Uruçuí, PI;população 20.902;12,1%
Valença do Piauí, PI;população 20.555;14,9%
Várzea Branca, PI;população 4.899;14,8%
Várzea Grande, PI;população 4.339;16,4%
Vera Mendes, PI;população 3.023;16,3%
Vila Nova do Piauí, PI;população 2.987;16,3%
Wall Ferraz, PI;população 4.365;16,3%
Abaiara, CE;população 11.226;10,4%
Acarape, CE;população 16.153;9,6%
Acaraú, CE;população 60.684;11,9%
Acopiara, CE;população 52.903;10,6%
Aiuaba, CE;população 16.893;9%
Alcântaras, CE;população 11.247;20,7%
Altaneira, CE;população 7.271;10,9%
Alto Santo, CE;população 16.823;10,2%
Amontada, CE;população 41.672;13,5%
Antonina do Norte, CE;população 7.200;10,9%
Apuiarés, CE;população 14.483;12,1%
Aquiraz, CE;população 76.967;7,5%
Aracati, CE;população 72.248;11,5%
Aracoiaba, CE;população 26.062;11,6%
Ararendá, CE;população 10.750;9,9%
Araripe, CE;população 21.230;11,5%
Aratuba, CE;população 11.419;8%
Arneiroz, CE;população 7.768;10,2%
Assaré, CE;população 23.058;11,7%
Aurora, CE;população 24.658;11,6%
Baixio, CE;população 6.182;13,3%
Banabuiú, CE;população 17.842;11,3%
Barbalha, CE;população 58.347;9%
Barreira, CE;população 20.532;9,8%
Barro, CE;população 22.193;10,1%
Barroquinha, CE;população 14.800;8,3%
Baturité, CE;população 34.735;9,8%
Beberibe, CE;população 51.885;8,6%
Bela Cruz, CE;população 31.956;11,7%
Boa Viagem, CE;população 53.725;11,5%
Brejo Santo, CE;população 47.645;11%
Camocim, CE;população 62.201;10%
Campos Sales, CE;população 27.077;9,9%
Canindé, CE;população 76.724;9,7%
Capistrano, CE;população 17.523;8,6%
Caridade, CE;população 21.524;10%
Cariré, CE;população 18.637;11,5%
Caririaçu, CE;população 26.840;12,8%
Cariús, CE;população 18.813;10,2%
Carnaubal, CE;população 17.374;9,6%
Cascavel, CE;população 69.498;8,7%
Catarina, CE;população 19.882;17,7%
Catunda, CE;população 10.257;11,3%
Caucaia, CE;população 349.526;8,9%
Cedro, CE;população 24.986;13,1%
Chaval, CE;população 12.888;10,3%
Choró, CE;população 13.246;10,6%
Chorozinho, CE;população 19.189;11,2%
Coreaú, CE;população 22.773;11,2%
Crateús, CE;população 74.188;12,9%
Crato, CE;população 127.657;7,9%
Croatá, CE;população 17.650;13,5%
Cruz, CE;população 23.514;21,9%
Deputado Irapuan Pinheiro, CE;população 9.403;11,5%
Ererê, CE;população 7.073;12,7%
Eusébio, CE;população 50.308;7,3%
Farias Brito, CE;população 18.937;11,4%
Forquilha, CE;população 23.276;12%
Fortaleza, CE;população 2.571.896;7,8%
Fortim, CE;população 15.781;11%
Frecheirinha, CE;população 13.473;9,5%
General Sampaio, CE;população 6.679;10,2%
Graça, CE;população 15.287;5,5%
Granja, CE;população 53.682;11,1%
Granjeiro, CE;população 4.531;10,9%
Groaíras, CE;população 10.759;7,4%
Guaiúba, CE;população 25.581;12,2%
Guaraciaba do Norte, CE;população 38.995;8,2%
Guaramiranga, CE;população 3.812;10,2%
Hidrolândia, CE;população 19.970;8,6%
Horizonte, CE;população 62.002;9,4%
Ibaretama, CE;população 13.172;11,6%
Ibiapina, CE;população 24.555;14,3%
Ibicuitinga, CE;população 12.012;11,2%
Icapuí, CE;população 19.276;10,1%
Icó, CE;população 67.045;14,2%
Iguatu, CE;população 100.733;12,9%
Independência, CE;população 25.952;16%
Ipaporanga, CE;população 11.500;12,6%
Ipaumirim, CE;população 12.281;8,3%
Ipu, CE;população 41.292;7%
Ipueiras, CE;população 38.089;13,3%
Iracema, CE;população 14.042;14,8%
Irauçuba, CE;população 23.376;11,4%
Itaiçaba, CE;população 7.612;11%
Itaitinga, CE;população 38.131;8,5%
Itapagé, CE;população 50.671;10,6%
Itapipoca, CE;população 123.613;16,4%
Itapiúna, CE;população 19.570;13,3%
Itarema, CE;população 39.955;11,2%
Itatira, CE;população 20.077;14,1%
Jaguaretama, CE;população 18.018;14,7%
Jaguaribara, CE;população 10.999;15,2%
Jaguaribe, CE;população 34.621;14,5%
Jaguaruana, CE;população 33.324;9,2%
Jardim, CE;população 27.069;11,8%
Jati, CE;população 7.785;10,9%
Jijoca de Jericoacoara, CE;população 18.616;19,3%
Juazeiro do Norte, CE;população 263.704;10,8%
Jucás, CE;população 24.417;13,6%
Lavras da Mangabeira, CE;população 31.409;10,4%
Limoeiro do Norte, CE;população 57.782;10,4%
Madalena, CE;população 19.225;12,8%
Maracanaú, CE;população 219.749;8,6%
Maranguape, CE;população 122.020;9%
Marco, CE;população 26.219;12,2%
Martinópole, CE;população 10.796;11,5%
Massapê, CE;população 37.214;14%
Mauriti, CE;população 45.881;10,1%
Meruoca, CE;população 14.529;18,1%
Milagres, CE;população 28.419;13%
Milhã, CE;população 13.188;13%
Miraíma, CE;população 13.345;11,9%
Missão Velha, CE;população 35.150;10,6%
Mombaça, CE;população 43.557;17%
Monsenhor Tabosa, CE;população 16.998;14%
Morada Nova, CE;população 62.091;10,2%
Moraújo, CE;população 8.457;11,3%
Morrinhos, CE;população 21.737;13,5%
Mucambo, CE;população 14.346;12,4%
Mulungu, CE;população 12.364;8,7%
Nova Olinda, CE;população 15.048;11,4%
Nova Russas, CE;população 31.783;7,9%
Novo Oriente, CE;população 28.149;17%
Ocara, CE;população 24.979;14,1%
Orós, CE;população 21.447;17,8%
Pacajus, CE;população 67.678;12,2%
Pacatuba, CE;população 79.077;8,2%
Pacoti, CE;população 11.884;6,5%
Pacujá, CE;população 6.150;11,3%
Palhano, CE;população 9.169;14,6%
Palmácia, CE;população 12.762;9,6%
Paracuru, CE;população 33.178;8,8%
Paraipaba, CE;população 31.705;11,4%
Parambu, CE;população 31.376;10,7%
Paramoti, CE;população 11.533;8,6%
Pedra Branca, CE;população 42.696;12%
Penaforte, CE;população 8.743;10,9%
Pentecoste, CE;população 36.611;10,9%
Pereiro, CE;população 16.089;17,1%
Pindoretama, CE;população 19.975;7,3%
Piquet Carneiro, CE;população 16.318;15,3%
Pires Ferreira, CE;população 10.616;5,2%
Poranga, CE;população 12.214;27,3%
Porteiras, CE;população 15.058;11,3%
Potengi, CE;população 10.722;8,9%
Potiretama, CE;população 6.299;12,7%
Quiterianópolis, CE;população 20.600;11,6%
Quixadá, CE;população 84.684;9,6%
Quixelô, CE;população 14.997;14,8%
Quixeramobim, CE;população 76.386;9,8%
Quixeré, CE;população 21.410;12,3%
Redenção, CE;população 27.182;12,4%
Reriutaba, CE;população 19.145;6,6%
Russas, CE;população 74.243;11,7%
Saboeiro, CE;população 15.793;6,8%
Salitre, CE;população 16.070;10,2%
Santana do Acaraú, CE;população 31.369;10,5%
Santana do Cariri, CE;população 17.457;10,2%
Santa Quitéria, CE;população 43.359;10,6%
São Benedito, CE;população 45.917;11,6%
São Gonçalo do Amarante, CE;população 46.783;9,9%
São João do Jaguaribe, CE;população 7.774;12,7%
São Luís do Curu, CE;população 12.713;8,9%
Senador Pompeu, CE;população 26.600;14,3%
Senador Sá, CE;população 7.290;11,3%
Sobral, CE;população 199.750;13,6%
Solonópole, CE;população 18.060;12,2%
Tabuleiro do Norte, CE;população 30.143;10,1%
Tamboril, CE;população 25.635;15,1%
Tarrafas, CE;população 8.923;10,9%
Tauá, CE;população 57.478;15,9%
Tejuçuoca, CE;população 18.301;14,1%
Tianguá, CE;população 72.803;13,7%
Trairi, CE;população 53.998;12%
Tururu, CE;população 15.413;11,8%
Ubajara, CE;população 33.505;12,4%
Umari, CE;população 7.662;13,3%
Umirim, CE;população 19.437;9,2%
Uruburetama, CE;população 20.991;13,8%
Uruoca, CE;população 13.435;12,3%
Varjota, CE;população 18.081;7,6%
Várzea Alegre, CE;população 39.861;11,9%
Viçosa do Ceará, CE;população 58.332;11,3%
Acari, RN;população 11.349;3,7%
Açu, RN;população 56.829;7,9%
Afonso Bezerra, RN;população 11.197;6,8%
Água Nova, RN;população 3.183;14,3%
Alexandria, RN;população 13.864;11,9%
Almino Afonso, RN;população 4.922;9,6%
Alto do Rodrigues, RN;população 13.680;7,2%
Angicos, RN;população 11.906;8%
Antônio Martins, RN;população 7.188;9,6%
Apodi, RN;população 36.120;8%
Areia Branca, RN;população 27.115;7,1%
