Caracol, PI;população 10.588;1,5%
Caraúbas do Piauí, PI;população 5.704;0,4%
Caridade do Piauí, PI;população 4.974;0,6%
Castelo do Piauí, PI;população 18.466;0,3%
Caxingó, PI;população 5.248;0,4%
Cocal, PI;população 27.163;0,3%
Cocal de Telha, PI;população 4.611;0,4%
Cocal dos Alves, PI;população 6.014;0,4%
Coivaras, PI;população 3.916;0,3%
Colônia do Gurguéia, PI;população 6.278;2%
Colônia do Piauí, PI;população 7.522;0,3%
Conceição do Canindé, PI;população 4.532;0,5%
Coronel José Dias, PI;população 4.598;0,7%
Corrente, PI;população 26.011;0,7%
Cristalândia do Piauí, PI;população 8.069;0,4%
Cristino Castro, PI;população 10.191;2%
Curimatá, PI;população 11.078;0%
Currais, PI;população 4.829;2%
Curralinhos, PI;população 4.318;0,3%
Curral Novo do Piauí, PI;população 5.059;0,6%
Demerval Lobão, PI;população 13.526;0,6%
Dirceu Arcoverde, PI;população 6.841;0,7%
Dom Expedito Lopes, PI;população 6.735;0,3%
Domingos Mourão, PI;população 4.291;0,5%
Dom Inocêncio, PI;população 9.376;0,7%
Elesbão Veloso, PI;população 14.462;0%
Eliseu Martins, PI;população 4.791;0,5%
Esperantina, PI;população 38.749;0,5%
Fartura do Piauí, PI;população 5.186;0,7%
Flores do Piauí, PI;população 4.395;0,4%
Floresta do Piauí, PI;população 2.513;0,3%
Floriano, PI;população 58.702;0,6%
Francinópolis, PI;população 5.268;0,3%
Francisco Ayres, PI;população 4.361;0,4%
Francisco Macedo, PI;população 3.078;0,3%
Francisco Santos, PI;população 8.993;0,3%
Fronteiras, PI;população 11.411;0,3%
Geminiano, PI;população 5.298;0,3%
Gilbués, PI;população 10.509;0,2%
Guadalupe, PI;população 10.340;0,3%
Guaribas, PI;população 4.472;0,7%
Hugo Napoleão, PI;população 3.811;0,3%
Ilha Grande, PI;população 9.176;0,4%
Inhuma, PI;população 15.032;0,3%
Ipiranga do Piauí, PI;população 9.569;0,5%
Isaías Coelho, PI;população 8.389;0,3%
Itainópolis, PI;população 11.330;0,3%
Itaueira, PI;população 10.818;0,5%
Jacobina do Piauí, PI;população 5.695;0,8%
Jaicós, PI;população 18.585;0,7%
Jardim do Mulato, PI;população 4.402;0,3%
Jatobá do Piauí, PI;população 4.756;0,4%
Jerumenha, PI;população 4.397;0,4%
João Costa, PI;população 2.968;0,6%
Joaquim Pires, PI;população 14.059;0,3%
Joca Marques, PI;população 5.282;0,2%
José de Freitas, PI;população 38.169;0,5%
Juazeiro do Piauí, PI;população 4.837;0,4%
Júlio Borges, PI;população 5.496;2%
Jurema, PI;população 4.641;0,7%
Lagoinha do Piauí, PI;população 2.757;0,3%
Lagoa Alegre, PI;população 8.290;0,3%
Lagoa do Barro do Piauí, PI;população 4.570;0,6%
Lagoa de São Francisco, PI;população 6.590;0,5%
Lagoa do Piauí, PI;população 3.963;0,3%
Lagoa do Sítio, PI;população 5.022;0,5%
Landri Sales, PI;população 5.251;0,4%
Luís Correia, PI;população 29.415;0,4%
Luzilândia, PI;população 25.028;0,5%
Madeiro, PI;população 8.075;0,2%
Manoel Emídio, PI;população 5.262;0,4%
Marcolândia, PI;população 8.186;0,6%
Marcos Parente, PI;população 4.482;0,4%
Massapê do Piauí, PI;população 6.315;0,3%
Matias Olímpio, PI;população 10.693;0%
Miguel Alves, PI;população 32.993;0,3%
Miguel Leão, PI;população 1.239;0,3%
Milton Brandão, PI;população 6.791;0,5%
Monsenhor Gil, PI;população 10.410;0,4%
Monsenhor Hipólito, PI;população 7.565;0,3%
Monte Alegre do Piauí, PI;população 10.441;0%
Morro Cabeça no Tempo, PI;população 4.077;2%
Morro do Chapéu do Piauí, PI;população 6.641;0,2%
Murici dos Portelas, PI;população 8.846;0,4%
Nazaré do Piauí, PI;população 7.279;0,4%
Nazária, PI;população 8.330;0,3%
Nossa Senhora de Nazaré, PI;população 4.723;0,4%
Nossa Senhora dos Remédios, PI;população 8.457;0,3%
Novo Oriente do Piauí, PI;população 6.493;0,5%
Novo Santo Antônio, PI;população 3.371;0,3%
Oeiras, PI;população 36.266;0,7%
Olho D'Água do Piauí, PI;população 2.390;0,3%
Padre Marcos, PI;população 6.742;0,3%
Paes Landim, PI;população 4.074;0,5%
Pajeú do Piauí, PI;população 3.479;0,5%
Palmeira do Piauí, PI;população 4.988;2%
Palmeirais, PI;população 14.151;0%
Paquetá, PI;população 3.909;0,3%
Parnaguá, PI;população 10.530;0,5%
Parnaíba, PI;população 149.348;0,3%
Passagem Franca do Piauí, PI;população 4.470;0,3%
Patos do Piauí, PI;população 6.241;0,8%
Pau D'Arco do Piauí, PI;população 3.914;0,3%
Paulistana, PI;população 20.133;0,8%
Pavussu, PI;população 3.645;0,4%
Pedro II, PI;população 38.014;0,2%
Pedro Laurentino, PI;população 2.472;0,6%
Nova Santa Rita, PI;população 4.276;0,6%
Picos, PI;população 76.309;0,7%
Pimenteiras, PI;população 11.900;0,5%
Pio IX, PI;população 18.023;0,6%
Piracuruca, PI;população 28.066;0,4%
Piripiri, PI;população 62.600;0,3%
Porto, PI;população 12.239;0,5%
Porto Alegre do Piauí, PI;população 2.637;0,4%
Prata do Piauí, PI;população 3.107;0,3%
Queimada Nova, PI;população 8.775;0,8%
Redenção do Gurguéia, PI;população 8.580;2%
Regeneração, PI;população 17.696;0,1%
Riacho Frio, PI;população 4.255;0,4%
Ribeira do Piauí, PI;população 4.368;0,6%
Ribeiro Gonçalves, PI;população 7.112;0,5%
Rio Grande do Piauí, PI;população 6.328;0,4%
Santa Cruz do Piauí, PI;população 6.119;0,3%
Santa Cruz dos Milagres, PI;população 3.910;0,3%
Santa Filomena, PI;população 6.152;0,4%
Santa Luz, PI;população 5.694;2%
Santana do Piauí, PI;população 4.534;0,3%
Santa Rosa do Piauí, PI;população 5.180;0,3%
Santo Antônio de Lisboa, PI;população 6.215;0,3%
Santo Antônio dos Milagres, PI;população 2.109;0,3%
Santo Inácio do Piauí, PI;população 3.713;0,3%
São Braz do Piauí, PI;população 4.367;0,7%
São Félix do Piauí, PI;população 2.931;0,3%
São Francisco de Assis do Piauí, PI;população 5.759;0,5%
São Francisco do Piauí, PI;população 6.332;0,4%
São Gonçalo do Gurguéia, PI;população 2.942;0,4%
São Gonçalo do Piauí, PI;população 4.885;0,3%
São João da Canabrava, PI;população 4.516;0,3%
São João da Fronteira, PI;população 5.873;0,5%
São João da Serra, PI;população 6.101;0,4%
São João da Varjota, PI;população 4.738;0,3%
São João do Arraial, PI;população 7.700;0,2%
São João do Piauí, PI;população 20.077;0,9%
São José do Divino, PI;população 5.237;0,5%
São José do Peixe, PI;população 3.702;0,4%
São José do Piauí, PI;população 6.615;0,3%
São Julião, PI;população 5.771;0,3%
São Lourenço do Piauí, PI;população 4.488;0,7%
São Luis do Piauí, PI;população 2.593;0,3%
São Miguel da Baixa Grande, PI;população 2.407;0,3%
São Miguel do Fidalgo, PI;população 2.994;0,3%
São Miguel do Tapuio, PI;população 18.132;0,2%
São Pedro do Piauí, PI;população 13.956;0,8%
São Raimundo Nonato, PI;população 33.613;1,2%
Sebastião Barros, PI;população 3.475;0,4%
Sebastião Leal, PI;população 4.199;0,4%
Sigefredo Pacheco, PI;população 9.799;0,4%
Simões, PI;população 14.393;0,6%
Simplício Mendes, PI;população 12.385;0,2%
Socorro do Piauí, PI;população 4.519;0,5%
Sussuapara, PI;população 6.504;0,3%
Tamboril do Piauí, PI;população 2.839;0,5%
Tanque do Piauí, PI;população 2.694;0,3%
Teresina, PI;população 840.600;0,5%
União, PI;população 43.511;0,3%
Uruçuí, PI;população 20.902;0,5%
Valença do Piauí, PI;população 20.555;0,4%
Várzea Branca, PI;população 4.899;0,7%
Várzea Grande, PI;população 4.339;0,3%
Vera Mendes, PI;população 3.023;0,3%
Vila Nova do Piauí, PI;população 2.987;0,3%
Wall Ferraz, PI;população 4.365;0,3%
Abaiara, CE;população 11.226;0,5%
Acarape, CE;população 16.153;0,5%
Acaraú, CE;população 60.684;0,3%
Acopiara, CE;população 52.903;0,6%
Aiuaba, CE;população 16.893;0,8%
Alcântaras, CE;população 11.247;0,6%
Altaneira, CE;população 7.271;0,5%
Alto Santo, CE;população 16.823;0,5%
Amontada, CE;população 41.672;0,2%
Antonina do Norte, CE;população 7.200;0,5%
Apuiarés, CE;população 14.483;0,4%
Aquiraz, CE;população 76.967;0,5%
Aracati, CE;população 72.248;0,5%
Aracoiaba, CE;população 26.062;0,4%
Ararendá, CE;população 10.750;0,4%
Araripe, CE;população 21.230;0,3%
Aratuba, CE;população 11.419;0,4%
Arneiroz, CE;população 7.768;0,4%
Assaré, CE;população 23.058;0,5%
Aurora, CE;população 24.658;0,4%
Baixio, CE;população 6.182;0,3%
Banabuiú, CE;população 17.842;0,3%
Barbalha, CE;população 58.347;0,6%
Barreira, CE;população 20.532;0,3%
Barro, CE;população 22.193;0,4%
Barroquinha, CE;população 14.800;0,5%
Baturité, CE;população 34.735;0,3%
Beberibe, CE;população 51.885;0,4%
Bela Cruz, CE;população 31.956;0,3%
Boa Viagem, CE;população 53.725;0,4%
Brejo Santo, CE;população 47.645;0,4%
Camocim, CE;população 62.201;0,3%
Campos Sales, CE;população 27.077;0,3%
Canindé, CE;população 76.724;0,3%
Capistrano, CE;população 17.523;0,3%
Caridade, CE;população 21.524;0,1%
Cariré, CE;população 18.637;0,3%
Caririaçu, CE;população 26.840;0,3%
Cariús, CE;população 18.813;0,1%
Carnaubal, CE;população 17.374;0,4%
Cascavel, CE;população 69.498;0,4%
Catarina, CE;população 19.882;0,8%
Catunda, CE;população 10.257;0,3%
Caucaia, CE;população 349.526;0,5%
Cedro, CE;população 24.986;0,6%
Chaval, CE;população 12.888;0,4%
Choró, CE;população 13.246;0,5%
Chorozinho, CE;população 19.189;0,3%
Coreaú, CE;população 22.773;0,3%
Crateús, CE;população 74.188;0,4%
Crato, CE;população 127.657;0,5%
Croatá, CE;população 17.650;0,1%
Cruz, CE;população 23.514;0,4%
Deputado Irapuan Pinheiro, CE;população 9.403;0,4%
Ererê, CE;população 7.073;0,4%
Eusébio, CE;população 50.308;0,5%
Farias Brito, CE;população 18.937;0,2%
Forquilha, CE;população 23.276;0,5%
Fortaleza, CE;população 2.571.896;0,6%
Fortim, CE;população 15.781;0,4%
Frecheirinha, CE;população 13.473;0,2%
General Sampaio, CE;população 6.679;0,4%
Graça, CE;população 15.287;0,4%
Granja, CE;população 53.682;0,3%
Granjeiro, CE;população 4.531;0,5%
Groaíras, CE;população 10.759;0,2%
Guaiúba, CE;população 25.581;0,4%
Guaraciaba do Norte, CE;população 38.995;0,3%
Guaramiranga, CE;população 3.812;0,4%
Hidrolândia, CE;população 19.970;0,5%
Horizonte, CE;população 62.002;0,4%
Ibaretama, CE;população 13.172;0,3%
Ibiapina, CE;população 24.555;0,1%
Ibicuitinga, CE;população 12.012;0,5%
Icapuí, CE;população 19.276;0,6%
Icó, CE;população 67.045;0,4%
Iguatu, CE;população 100.733;0,4%
Independência, CE;população 25.952;0,4%
Ipaporanga, CE;população 11.500;0,3%
Ipaumirim, CE;população 12.281;0,4%
Ipu, CE;população 41.292;0,4%
Ipueiras, CE;população 38.089;0,3%
Iracema, CE;população 14.042;0,4%
Irauçuba, CE;população 23.376;0,3%
Itaiçaba, CE;população 7.612;0,4%
Itaitinga, CE;população 38.131;0,5%
Itapagé, CE;população 50.671;0,3%
Itapipoca, CE;população 123.613;0,3%
Itapiúna, CE;população 19.570;0,3%
Itarema, CE;população 39.955;0,5%
Itatira, CE;população 20.077;0,4%
Jaguaretama, CE;população 18.018;0,3%
Jaguaribara, CE;população 10.999;0,4%
Jaguaribe, CE;população 34.621;0,5%
Jaguaruana, CE;população 33.324;0,3%
Jardim, CE;população 27.069;0,8%
Jati, CE;população 7.785;0,5%
Jijoca de Jericoacoara, CE;população 18.616;0,2%
Juazeiro do Norte, CE;população 263.704;0,6%
Jucás, CE;população 24.417;0,5%
Lavras da Mangabeira, CE;população 31.409;0,4%
Limoeiro do Norte, CE;população 57.782;0,5%
Madalena, CE;população 19.225;0,6%
Maracanaú, CE;população 219.749;0,5%
Maranguape, CE;população 122.020;0,4%
Marco, CE;população 26.219;0,4%
Martinópole, CE;população 10.796;0,2%
Massapê, CE;população 37.214;0,5%
Mauriti, CE;população 45.881;0,6%
Meruoca, CE;população 14.529;0,3%
Milagres, CE;população 28.419;1,9%
Milhã, CE;população 13.188;0,3%
Miraíma, CE;população 13.345;0,2%
Missão Velha, CE;população 35.150;0,7%
Mombaça, CE;população 43.557;0,4%
Monsenhor Tabosa, CE;população 16.998;0,4%
Morada Nova, CE;população 62.091;0,3%
Moraújo, CE;população 8.457;0,3%
Morrinhos, CE;população 21.737;0,1%
Mucambo, CE;população 14.346;0,3%
Mulungu, CE;população 12.364;0,4%
Nova Olinda, CE;população 15.048;0,3%
Nova Russas, CE;população 31.783;0,4%
Novo Oriente, CE;população 28.149;0,5%
Ocara, CE;população 24.979;0,4%
Orós, CE;população 21.447;0,4%
Pacajus, CE;população 67.678;0,3%
Pacatuba, CE;população 79.077;0,5%
Pacoti, CE;população 11.884;0,2%
Pacujá, CE;população 6.150;0,3%
Palhano, CE;população 9.169;0,4%
Palmácia, CE;população 12.762;0,3%
Paracuru, CE;população 33.178;0,4%
Paraipaba, CE;população 31.705;0,3%
Parambu, CE;população 31.376;0,7%
Paramoti, CE;população 11.533;0,5%
Pedra Branca, CE;população 42.696;0,3%
Penaforte, CE;população 8.743;0,5%
Pentecoste, CE;população 36.611;0,3%
Pereiro, CE;população 16.089;0,4%
Pindoretama, CE;população 19.975;0,3%
Piquet Carneiro, CE;população 16.318;0,2%
Pires Ferreira, CE;população 10.616;0,1%
Poranga, CE;população 12.214;0,5%
Porteiras, CE;população 15.058;0,3%
Potengi, CE;população 10.722;0,4%
Potiretama, CE;população 6.299;0,4%
Quiterianópolis, CE;população 20.600;0,3%
Quixadá, CE;população 84.684;0,3%
Quixelô, CE;população 14.997;0,4%
Quixeramobim, CE;população 76.386;0,3%
Quixeré, CE;população 21.410;0,6%
Redenção, CE;população 27.182;0,3%
Reriutaba, CE;população 19.145;0,4%
Russas, CE;população 74.243;0,3%
Saboeiro, CE;população 15.793;0,8%
Salitre, CE;população 16.070;0,5%
Santana do Acaraú, CE;população 31.369;0,5%
Santana do Cariri, CE;população 17.457;0,3%
Santa Quitéria, CE;população 43.359;0,3%
São Benedito, CE;população 45.917;0,3%
São Gonçalo do Amarante, CE;população 46.783;0,5%
São João do Jaguaribe, CE;população 7.774;0,4%
São Luís do Curu, CE;população 12.713;0,5%
Senador Pompeu, CE;população 26.600;0,3%
Senador Sá, CE;população 7.290;0,3%
Sobral, CE;população 199.750;0,4%
Solonópole, CE;população 18.060;0,4%
Tabuleiro do Norte, CE;população 30.143;0,2%
Tamboril, CE;população 25.635;0,3%
Tarrafas, CE;população 8.923;0,5%
Tauá, CE;população 57.478;0,3%
Tejuçuoca, CE;população 18.301;0,2%
Tianguá, CE;população 72.803;0,4%
Trairi, CE;população 53.998;0,2%
Tururu, CE;população 15.413;0,5%
Ubajara, CE;população 33.505;0,3%
Umari, CE;população 7.662;0,3%
Umirim, CE;população 19.437;0,2%
Uruburetama, CE;população 20.991;0,3%
Uruoca, CE;população 13.435;0,4%
Varjota, CE;população 18.081;0,3%
Várzea Alegre, CE;população 39.861;0,4%
Viçosa do Ceará, CE;população 58.332;0,3%
Acari, RN;população 11.349;0,8%
Açu, RN;população 56.829;0,9%
Afonso Bezerra, RN;população 11.197;0,7%
Água Nova, RN;população 3.183;0,4%
Alexandria, RN;população 13.864;0,1%
Almino Afonso, RN;população 4.922;0,4%
Alto do Rodrigues, RN;população 13.680;0,5%
