Paço do Lumiar, MA;população 115.693;1,3%
Palmeirândia, MA;população 19.213;0,6%
Paraibano, MA;população 20.768;1,7%
Parnarama, MA;população 34.018;1,3%
Passagem Franca, MA;população 18.387;1,8%
Pastos Bons, MA;população 18.848;1,2%
Paulino Neves, MA;população 15.427;1,2%
Paulo Ramos, MA;população 20.539;1,5%
Pedreiras, MA;população 38.582;1,2%
Pedro do Rosário, MA;população 24.183;0,4%
Penalva, MA;população 36.899;1%
Peri Mirim, MA;população 13.989;1,1%
Peritoró, MA;população 22.369;0,9%
Pindaré-Mirim, MA;população 32.037;2,2%
Pinheiro, MA;população 80.917;1%
Pio XII, MA;população 21.333;0,5%
Pirapemas, MA;população 18.053;1,3%
Poção de Pedras, MA;população 18.191;1,6%
Porto Franco, MA;população 22.956;1,5%
Porto Rico do Maranhão, MA;população 5.909;1,2%
Presidente Dutra, MA;população 46.369;1,4%
Presidente Juscelino, MA;população 12.255;1,2%
Presidente Médici, MA;população 6.755;1,2%
Presidente Sarney, MA;população 18.210;1,1%
Presidente Vargas, MA;população 11.206;0,9%
Primeira Cruz, MA;população 14.758;1,6%
Raposa, MA;população 29.167;1,2%
Riachão, MA;população 19.926;1,8%
Ribamar Fiquene, MA;população 7.563;1,5%
Rosário, MA;população 41.349;1,3%
Sambaíba, MA;população 5.546;1,4%
Santa Filomena do Maranhão, MA;população 7.503;1,3%
Santa Helena, MA;população 40.518;1,5%
Santa Inês, MA;população 82.680;1,2%
Santa Luzia, MA;população 75.762;1,7%
Santa Luzia do Paruá, MA;população 24.507;1,5%
Santa Quitéria do Maranhão, MA;população 24.879;1,9%
Santa Rita, MA;população 35.364;1,1%
Santana do Maranhão, MA;população 12.761;1,3%
Santo Amaro do Maranhão, MA;população 15.110;1,1%
Santo Antônio dos Lopes, MA;população 14.270;1,8%
São Benedito do Rio Preto, MA;população 18.189;1,4%
São Bento, MA;população 43.447;1,1%
São Bernardo, MA;população 27.599;1,1%
São Domingos do Azeitão, MA;população 7.187;1,2%
São Domingos do Maranhão, MA;população 33.716;1,8%
São Félix de Balsas, MA;população 4.554;1,4%
São Francisco do Brejão, MA;população 11.242;1,6%
São Francisco do Maranhão, MA;população 11.961;0,9%
São João Batista, MA;população 20.195;1%
São João do Carú, MA;população 15.558;1,5%
São João do Paraíso, MA;população 10.933;2,1%
São João do Soter, MA;população 17.956;0,7%
São João dos Patos, MA;população 25.287;1,6%
São José de Ribamar, MA;população 172.402;1,2%
São José dos Basílios, MA;população 7.501;1,3%
São Luís, MA;população 1.064.197;1,2%
São Luís Gonzaga do Maranhão, MA;população 18.807;1,9%
São Mateus do Maranhão, MA;população 40.341;1,6%
São Pedro da Água Branca, MA;população 12.349;1,1%
São Pedro dos Crentes, MA;população 4.542;1,4%
São Raimundo das Mangabeiras, MA;população 18.255;1,2%
São Raimundo do Doca Bezerra, MA;população 5.387;1,4%
São Roberto, MA;população 6.432;1,4%
São Vicente Ferrer, MA;população 21.591;1,3%
Satubinha, MA;população 13.231;2,2%
Senador Alexandre Costa, MA;população 10.763;1,7%
Senador La Rocque, MA;população 14.195;1,7%
Serrano do Maranhão, MA;população 10.758;1,5%
Sítio Novo, MA;população 17.559;2,2%
Sucupira do Norte, MA;população 10.444;1,2%
Sucupira do Riachão, MA;população 5.519;1,3%
Tasso Fragoso, MA;população 8.219;1,4%
Timbiras, MA;população 28.442;1,8%
Timon, MA;população 163.342;1,4%
Trizidela do Vale, MA;população 20.747;1,2%
Tufilândia, MA;população 5.699;1,5%
Tuntum, MA;população 40.566;1%
Turiaçu, MA;população 34.694;1,4%
Turilândia, MA;população 24.559;1,1%
Tutóia, MA;população 56.501;1,3%
Urbano Santos, MA;população 31.840;1,6%
Vargem Grande, MA;população 53.918;2,6%
Viana, MA;população 50.976;1,3%
Vila Nova dos Martírios, MA;população 12.661;0,8%
Vitória do Mearim, MA;população 31.923;1,5%
Vitorino Freire, MA;população 30.937;1,1%
Zé Doca, MA;população 50.190;1,3%
Acauã, PI;população 6.913;1,8%
Agricolândia, PI;população 5.087;1%
Água Branca, PI;população 16.944;1%
Alagoinha do Piauí, PI;população 7.485;1%
Alegrete do Piauí, PI;população 5.215;1%
Alto Longá, PI;população 13.967;0,6%
Altos, PI;população 39.625;1,2%
Alvorada do Gurguéia, PI;população 5.249;1%
Amarante, PI;população 17.305;1%
Angical do Piauí, PI;população 6.697;1%
Anísio de Abreu, PI;população 9.531;0,7%
Antônio Almeida, PI;população 3.097;1,1%
Aroazes, PI;população 5.773;1%
Aroeiras do Itaim, PI;população 2.460;1%
Arraial, PI;população 4.678;1,1%
Assunção do Piauí, PI;população 7.667;1,3%
Avelino Lopes, PI;população 11.390;0,6%
Baixa Grande do Ribeiro, PI;população 11.123;0,6%
Barra D'Alcântara, PI;população 3.886;1%
Barras, PI;população 45.938;1,3%
Barreiras do Piauí, PI;população 3.283;0,8%
Barro Duro, PI;população 6.941;1%
Batalha, PI;população 26.277;1,2%
Bela Vista do Piauí, PI;população 3.902;1%
Belém do Piauí, PI;população 3.440;1%
Beneditinos, PI;população 10.021;1%
Bertolínia, PI;população 5.396;1,1%
Betânia do Piauí, PI;população 6.092;1,8%
Boa Hora, PI;população 6.560;1,4%
Bocaina, PI;população 4.431;1%
Bom Jesus, PI;população 24.092;1%
Bom Princípio do Piauí, PI;população 5.474;1,1%
Bonfim do Piauí, PI;população 5.531;0,7%
Boqueirão do Piauí, PI;população 6.359;1,3%
Brasileira, PI;população 8.139;1,8%
Brejo do Piauí, PI;população 3.714;0,9%
Buriti dos Lopes, PI;população 19.386;1,1%
Buriti dos Montes, PI;população 8.165;1,3%
Cabeceiras do Piauí, PI;população 10.276;1%
Cajazeiras do Piauí, PI;população 3.456;1,5%
Cajueiro da Praia, PI;população 7.415;1,1%
Caldeirão Grande do Piauí, PI;população 5.675;1,1%
Campinas do Piauí, PI;população 5.499;1%
Campo Alegre do Fidalgo, PI;população 4.883;0,8%
Campo Grande do Piauí, PI;população 5.775;1%
Campo Largo do Piauí, PI;população 7.058;1,4%
Campo Maior, PI;população 45.904;1,2%
Canavieira, PI;população 3.911;1,1%
Canto do Buriti, PI;população 20.619;1%
Capitão de Campos, PI;população 11.208;1,7%
Capitão Gervásio Oliveira, PI;população 3.993;0,8%
Caracol, PI;população 10.588;1,5%
Caraúbas do Piauí, PI;população 5.704;1,1%
Caridade do Piauí, PI;população 4.974;1,1%
Castelo do Piauí, PI;população 18.466;1%
Caxingó, PI;população 5.248;1,1%
Cocal, PI;população 27.163;0,7%
Cocal de Telha, PI;população 4.611;1,3%
Cocal dos Alves, PI;população 6.014;1,1%
Coivaras, PI;população 3.916;1%
Colônia do Gurguéia, PI;população 6.278;1%
Colônia do Piauí, PI;população 7.522;1,5%
Conceição do Canindé, PI;população 4.532;1%
Coronel José Dias, PI;população 4.598;0,7%
Corrente, PI;população 26.011;0,8%
Cristalândia do Piauí, PI;população 8.069;0,8%
Cristino Castro, PI;população 10.191;1%
Curimatá, PI;população 11.078;0,8%
Currais, PI;população 4.829;1%
Curralinhos, PI;população 4.318;1%
Curral Novo do Piauí, PI;população 5.059;1,1%
Demerval Lobão, PI;população 13.526;1%
Dirceu Arcoverde, PI;população 6.841;0,7%
Dom Expedito Lopes, PI;população 6.735;1%
Domingos Mourão, PI;população 4.291;1,8%
Dom Inocêncio, PI;população 9.376;0,7%
Elesbão Veloso, PI;população 14.462;0,7%
Eliseu Martins, PI;população 4.791;0,9%
Esperantina, PI;população 38.749;1,1%
Fartura do Piauí, PI;população 5.186;0,7%
Flores do Piauí, PI;população 4.395;1,1%
Floresta do Piauí, PI;população 2.513;1,5%
Floriano, PI;população 58.702;1,1%
Francinópolis, PI;população 5.268;1%
Francisco Ayres, PI;população 4.361;1,1%
Francisco Macedo, PI;população 3.078;1%
Francisco Santos, PI;população 8.993;1%
Fronteiras, PI;população 11.411;0,8%
Geminiano, PI;população 5.298;1%
Gilbués, PI;população 10.509;0,9%
Guadalupe, PI;população 10.340;1,1%
Guaribas, PI;população 4.472;0,7%
Hugo Napoleão, PI;população 3.811;1%
Ilha Grande, PI;população 9.176;1,1%
Inhuma, PI;população 15.032;0,4%
Ipiranga do Piauí, PI;população 9.569;1,4%
Isaías Coelho, PI;população 8.389;1%
Itainópolis, PI;população 11.330;1%
Itaueira, PI;população 10.818;1,5%
Jacobina do Piauí, PI;população 5.695;1,8%
Jaicós, PI;população 18.585;1%
Jardim do Mulato, PI;população 4.402;1%
Jatobá do Piauí, PI;população 4.756;1,3%
Jerumenha, PI;população 4.397;1,1%
João Costa, PI;população 2.968;0,8%
Joaquim Pires, PI;população 14.059;1,4%
Joca Marques, PI;população 5.282;1,2%
José de Freitas, PI;população 38.169;1%
Juazeiro do Piauí, PI;população 4.837;1,3%
Júlio Borges, PI;população 5.496;1%
Jurema, PI;população 4.641;0,7%
Lagoinha do Piauí, PI;população 2.757;1%
Lagoa Alegre, PI;população 8.290;1%
Lagoa do Barro do Piauí, PI;população 4.570;0,8%
Lagoa de São Francisco, PI;população 6.590;1,8%
Lagoa do Piauí, PI;população 3.963;1%
Lagoa do Sítio, PI;população 5.022;1,4%
Landri Sales, PI;população 5.251;1,1%
Luís Correia, PI;população 29.415;0,7%
Luzilândia, PI;população 25.028;1,3%
Madeiro, PI;população 8.075;1,2%
Manoel Emídio, PI;população 5.262;1,1%
Marcolândia, PI;população 8.186;1,1%
Marcos Parente, PI;população 4.482;1,1%
Massapê do Piauí, PI;população 6.315;1%
Matias Olímpio, PI;população 10.693;0,2%
Miguel Alves, PI;população 32.993;0,8%
Miguel Leão, PI;população 1.239;1%
Milton Brandão, PI;população 6.791;1,8%
Monsenhor Gil, PI;população 10.410;0,3%
Monsenhor Hipólito, PI;população 7.565;1%
Monte Alegre do Piauí, PI;população 10.441;0,2%
Morro Cabeça no Tempo, PI;população 4.077;1%
Morro do Chapéu do Piauí, PI;população 6.641;1,2%
Murici dos Portelas, PI;população 8.846;1,1%
Nazaré do Piauí, PI;população 7.279;1,1%
Nazária, PI;população 8.330;1%
Nossa Senhora de Nazaré, PI;população 4.723;1,3%
Nossa Senhora dos Remédios, PI;população 8.457;1,4%
Novo Oriente do Piauí, PI;população 6.493;1,4%
Novo Santo Antônio, PI;população 3.371;1%
Oeiras, PI;população 36.266;1,7%
Olho D'Água do Piauí, PI;população 2.390;1%
Padre Marcos, PI;população 6.742;1%
Paes Landim, PI;população 4.074;1%
Pajeú do Piauí, PI;população 3.479;0,9%
Palmeira do Piauí, PI;população 4.988;1%
Palmeirais, PI;população 14.151;1,1%
Paquetá, PI;população 3.909;1%
Parnaguá, PI;população 10.530;1,9%
Parnaíba, PI;população 149.348;1,2%
Passagem Franca do Piauí, PI;população 4.470;1%
Patos do Piauí, PI;população 6.241;1,8%
Pau D'Arco do Piauí, PI;população 3.914;1%
Paulistana, PI;população 20.133;1,2%
Pavussu, PI;população 3.645;1,1%
Pedro II, PI;população 38.014;1,1%
Pedro Laurentino, PI;população 2.472;0,8%
Nova Santa Rita, PI;população 4.276;0,8%
Picos, PI;população 76.309;1,2%
Pimenteiras, PI;população 11.900;1,6%
Pio IX, PI;população 18.023;1,7%
Piracuruca, PI;população 28.066;1%
Piripiri, PI;população 62.600;1,1%
Porto, PI;população 12.239;1,3%
Porto Alegre do Piauí, PI;população 2.637;1,1%
Prata do Piauí, PI;população 3.107;1%
Queimada Nova, PI;população 8.775;1,8%
Redenção do Gurguéia, PI;população 8.580;1%
Regeneração, PI;população 17.696;0,7%
Riacho Frio, PI;população 4.255;0,8%
Ribeira do Piauí, PI;população 4.368;0,8%
Ribeiro Gonçalves, PI;população 7.112;1,2%
Rio Grande do Piauí, PI;população 6.328;1,1%
Santa Cruz do Piauí, PI;população 6.119;1%
Santa Cruz dos Milagres, PI;população 3.910;1%
Santa Filomena, PI;população 6.152;1,4%
Santa Luz, PI;população 5.694;1%
Santana do Piauí, PI;população 4.534;1%
Santa Rosa do Piauí, PI;população 5.180;1,5%
Santo Antônio de Lisboa, PI;população 6.215;1%
Santo Antônio dos Milagres, PI;população 2.109;1%
Santo Inácio do Piauí, PI;população 3.713;1,5%
São Braz do Piauí, PI;população 4.367;0,7%
São Félix do Piauí, PI;população 2.931;1%
São Francisco de Assis do Piauí, PI;população 5.759;1%
São Francisco do Piauí, PI;população 6.332;1,1%
São Gonçalo do Gurguéia, PI;população 2.942;0,8%
São Gonçalo do Piauí, PI;população 4.885;1%
São João da Canabrava, PI;população 4.516;1%
São João da Fronteira, PI;população 5.873;1,8%
São João da Serra, PI;população 6.101;1,3%
São João da Varjota, PI;população 4.738;1,5%
São João do Arraial, PI;população 7.700;1,2%
São João do Piauí, PI;população 20.077;1,1%
São José do Divino, PI;população 5.237;1,8%
São José do Peixe, PI;população 3.702;1,1%
São José do Piauí, PI;população 6.615;1%
São Julião, PI;população 5.771;1%
São Lourenço do Piauí, PI;população 4.488;0,7%
São Luis do Piauí, PI;população 2.593;1%
São Miguel da Baixa Grande, PI;população 2.407;1%
São Miguel do Fidalgo, PI;população 2.994;1,5%
São Miguel do Tapuio, PI;população 18.132;0,9%
São Pedro do Piauí, PI;população 13.956;1,4%
São Raimundo Nonato, PI;população 33.613;1%
Sebastião Barros, PI;população 3.475;0,8%
Sebastião Leal, PI;população 4.199;1,1%
Sigefredo Pacheco, PI;população 9.799;1,3%
Simões, PI;população 14.393;1,3%
Simplício Mendes, PI;população 12.385;1,3%
Socorro do Piauí, PI;população 4.519;1%
Sussuapara, PI;população 6.504;1%
Tamboril do Piauí, PI;população 2.839;0,9%
Tanque do Piauí, PI;população 2.694;1,5%
Teresina, PI;população 840.600;1%
União, PI;população 43.511;1,2%
Uruçuí, PI;população 20.902;1,7%
Valença do Piauí, PI;população 20.555;1,5%
Várzea Branca, PI;população 4.899;0,7%
Várzea Grande, PI;população 4.339;1%
Vera Mendes, PI;população 3.023;1%
Vila Nova do Piauí, PI;população 2.987;1%
Wall Ferraz, PI;população 4.365;1%
Abaiara, CE;população 11.226;1,5%
Acarape, CE;população 16.153;1,1%
Acaraú, CE;população 60.684;1,1%
Acopiara, CE;população 52.903;1,3%
Aiuaba, CE;população 16.893;1,8%
Alcântaras, CE;população 11.247;2%
Altaneira, CE;população 7.271;1,4%
Alto Santo, CE;população 16.823;1,2%
Amontada, CE;população 41.672;1,1%
Antonina do Norte, CE;população 7.200;1,4%
Apuiarés, CE;população 14.483;1,1%
Aquiraz, CE;população 76.967;1,3%
Aracati, CE;população 72.248;1,1%
Aracoiaba, CE;população 26.062;1,3%
Ararendá, CE;população 10.750;1,7%
Araripe, CE;população 21.230;1,2%
Aratuba, CE;população 11.419;0,5%
Arneiroz, CE;população 7.768;1,2%
Assaré, CE;população 23.058;1,6%
Aurora, CE;população 24.658;1,3%
Baixio, CE;população 6.182;1,2%
Banabuiú, CE;população 17.842;0,9%
Barbalha, CE;população 58.347;1,5%
Barreira, CE;população 20.532;1,4%
Barro, CE;população 22.193;1,5%
Barroquinha, CE;população 14.800;1%
Baturité, CE;população 34.735;0,9%
Beberibe, CE;população 51.885;1,3%
Bela Cruz, CE;população 31.956;1,2%
Boa Viagem, CE;população 53.725;1,4%
Brejo Santo, CE;população 47.645;1,2%
Camocim, CE;população 62.201;1,1%
Campos Sales, CE;população 27.077;1,5%
Canindé, CE;população 76.724;1%
Capistrano, CE;população 17.523;1%
Caridade, CE;população 21.524;0,7%
Cariré, CE;população 18.637;1,3%
Caririaçu, CE;população 26.840;1,2%
Cariús, CE;população 18.813;0,8%
Carnaubal, CE;população 17.374;0,8%
Cascavel, CE;população 69.498;1,1%
Catarina, CE;população 19.882;1,7%
Catunda, CE;população 10.257;1,3%
Caucaia, CE;população 349.526;1,3%
Cedro, CE;população 24.986;1,5%
Chaval, CE;população 12.888;1,2%
Choró, CE;população 13.246;1%
Chorozinho, CE;população 19.189;1,1%
Coreaú, CE;população 22.773;1,1%
Crateús, CE;população 74.188;1,4%
Crato, CE;população 127.657;1,2%
Croatá, CE;população 17.650;1,5%
Cruz, CE;população 23.514;1%
Deputado Irapuan Pinheiro, CE;população 9.403;1,3%
Ererê, CE;população 7.073;1,3%
Eusébio, CE;população 50.308;1,3%
Farias Brito, CE;população 18.937;1%
Forquilha, CE;população 23.276;1,4%
Fortaleza, CE;população 2.571.896;1,2%
Fortim, CE;população 15.781;0,9%
Frecheirinha, CE;população 13.473;1,2%
General Sampaio, CE;população 6.679;1,2%
Graça, CE;população 15.287;2,1%
Granja, CE;população 53.682;0,9%
Granjeiro, CE;população 4.531;1,4%
Groaíras, CE;população 10.759;1,1%
Guaiúba, CE;população 25.581;1,1%
Guaraciaba do Norte, CE;população 38.995;1,4%
Guaramiranga, CE;população 3.812;1,2%
Hidrolândia, CE;população 19.970;1,6%
Horizonte, CE;população 62.002;1,3%
Ibaretama, CE;população 13.172;0,9%
Ibiapina, CE;população 24.555;0,9%
Ibicuitinga, CE;população 12.012;1,4%
Icapuí, CE;população 19.276;1,3%
Icó, CE;população 67.045;1,2%
Iguatu, CE;população 100.733;1,1%
Independência, CE;população 25.952;1,1%
Ipaporanga, CE;população 11.500;1,4%
Ipaumirim, CE;população 12.281;1,7%
Ipu, CE;população 41.292;1,7%
Ipueiras, CE;população 38.089;1,7%
Iracema, CE;população 14.042;1,1%
Irauçuba, CE;população 23.376;0,7%
Itaiçaba, CE;população 7.612;1,2%
Itaitinga, CE;população 38.131;1,1%
Itapagé, CE;população 50.671;1,4%
Itapipoca, CE;população 123.613;1,2%
Itapiúna, CE;população 19.570;1,5%
Itarema, CE;população 39.955;1%
Itatira, CE;população 20.077;1,4%
Jaguaretama, CE;população 18.018;1,5%
Jaguaribara, CE;população 10.999;1,2%
Jaguaribe, CE;população 34.621;1,5%
Jaguaruana, CE;população 33.324;1,3%
Jardim, CE;população 27.069;1,8%
Jati, CE;população 7.785;1,4%
Jijoca de Jericoacoara, CE;população 18.616;1,5%
Juazeiro do Norte, CE;população 263.704;1,4%
Jucás, CE;população 24.417;1,4%
Lavras da Mangabeira, CE;população 31.409;1,5%
Limoeiro do Norte, CE;população 57.782;1,3%
Madalena, CE;população 19.225;1,3%
Maracanaú, CE;população 219.749;1,4%
Maranguape, CE;população 122.020;1,2%
Marco, CE;população 26.219;1%
Martinópole, CE;população 10.796;0,8%
Massapê, CE;população 37.214;1,2%
Mauriti, CE;população 45.881;1,4%
Meruoca, CE;população 14.529;1,3%
Milagres, CE;população 28.419;1,8%
Milhã, CE;população 13.188;1,3%
Miraíma, CE;população 13.345;1,7%
Missão Velha, CE;população 35.150;1,1%
Mombaça, CE;população 43.557;1,4%
Monsenhor Tabosa, CE;população 16.998;1,3%
Morada Nova, CE;população 62.091;1,3%
Moraújo, CE;população 8.457;1,3%
Morrinhos, CE;população 21.737;1%
Mucambo, CE;população 14.346;1,2%
Mulungu, CE;população 12.364;0,9%
Nova Olinda, CE;população 15.048;1%
Nova Russas, CE;população 31.783;1,5%
Novo Oriente, CE;população 28.149;1,5%
Ocara, CE;população 24.979;1,1%
Orós, CE;população 21.447;1,2%
Pacajus, CE;população 67.678;1,2%
Pacatuba, CE;população 79.077;1,3%
Pacoti, CE;população 11.884;1,2%
Pacujá, CE;população 6.150;1,3%
Palhano, CE;população 9.169;1,1%
Palmácia, CE;população 12.762;1,4%
Paracuru, CE;população 33.178;1,1%
Paraipaba, CE;população 31.705;1,2%
Parambu, CE;população 31.376;1,4%
Paramoti, CE;população 11.533;1,4%
Pedra Branca, CE;população 42.696;1,3%
Penaforte, CE;população 8.743;1,4%
Pentecoste, CE;população 36.611;0,9%
Pereiro, CE;população 16.089;1,6%
Pindoretama, CE;população 19.975;1,4%
Piquet Carneiro, CE;população 16.318;1,6%
Pires Ferreira, CE;população 10.616;1,7%
Poranga, CE;população 12.214;1%
Porteiras, CE;população 15.058;1,2%
Potengi, CE;população 10.722;1,6%
Potiretama, CE;população 6.299;1,3%
Quiterianópolis, CE;população 20.600;1,1%
Quixadá, CE;população 84.684;1,2%
Quixelô, CE;população 14.997;0,8%
Quixeramobim, CE;população 76.386;1,1%
Quixeré, CE;população 21.410;1,1%
Redenção, CE;população 27.182;1,5%
Reriutaba, CE;população 19.145;1,2%
Russas, CE;população 74.243;1%
Saboeiro, CE;população 15.793;1,3%
Salitre, CE;população 16.070;1,8%
Santana do Acaraú, CE;população 31.369;1,2%
Santana do Cariri, CE;população 17.457;1,4%
Santa Quitéria, CE;população 43.359;1,7%
São Benedito, CE;população 45.917;1,4%
São Gonçalo do Amarante, CE;população 46.783;1,1%
São João do Jaguaribe, CE;população 7.774;1,3%
São Luís do Curu, CE;população 12.713;1%
Senador Pompeu, CE;população 26.600;1,2%
Senador Sá, CE;população 7.290;1,3%
Sobral, CE;população 199.750;1,1%
Solonópole, CE;população 18.060;1,8%
Tabuleiro do Norte, CE;população 30.143;1,1%
Tamboril, CE;população 25.635;1,5%
Tarrafas, CE;população 8.923;1,4%
Tauá, CE;população 57.478;1,4%
Tejuçuoca, CE;população 18.301;1,4%
Tianguá, CE;população 72.803;1,3%
Trairi, CE;população 53.998;0,9%
Tururu, CE;população 15.413;1,9%
Ubajara, CE;população 33.505;0,9%
Umari, CE;população 7.662;1,2%
Umirim, CE;população 19.437;1%
Uruburetama, CE;população 20.991;1,2%
Uruoca, CE;população 13.435;1,6%
Varjota, CE;população 18.081;1,5%
Várzea Alegre, CE;população 39.861;1,2%
Viçosa do Ceará, CE;população 58.332;1,3%
Acari, RN;população 11.349;1,4%
Açu, RN;população 56.829;1,1%
Afonso Bezerra, RN;população 11.197;1,3%
Água Nova, RN;população 3.183;1,4%
Alexandria, RN;população 13.864;1,8%
Almino Afonso, RN;população 4.922;1%
Alto do Rodrigues, RN;população 13.680;1%
Angicos, RN;população 11.906;1,3%
Antônio Martins, RN;população 7.188;1%
Apodi, RN;população 36.120;1,4%
Areia Branca, RN;população 27.115;1,3%
Arês, RN;população 13.905;0,9%
Augusto Severo, RN;população 9.688;1,5%
Baía Formosa, RN;população 9.116;1%
Baraúna, RN;população 26.799;1,6%
