Lagoa Grande do Maranhão, MA;população 12.822;15,3%
Lajeado Novo, MA;população 7.287;13,2%
Lima Campos, MA;população 11.612;11,7%
Loreto, MA;população 11.795;15,3%
Luís Domingues, MA;população 6.744;18,9%
Magalhães de Almeida, MA;população 18.982;15,4%
Maracaçumé, MA;população 20.549;15,4%
Marajá do Sena, MA;população 7.689;12,8%
Maranhãozinho, MA;população 15.384;12,4%
Mata Roma, MA;população 16.169;12,6%
Matinha, MA;população 22.673;12,7%
Matões, MA;população 32.773;17,2%
Matões do Norte, MA;população 15.758;11,8%
Milagres do Maranhão, MA;população 8.261;13,9%
Mirador, MA;população 20.586;14,7%
Miranda do Norte, MA;população 26.979;9,7%
Mirinzal, MA;população 14.570;9,5%
Monção, MA;população 32.516;9%
Montes Altos, MA;população 9.102;13,2%
Morros, MA;população 18.747;16,9%
Nina Rodrigues, MA;população 13.746;10,7%
Nova Colinas, MA;população 5.183;13,5%
Nova Iorque, MA;população 4.595;13,7%
Nova Olinda do Maranhão, MA;população 20.184;10,7%
Olho d'Água das Cunhãs, MA;população 19.009;12,4%
Olinda Nova do Maranhão, MA;população 14.110;19,1%
Paço do Lumiar, MA;população 115.693;11,3%
Palmeirândia, MA;população 19.213;15,4%
Paraibano, MA;população 20.768;14%
Parnarama, MA;população 34.018;12,8%
Passagem Franca, MA;população 18.387;13,6%
Pastos Bons, MA;população 18.848;15,1%
Paulino Neves, MA;população 15.427;14,4%
Paulo Ramos, MA;população 20.539;11,1%
Pedreiras, MA;população 38.582;9,2%
Pedro do Rosário, MA;população 24.183;10,9%
Penalva, MA;população 36.899;10,9%
Peri Mirim, MA;população 13.989;18,1%
Peritoró, MA;população 22.369;11,1%
Pindaré-Mirim, MA;população 32.037;10,3%
Pinheiro, MA;população 80.917;12,3%
Pio XII, MA;população 21.333;11,3%
Pirapemas, MA;população 18.053;10,4%
Poção de Pedras, MA;população 18.191;13,5%
Porto Franco, MA;população 22.956;15,3%
Porto Rico do Maranhão, MA;população 5.909;14,3%
Presidente Dutra, MA;população 46.369;14,1%
Presidente Juscelino, MA;população 12.255;13%
Presidente Médici, MA;população 6.755;15,3%
Presidente Sarney, MA;população 18.210;16,3%
Presidente Vargas, MA;população 11.206;11,2%
Primeira Cruz, MA;população 14.758;9,6%
Raposa, MA;população 29.167;13,7%
Riachão, MA;população 19.926;14%
Ribamar Fiquene, MA;população 7.563;13,2%
Rosário, MA;população 41.349;12,1%
Sambaíba, MA;população 5.546;13,5%
Santa Filomena do Maranhão, MA;população 7.503;14,1%
Santa Helena, MA;população 40.518;12,4%
Santa Inês, MA;população 82.680;9,4%
Santa Luzia, MA;população 75.762;11,1%
Santa Luzia do Paruá, MA;população 24.507;10,2%
Santa Quitéria do Maranhão, MA;população 24.879;12,6%
Santa Rita, MA;população 35.364;12,8%
Santana do Maranhão, MA;população 12.761;12,5%
Santo Amaro do Maranhão, MA;população 15.110;14,8%
Santo Antônio dos Lopes, MA;população 14.270;10,4%
São Benedito do Rio Preto, MA;população 18.189;12,2%
São Bento, MA;população 43.447;10,4%
São Bernardo, MA;população 27.599;15,4%
São Domingos do Azeitão, MA;população 7.187;15,7%
São Domingos do Maranhão, MA;população 33.716;15,8%
São Félix de Balsas, MA;população 4.554;13,5%
São Francisco do Brejão, MA;população 11.242;15%
São Francisco do Maranhão, MA;população 11.961;14,5%
São João Batista, MA;população 20.195;11,8%
São João do Carú, MA;população 15.558;10,7%
São João do Paraíso, MA;população 10.933;11,1%
São João do Soter, MA;população 17.956;12,7%
São João dos Patos, MA;população 25.287;14%
São José de Ribamar, MA;população 172.402;11,9%
São José dos Basílios, MA;população 7.501;14,1%
São Luís, MA;população 1.064.197;10,3%
São Luís Gonzaga do Maranhão, MA;população 18.807;10,5%
São Mateus do Maranhão, MA;população 40.341;14,8%
São Pedro da Água Branca, MA;população 12.349;14%
São Pedro dos Crentes, MA;população 4.542;13,5%
São Raimundo das Mangabeiras, MA;população 18.255;13,5%
São Raimundo do Doca Bezerra, MA;população 5.387;14,2%
São Roberto, MA;população 6.432;10,9%
São Vicente Ferrer, MA;população 21.591;13,3%
Satubinha, MA;população 13.231;14,8%
Senador Alexandre Costa, MA;população 10.763;14,6%
Senador La Rocque, MA;população 14.195;12,2%
Serrano do Maranhão, MA;população 10.758;11,5%
Sítio Novo, MA;população 17.559;14,4%
Sucupira do Norte, MA;população 10.444;15,2%
Sucupira do Riachão, MA;população 5.519;13,7%
Tasso Fragoso, MA;população 8.219;13,5%
Timbiras, MA;população 28.442;13,8%
Timon, MA;população 163.342;14%
Trizidela do Vale, MA;população 20.747;8,8%
Tufilândia, MA;população 5.699;10,7%
Tuntum, MA;população 40.566;13,3%
Turiaçu, MA;população 34.694;15%
Turilândia, MA;população 24.559;14,1%
Tutóia, MA;população 56.501;14,8%
Urbano Santos, MA;população 31.840;13,3%
Vargem Grande, MA;população 53.918;12,6%
Viana, MA;população 50.976;10,9%
Vila Nova dos Martírios, MA;população 12.661;11,8%
Vitória do Mearim, MA;população 31.923;11,4%
Vitorino Freire, MA;população 30.937;10,3%
Zé Doca, MA;população 50.190;11,1%
Acauã, PI;população 6.913;23,4%
Agricolândia, PI;população 5.087;19,5%
Água Branca, PI;população 16.944;19,5%
Alagoinha do Piauí, PI;população 7.485;20,2%
Alegrete do Piauí, PI;população 5.215;20,2%
Alto Longá, PI;população 13.967;25,6%
Altos, PI;população 39.625;17,8%
Alvorada do Gurguéia, PI;população 5.249;17,7%
Amarante, PI;população 17.305;13,3%
Angical do Piauí, PI;população 6.697;19,5%
Anísio de Abreu, PI;população 9.531;23,1%
Antônio Almeida, PI;população 3.097;18,6%
Aroazes, PI;população 5.773;19,5%
Aroeiras do Itaim, PI;população 2.460;20,2%
Arraial, PI;população 4.678;18,6%
Assunção do Piauí, PI;população 7.667;20,7%
Avelino Lopes, PI;população 11.390;30,7%
Baixa Grande do Ribeiro, PI;população 11.123;21,2%
Barra D'Alcântara, PI;população 3.886;19,5%
Barras, PI;população 45.938;15,1%
Barreiras do Piauí, PI;população 3.283;14,8%
Barro Duro, PI;população 6.941;19,5%
Batalha, PI;população 26.277;19%
Bela Vista do Piauí, PI;população 3.902;20,2%
Belém do Piauí, PI;população 3.440;20,2%
Beneditinos, PI;população 10.021;19,5%
Bertolínia, PI;população 5.396;18,6%
Betânia do Piauí, PI;população 6.092;23,4%
Boa Hora, PI;população 6.560;17,4%
Bocaina, PI;população 4.431;20,2%
Bom Jesus, PI;população 24.092;15,1%
Bom Princípio do Piauí, PI;população 5.474;15,6%
Bonfim do Piauí, PI;população 5.531;23,1%
Boqueirão do Piauí, PI;população 6.359;20,7%
Brasileira, PI;população 8.139;18,9%
Brejo do Piauí, PI;população 3.714;19,2%
Buriti dos Lopes, PI;população 19.386;14,5%
Buriti dos Montes, PI;população 8.165;20,7%
Cabeceiras do Piauí, PI;população 10.276;19,5%
Cajazeiras do Piauí, PI;população 3.456;25,4%
Cajueiro da Praia, PI;população 7.415;15,6%
Caldeirão Grande do Piauí, PI;população 5.675;18,3%
Campinas do Piauí, PI;população 5.499;20,2%
Campo Alegre do Fidalgo, PI;população 4.883;29%
Campo Grande do Piauí, PI;população 5.775;20,2%
Campo Largo do Piauí, PI;população 7.058;17,4%
Campo Maior, PI;população 45.904;15,4%
Canavieira, PI;população 3.911;18,6%
Canto do Buriti, PI;população 20.619;20%
Capitão de Campos, PI;população 11.208;20,8%
Capitão Gervásio Oliveira, PI;população 3.993;29%
Caracol, PI;população 10.588;17,4%
Caraúbas do Piauí, PI;população 5.704;15,6%
Caridade do Piauí, PI;população 4.974;18,3%
Castelo do Piauí, PI;população 18.466;22,1%
Caxingó, PI;população 5.248;15,6%
Cocal, PI;população 27.163;15,9%
Cocal de Telha, PI;população 4.611;20,7%
Cocal dos Alves, PI;população 6.014;15,6%
Coivaras, PI;população 3.916;19,5%
Colônia do Gurguéia, PI;população 6.278;17,7%
Colônia do Piauí, PI;população 7.522;25,4%
Conceição do Canindé, PI;população 4.532;20,2%
Coronel José Dias, PI;população 4.598;23,1%
Corrente, PI;população 26.011;12,6%
Cristalândia do Piauí, PI;população 8.069;14,8%
Cristino Castro, PI;população 10.191;17,7%
Curimatá, PI;população 11.078;16,3%
Currais, PI;população 4.829;17,7%
Curralinhos, PI;população 4.318;19,5%
Curral Novo do Piauí, PI;população 5.059;18,3%
Demerval Lobão, PI;população 13.526;23,8%
Dirceu Arcoverde, PI;população 6.841;23,1%
Dom Expedito Lopes, PI;população 6.735;20,2%
Domingos Mourão, PI;população 4.291;18,9%
Dom Inocêncio, PI;população 9.376;23,1%
Elesbão Veloso, PI;população 14.462;25,7%
Eliseu Martins, PI;população 4.791;19,2%
Esperantina, PI;população 38.749;19,2%
Fartura do Piauí, PI;população 5.186;23,1%
Flores do Piauí, PI;população 4.395;18,6%
Floresta do Piauí, PI;população 2.513;25,4%
Floriano, PI;população 58.702;13,4%
Francinópolis, PI;população 5.268;19,5%
Francisco Ayres, PI;população 4.361;18,6%
Francisco Macedo, PI;população 3.078;20,2%
Francisco Santos, PI;população 8.993;20,2%
Fronteiras, PI;população 11.411;17,3%
Geminiano, PI;população 5.298;20,2%
Gilbués, PI;população 10.509;13,3%
Guadalupe, PI;população 10.340;14,1%
Guaribas, PI;população 4.472;23,1%
Hugo Napoleão, PI;população 3.811;19,5%
Ilha Grande, PI;população 9.176;15,6%
Inhuma, PI;população 15.032;31,9%
Ipiranga do Piauí, PI;população 9.569;24,5%
Isaías Coelho, PI;população 8.389;20,2%
Itainópolis, PI;população 11.330;16,8%
Itaueira, PI;população 10.818;20,8%
Jacobina do Piauí, PI;população 5.695;23,4%
Jaicós, PI;população 18.585;28,2%
Jardim do Mulato, PI;população 4.402;19,5%
Jatobá do Piauí, PI;população 4.756;20,7%
Jerumenha, PI;população 4.397;18,6%
João Costa, PI;população 2.968;29%
Joaquim Pires, PI;população 14.059;17,4%
Joca Marques, PI;população 5.282;19%
José de Freitas, PI;população 38.169;18,5%
Juazeiro do Piauí, PI;população 4.837;20,7%
Júlio Borges, PI;população 5.496;17,7%
Jurema, PI;população 4.641;23,1%
Lagoinha do Piauí, PI;população 2.757;19,5%
Lagoa Alegre, PI;população 8.290;19,5%
Lagoa do Barro do Piauí, PI;população 4.570;29%
Lagoa de São Francisco, PI;população 6.590;18,9%
Lagoa do Piauí, PI;população 3.963;19,5%
Lagoa do Sítio, PI;população 5.022;24,5%
Landri Sales, PI;população 5.251;18,6%
Luís Correia, PI;população 29.415;16,5%
Luzilândia, PI;população 25.028;18,3%
Madeiro, PI;população 8.075;19%
Manoel Emídio, PI;população 5.262;18,6%
Marcolândia, PI;população 8.186;18,3%
Marcos Parente, PI;população 4.482;18,6%
Massapê do Piauí, PI;população 6.315;20,2%
Matias Olímpio, PI;população 10.693;21,9%
Miguel Alves, PI;população 32.993;19%
Miguel Leão, PI;população 1.239;19,5%
Milton Brandão, PI;população 6.791;18,9%
Monsenhor Gil, PI;população 10.410;19%
Monsenhor Hipólito, PI;população 7.565;20,2%
Monte Alegre do Piauí, PI;população 10.441;13,2%
Morro Cabeça no Tempo, PI;população 4.077;17,7%
Morro do Chapéu do Piauí, PI;população 6.641;19%
Murici dos Portelas, PI;população 8.846;15,6%
Nazaré do Piauí, PI;população 7.279;18,6%
Nazária, PI;população 8.330;19,5%
Nossa Senhora de Nazaré, PI;população 4.723;20,7%
Nossa Senhora dos Remédios, PI;população 8.457;17,4%
Novo Oriente do Piauí, PI;população 6.493;24,5%
Novo Santo Antônio, PI;população 3.371;19,5%
Oeiras, PI;população 36.266;16,1%
Olho D'Água do Piauí, PI;população 2.390;19,5%
Padre Marcos, PI;população 6.742;20,2%
Paes Landim, PI;população 4.074;20,2%
Pajeú do Piauí, PI;população 3.479;19,2%
Palmeira do Piauí, PI;população 4.988;17,7%
Palmeirais, PI;população 14.151;13,8%
Paquetá, PI;população 3.909;20,2%
Parnaguá, PI;população 10.530;13,7%
Parnaíba, PI;população 149.348;12,8%
Passagem Franca do Piauí, PI;população 4.470;19,5%
Patos do Piauí, PI;população 6.241;23,4%
Pau D'Arco do Piauí, PI;população 3.914;19,5%
Paulistana, PI;população 20.133;19,2%
Pavussu, PI;população 3.645;18,6%
Pedro II, PI;população 38.014;20,3%
Pedro Laurentino, PI;população 2.472;29%
Nova Santa Rita, PI;população 4.276;29%
Picos, PI;população 76.309;14,8%
Pimenteiras, PI;população 11.900;20,6%
Pio IX, PI;população 18.023;14,9%
Piracuruca, PI;população 28.066;17,2%
Piripiri, PI;população 62.600;17,8%
Porto, PI;população 12.239;17,7%
Porto Alegre do Piauí, PI;população 2.637;18,6%
Prata do Piauí, PI;população 3.107;19,5%
Queimada Nova, PI;população 8.775;23,4%
Redenção do Gurguéia, PI;população 8.580;17,7%
Regeneração, PI;população 17.696;17,1%
Riacho Frio, PI;população 4.255;14,8%
Ribeira do Piauí, PI;população 4.368;29%
Ribeiro Gonçalves, PI;população 7.112;15,7%
Rio Grande do Piauí, PI;população 6.328;18,6%
Santa Cruz do Piauí, PI;população 6.119;20,2%
Santa Cruz dos Milagres, PI;população 3.910;19,5%
Santa Filomena, PI;população 6.152;13,5%
Santa Luz, PI;população 5.694;17,7%
Santana do Piauí, PI;população 4.534;20,2%
Santa Rosa do Piauí, PI;população 5.180;25,4%
Santo Antônio de Lisboa, PI;população 6.215;20,2%
Santo Antônio dos Milagres, PI;população 2.109;19,5%
Santo Inácio do Piauí, PI;população 3.713;25,4%
São Braz do Piauí, PI;população 4.367;23,1%
São Félix do Piauí, PI;população 2.931;19,5%
São Francisco de Assis do Piauí, PI;população 5.759;20,2%
São Francisco do Piauí, PI;população 6.332;18,6%
São Gonçalo do Gurguéia, PI;população 2.942;14,8%
São Gonçalo do Piauí, PI;população 4.885;19,5%
São João da Canabrava, PI;população 4.516;20,2%
São João da Fronteira, PI;população 5.873;18,9%
São João da Serra, PI;população 6.101;20,7%
São João da Varjota, PI;população 4.738;25,4%
São João do Arraial, PI;população 7.700;19%
São João do Piauí, PI;população 20.077;19,1%
São José do Divino, PI;população 5.237;18,9%
São José do Peixe, PI;população 3.702;18,6%
São José do Piauí, PI;população 6.615;20,2%
São Julião, PI;população 5.771;20,2%
São Lourenço do Piauí, PI;população 4.488;23,1%
São Luis do Piauí, PI;população 2.593;20,2%
São Miguel da Baixa Grande, PI;população 2.407;19,5%
São Miguel do Fidalgo, PI;população 2.994;25,4%
São Miguel do Tapuio, PI;população 18.132;19,2%
São Pedro do Piauí, PI;população 13.956;22,3%
São Raimundo Nonato, PI;população 33.613;16,1%
Sebastião Barros, PI;população 3.475;14,8%
Sebastião Leal, PI;população 4.199;18,6%
Sigefredo Pacheco, PI;população 9.799;20,7%
Simões, PI;população 14.393;16,7%
Simplício Mendes, PI;população 12.385;18,3%
Socorro do Piauí, PI;população 4.519;20,2%
Sussuapara, PI;população 6.504;20,2%
Tamboril do Piauí, PI;população 2.839;19,2%
Tanque do Piauí, PI;população 2.694;25,4%
Teresina, PI;população 840.600;14,1%
União, PI;população 43.511;15,6%
Uruçuí, PI;população 20.902;13,7%
Valença do Piauí, PI;população 20.555;21,2%
Várzea Branca, PI;população 4.899;23,1%
Várzea Grande, PI;população 4.339;19,5%
Vera Mendes, PI;população 3.023;20,2%
Vila Nova do Piauí, PI;população 2.987;20,2%
Wall Ferraz, PI;população 4.365;20,2%
Abaiara, CE;população 11.226;19,8%
Acarape, CE;população 16.153;21,7%
Acaraú, CE;população 60.684;21,8%
Acopiara, CE;população 52.903;23,8%
Aiuaba, CE;população 16.893;12,7%
Alcântaras, CE;população 11.247;16,3%
Altaneira, CE;população 7.271;18,8%
Alto Santo, CE;população 16.823;23,1%
Amontada, CE;população 41.672;32,9%
Antonina do Norte, CE;população 7.200;18,8%
Apuiarés, CE;população 14.483;26,4%
Aquiraz, CE;população 76.967;14,9%
Aracati, CE;população 72.248;18,8%
Aracoiaba, CE;população 26.062;20,9%
Ararendá, CE;população 10.750;13,5%
Araripe, CE;população 21.230;22,8%
Aratuba, CE;população 11.419;28,6%
Arneiroz, CE;população 7.768;20,9%
Assaré, CE;população 23.058;19,1%
Aurora, CE;população 24.658;19,9%
Baixio, CE;população 6.182;20%
Banabuiú, CE;população 17.842;23,4%
Barbalha, CE;população 58.347;16,6%
Barreira, CE;população 20.532;24%
Barro, CE;população 22.193;19,6%
Barroquinha, CE;população 14.800;21%
Baturité, CE;população 34.735;19,3%
Beberibe, CE;população 51.885;21%
Bela Cruz, CE;população 31.956;30%
Boa Viagem, CE;população 53.725;28,2%
Brejo Santo, CE;população 47.645;17,3%
Camocim, CE;população 62.201;18,8%
Campos Sales, CE;população 27.077;19,8%
Canindé, CE;população 76.724;24,4%
Capistrano, CE;população 17.523;24,1%
Caridade, CE;população 21.524;23%
Cariré, CE;população 18.637;12%
Caririaçu, CE;população 26.840;22,2%
Cariús, CE;população 18.813;22,5%
Carnaubal, CE;população 17.374;17,2%
Cascavel, CE;população 69.498;17,5%
Catarina, CE;população 19.882;19,3%
Catunda, CE;população 10.257;15,6%
Caucaia, CE;população 349.526;14,8%
Cedro, CE;população 24.986;21,1%
Chaval, CE;população 12.888;18,8%
Choró, CE;população 13.246;26,4%
Chorozinho, CE;população 19.189;25,7%
Coreaú, CE;população 22.773;16,3%
Crateús, CE;população 74.188;18,8%
Crato, CE;população 127.657;13,3%
Croatá, CE;população 17.650;13,9%
Cruz, CE;população 23.514;30,2%
Deputado Irapuan Pinheiro, CE;população 9.403;27%
Ererê, CE;população 7.073;24,4%
Eusébio, CE;população 50.308;16%
Farias Brito, CE;população 18.937;19,4%
Forquilha, CE;população 23.276;13,4%
Fortaleza, CE;população 2.571.896;14,1%
Fortim, CE;população 15.781;17,6%
Frecheirinha, CE;população 13.473;13,7%
General Sampaio, CE;população 6.679;20,9%
Graça, CE;população 15.287;8%
Granja, CE;população 53.682;16,1%
Granjeiro, CE;população 4.531;18,8%
Groaíras, CE;população 10.759;9,7%
Guaiúba, CE;população 25.581;19,6%
Guaraciaba do Norte, CE;população 38.995;11,2%
Guaramiranga, CE;população 3.812;20,9%
Hidrolândia, CE;população 19.970;12%
Horizonte, CE;população 62.002;19,6%
Ibaretama, CE;população 13.172;21,9%
Ibiapina, CE;população 24.555;16,7%
Ibicuitinga, CE;população 12.012;27,1%
Icapuí, CE;população 19.276;20,7%
Icó, CE;população 67.045;19,7%
Iguatu, CE;população 100.733;20,5%
Independência, CE;população 25.952;18,6%
Ipaporanga, CE;população 11.500;18,7%
Ipaumirim, CE;população 12.281;15,9%
Ipu, CE;população 41.292;10%
Ipueiras, CE;população 38.089;13,9%
Iracema, CE;população 14.042;24%
Irauçuba, CE;população 23.376;23,8%
Itaiçaba, CE;população 7.612;18,7%
Itaitinga, CE;população 38.131;20,3%
Itapagé, CE;população 50.671;23,8%
Itapipoca, CE;população 123.613;23,3%
Itapiúna, CE;população 19.570;21,1%
Itarema, CE;população 39.955;28,9%
Itatira, CE;população 20.077;26%
Jaguaretama, CE;população 18.018;27,8%
Jaguaribara, CE;população 10.999;28%
Jaguaribe, CE;população 34.621;23,9%
Jaguaruana, CE;população 33.324;16,9%
Jardim, CE;população 27.069;17%
Jati, CE;população 7.785;18,8%
Jijoca de Jericoacoara, CE;população 18.616;26,1%
Juazeiro do Norte, CE;população 263.704;15,7%
Jucás, CE;população 24.417;23%
Lavras da Mangabeira, CE;população 31.409;16,9%
Limoeiro do Norte, CE;população 57.782;17,4%
Madalena, CE;população 19.225;21,3%
Maracanaú, CE;população 219.749;14,7%
Maranguape, CE;população 122.020;18,4%
Marco, CE;população 26.219;18,9%
Martinópole, CE;população 10.796;21,2%
Massapê, CE;população 37.214;18,4%
Mauriti, CE;população 45.881;18,8%
Meruoca, CE;população 14.529;14,3%
Milagres, CE;população 28.419;16,8%
Milhã, CE;população 13.188;34,3%
Miraíma, CE;população 13.345;21,8%
Missão Velha, CE;população 35.150;17,9%
Mombaça, CE;população 43.557;37,4%
Monsenhor Tabosa, CE;população 16.998;22,7%
Morada Nova, CE;população 62.091;19,8%
Moraújo, CE;população 8.457;15,6%
Morrinhos, CE;população 21.737;19,6%
Mucambo, CE;população 14.346;23,6%
Mulungu, CE;população 12.364;28,7%
Nova Olinda, CE;população 15.048;18%
Nova Russas, CE;população 31.783;11,5%
Novo Oriente, CE;população 28.149;21,5%
Ocara, CE;população 24.979;27,4%
Orós, CE;população 21.447;22,3%
Pacajus, CE;população 67.678;19,6%
Pacatuba, CE;população 79.077;15,9%
Pacoti, CE;população 11.884;21,8%
Pacujá, CE;população 6.150;15,6%
Palhano, CE;população 9.169;22,1%
Palmácia, CE;população 12.762;19,3%
Paracuru, CE;população 33.178;20,9%
Paraipaba, CE;população 31.705;20,7%
Parambu, CE;população 31.376;17,6%
Paramoti, CE;população 11.533;23,3%
Pedra Branca, CE;população 42.696;35,2%
Penaforte, CE;população 8.743;18,8%
Pentecoste, CE;população 36.611;20,5%
Pereiro, CE;população 16.089;25,6%
Pindoretama, CE;população 19.975;16,9%
Piquet Carneiro, CE;população 16.318;31,4%
Pires Ferreira, CE;população 10.616;6,9%
Poranga, CE;população 12.214;21,9%
Porteiras, CE;população 15.058;19,8%
Potengi, CE;população 10.722;18,6%
Potiretama, CE;população 6.299;24,4%
Quiterianópolis, CE;população 20.600;18,8%
Quixadá, CE;população 84.684;18,7%
Quixelô, CE;população 14.997;28,1%
Quixeramobim, CE;população 76.386;24,1%
Quixeré, CE;população 21.410;16,3%
Redenção, CE;população 27.182;18,6%
Reriutaba, CE;população 19.145;8%
Russas, CE;população 74.243;23,1%
Saboeiro, CE;população 15.793;24,3%
Salitre, CE;população 16.070;22,3%
Santana do Acaraú, CE;população 31.369;19,6%
Santana do Cariri, CE;população 17.457;19,4%
Santa Quitéria, CE;população 43.359;15,5%
São Benedito, CE;população 45.917;15,1%
São Gonçalo do Amarante, CE;população 46.783;17,7%
São João do Jaguaribe, CE;população 7.774;24,4%
São Luís do Curu, CE;população 12.713;21,1%
Senador Pompeu, CE;população 26.600;30,5%
Senador Sá, CE;população 7.290;15,6%
Sobral, CE;população 199.750;13,1%
Solonópole, CE;população 18.060;25,5%
Tabuleiro do Norte, CE;população 30.143;21%
Tamboril, CE;população 25.635;17,3%
Tarrafas, CE;população 8.923;18,8%
Tauá, CE;população 57.478;21,8%
Tejuçuoca, CE;população 18.301;33,1%
Tianguá, CE;população 72.803;16,3%
Trairi, CE;população 53.998;21,6%
Tururu, CE;população 15.413;20,8%
Ubajara, CE;população 33.505;20,1%
Umari, CE;população 7.662;20%
Umirim, CE;população 19.437;21,2%
Uruburetama, CE;população 20.991;20,7%
Uruoca, CE;população 13.435;16,8%
Varjota, CE;população 18.081;11,3%
Várzea Alegre, CE;população 39.861;23,5%
Viçosa do Ceará, CE;população 58.332;21,4%
Acari, RN;população 11.349;5,9%
Açu, RN;população 56.829;10%
Afonso Bezerra, RN;população 11.197;9,7%
Água Nova, RN;população 3.183;18,1%
Alexandria, RN;população 13.864;12,4%
Almino Afonso, RN;população 4.922;14,1%
Alto do Rodrigues, RN;população 13.680;11%
Angicos, RN;população 11.906;9,4%
Antônio Martins, RN;população 7.188;14,1%
Apodi, RN;população 36.120;8,6%
