Pinheiro, MA;população 80.917;0,3%
Pio XII, MA;população 21.333;0,2%
Pirapemas, MA;população 18.053;0%
Poção de Pedras, MA;população 18.191;0,5%
Porto Franco, MA;população 22.956;0,3%
Porto Rico do Maranhão, MA;população 5.909;0,1%
Presidente Dutra, MA;população 46.369;0,4%
Presidente Juscelino, MA;população 12.255;0,2%
Presidente Médici, MA;população 6.755;0,2%
Presidente Sarney, MA;população 18.210;0,3%
Presidente Vargas, MA;população 11.206;0,4%
Primeira Cruz, MA;população 14.758;0%
Raposa, MA;população 29.167;0,4%
Riachão, MA;população 19.926;0,3%
Ribamar Fiquene, MA;população 7.563;0,3%
Rosário, MA;população 41.349;0,3%
Sambaíba, MA;população 5.546;0,3%
Santa Filomena do Maranhão, MA;população 7.503;0,5%
Santa Helena, MA;população 40.518;0,2%
Santa Inês, MA;população 82.680;0,3%
Santa Luzia, MA;população 75.762;0,2%
Santa Luzia do Paruá, MA;população 24.507;0,3%
Santa Quitéria do Maranhão, MA;população 24.879;0,6%
Santa Rita, MA;população 35.364;0,2%
Santana do Maranhão, MA;população 12.761;1,3%
Santo Amaro do Maranhão, MA;população 15.110;0,7%
Santo Antônio dos Lopes, MA;população 14.270;0,4%
São Benedito do Rio Preto, MA;população 18.189;0%
São Bento, MA;população 43.447;0,4%
São Bernardo, MA;população 27.599;0,1%
São Domingos do Azeitão, MA;população 7.187;0,5%
São Domingos do Maranhão, MA;população 33.716;0,4%
São Félix de Balsas, MA;população 4.554;0,3%
São Francisco do Brejão, MA;população 11.242;0,3%
São Francisco do Maranhão, MA;população 11.961;2%
São João Batista, MA;população 20.195;0,1%
São João do Carú, MA;população 15.558;0,3%
São João do Paraíso, MA;população 10.933;0,4%
São João do Soter, MA;população 17.956;0%
São João dos Patos, MA;população 25.287;0,4%
São José de Ribamar, MA;população 172.402;0,2%
São José dos Basílios, MA;população 7.501;0,5%
São Luís, MA;população 1.064.197;0,3%
São Luís Gonzaga do Maranhão, MA;população 18.807;0,2%
São Mateus do Maranhão, MA;população 40.341;0,2%
São Pedro da Água Branca, MA;população 12.349;0,3%
São Pedro dos Crentes, MA;população 4.542;0,3%
São Raimundo das Mangabeiras, MA;população 18.255;0,4%
São Raimundo do Doca Bezerra, MA;população 5.387;0,1%
São Roberto, MA;população 6.432;0,2%
São Vicente Ferrer, MA;população 21.591;0,6%
Satubinha, MA;população 13.231;0,9%
Senador Alexandre Costa, MA;população 10.763;1%
Senador La Rocque, MA;população 14.195;0,4%
Serrano do Maranhão, MA;população 10.758;0,3%
Sítio Novo, MA;população 17.559;0,9%
Sucupira do Norte, MA;população 10.444;0,2%
Sucupira do Riachão, MA;população 5.519;0,6%
Tasso Fragoso, MA;população 8.219;0,3%
Timbiras, MA;população 28.442;0,3%
Timon, MA;população 163.342;0,4%
Trizidela do Vale, MA;população 20.747;0,3%
Tufilândia, MA;população 5.699;0,3%
Tuntum, MA;população 40.566;0,5%
Turiaçu, MA;população 34.694;0,2%
Turilândia, MA;população 24.559;0%
Tutóia, MA;população 56.501;0,2%
Urbano Santos, MA;população 31.840;0,3%
Vargem Grande, MA;população 53.918;0,3%
Viana, MA;população 50.976;0,3%
Vila Nova dos Martírios, MA;população 12.661;0,2%
Vitória do Mearim, MA;população 31.923;0,5%
Vitorino Freire, MA;população 30.937;0,5%
Zé Doca, MA;população 50.190;0,2%
Acauã, PI;população 6.913;0,7%
Agricolândia, PI;população 5.087;0,4%
Água Branca, PI;população 16.944;0,4%
Alagoinha do Piauí, PI;população 7.485;0,5%
Alegrete do Piauí, PI;população 5.215;0,5%
Alto Longá, PI;população 13.967;0,8%
Altos, PI;população 39.625;0,2%
Alvorada do Gurguéia, PI;população 5.249;0,2%
Amarante, PI;população 17.305;0,4%
Angical do Piauí, PI;população 6.697;0,4%
Anísio de Abreu, PI;população 9.531;0,4%
Antônio Almeida, PI;população 3.097;0,5%
Aroazes, PI;população 5.773;0,4%
Aroeiras do Itaim, PI;população 2.460;0,5%
Arraial, PI;população 4.678;0,5%
Assunção do Piauí, PI;população 7.667;0,3%
Avelino Lopes, PI;população 11.390;0,5%
Baixa Grande do Ribeiro, PI;população 11.123;0,2%
Barra D'Alcântara, PI;população 3.886;0,4%
Barras, PI;população 45.938;0,3%
Barreiras do Piauí, PI;população 3.283;0,1%
Barro Duro, PI;população 6.941;0,4%
Batalha, PI;população 26.277;0,2%
Bela Vista do Piauí, PI;população 3.902;0,5%
Belém do Piauí, PI;população 3.440;0,5%
Beneditinos, PI;população 10.021;0,4%
Bertolínia, PI;população 5.396;0,5%
Betânia do Piauí, PI;população 6.092;0,7%
Boa Hora, PI;população 6.560;0,4%
Bocaina, PI;população 4.431;0,5%
Bom Jesus, PI;população 24.092;0,3%
Bom Princípio do Piauí, PI;população 5.474;0,4%
Bonfim do Piauí, PI;população 5.531;0,4%
Boqueirão do Piauí, PI;população 6.359;0,3%
Brasileira, PI;população 8.139;0,6%
Brejo do Piauí, PI;população 3.714;0,3%
Buriti dos Lopes, PI;população 19.386;0,4%
Buriti dos Montes, PI;população 8.165;0,3%
Cabeceiras do Piauí, PI;população 10.276;0,4%
Cajazeiras do Piauí, PI;população 3.456;0,5%
Cajueiro da Praia, PI;população 7.415;0,4%
Caldeirão Grande do Piauí, PI;população 5.675;2,5%
Campinas do Piauí, PI;população 5.499;0,5%
Campo Alegre do Fidalgo, PI;população 4.883;0,2%
Campo Grande do Piauí, PI;população 5.775;0,5%
Campo Largo do Piauí, PI;população 7.058;0,4%
Campo Maior, PI;população 45.904;0,5%
Canavieira, PI;população 3.911;0,5%
Canto do Buriti, PI;população 20.619;0,5%
Capitão de Campos, PI;população 11.208;0,8%
Capitão Gervásio Oliveira, PI;população 3.993;0,2%
Caracol, PI;população 10.588;0,8%
Caraúbas do Piauí, PI;população 5.704;0,4%
Caridade do Piauí, PI;população 4.974;2,5%
Castelo do Piauí, PI;população 18.466;0,3%
Caxingó, PI;população 5.248;0,4%
Cocal, PI;população 27.163;0,4%
Cocal de Telha, PI;população 4.611;0,3%
Cocal dos Alves, PI;população 6.014;0,4%
Coivaras, PI;população 3.916;0,4%
Colônia do Gurguéia, PI;população 6.278;0,2%
Colônia do Piauí, PI;população 7.522;0,5%
Conceição do Canindé, PI;população 4.532;0,5%
Coronel José Dias, PI;população 4.598;0,4%
Corrente, PI;população 26.011;0,2%
Cristalândia do Piauí, PI;população 8.069;0,1%
Cristino Castro, PI;população 10.191;0,2%
Curimatá, PI;população 11.078;0,2%
Currais, PI;população 4.829;0,2%
Curralinhos, PI;população 4.318;0,4%
Curral Novo do Piauí, PI;população 5.059;2,5%
Demerval Lobão, PI;população 13.526;0,2%
Dirceu Arcoverde, PI;população 6.841;0,4%
Dom Expedito Lopes, PI;população 6.735;0,5%
Domingos Mourão, PI;população 4.291;0,6%
Dom Inocêncio, PI;população 9.376;0,4%
Elesbão Veloso, PI;população 14.462;0,3%
Eliseu Martins, PI;população 4.791;0,3%
Esperantina, PI;população 38.749;0,5%
Fartura do Piauí, PI;população 5.186;0,4%
Flores do Piauí, PI;população 4.395;0,5%
Floresta do Piauí, PI;população 2.513;0,5%
Floriano, PI;população 58.702;0,8%
Francinópolis, PI;população 5.268;0,4%
Francisco Ayres, PI;população 4.361;0,5%
Francisco Macedo, PI;população 3.078;0,5%
Francisco Santos, PI;população 8.993;0,5%
Fronteiras, PI;população 11.411;0,7%
Geminiano, PI;população 5.298;0,5%
Gilbués, PI;população 10.509;0,4%
Guadalupe, PI;população 10.340;0,9%
Guaribas, PI;população 4.472;0,4%
Hugo Napoleão, PI;população 3.811;0,4%
Ilha Grande, PI;população 9.176;0,4%
Inhuma, PI;população 15.032;0%
Ipiranga do Piauí, PI;população 9.569;0,3%
Isaías Coelho, PI;população 8.389;0,5%
Itainópolis, PI;população 11.330;0,4%
Itaueira, PI;população 10.818;0,5%
Jacobina do Piauí, PI;população 5.695;0,7%
Jaicós, PI;população 18.585;0,4%
Jardim do Mulato, PI;população 4.402;0,4%
Jatobá do Piauí, PI;população 4.756;0,3%
Jerumenha, PI;população 4.397;0,5%
João Costa, PI;população 2.968;0,2%
Joaquim Pires, PI;população 14.059;0%
Joca Marques, PI;população 5.282;0,3%
José de Freitas, PI;população 38.169;0,4%
Juazeiro do Piauí, PI;população 4.837;0,3%
Júlio Borges, PI;população 5.496;0,2%
Jurema, PI;população 4.641;0,4%
Lagoinha do Piauí, PI;população 2.757;0,4%
Lagoa Alegre, PI;população 8.290;0,4%
Lagoa do Barro do Piauí, PI;população 4.570;0,2%
Lagoa de São Francisco, PI;população 6.590;0,6%
Lagoa do Piauí, PI;população 3.963;0,4%
Lagoa do Sítio, PI;população 5.022;0,3%
Landri Sales, PI;população 5.251;0,5%
Luís Correia, PI;população 29.415;0,4%
Luzilândia, PI;população 25.028;0,3%
Madeiro, PI;população 8.075;0,3%
Manoel Emídio, PI;população 5.262;0,5%
Marcolândia, PI;população 8.186;2,5%
Marcos Parente, PI;população 4.482;0,5%
Massapê do Piauí, PI;população 6.315;0,5%
Matias Olímpio, PI;população 10.693;0,6%
Miguel Alves, PI;população 32.993;0,3%
Miguel Leão, PI;população 1.239;0,4%
Milton Brandão, PI;população 6.791;0,6%
Monsenhor Gil, PI;população 10.410;0%
Monsenhor Hipólito, PI;população 7.565;0,5%
Monte Alegre do Piauí, PI;população 10.441;0%
Morro Cabeça no Tempo, PI;população 4.077;0,2%
Morro do Chapéu do Piauí, PI;população 6.641;0,3%
Murici dos Portelas, PI;população 8.846;0,4%
Nazaré do Piauí, PI;população 7.279;0,5%
Nazária, PI;população 8.330;0,4%
Nossa Senhora de Nazaré, PI;população 4.723;0,3%
Nossa Senhora dos Remédios, PI;população 8.457;0,4%
Novo Oriente do Piauí, PI;população 6.493;0,3%
Novo Santo Antônio, PI;população 3.371;0,4%
Oeiras, PI;população 36.266;0,8%
Olho D'Água do Piauí, PI;população 2.390;0,4%
Padre Marcos, PI;população 6.742;0,5%
Paes Landim, PI;população 4.074;0,5%
Pajeú do Piauí, PI;população 3.479;0,3%
Palmeira do Piauí, PI;população 4.988;0,2%
Palmeirais, PI;população 14.151;0%
Paquetá, PI;população 3.909;0,5%
Parnaguá, PI;população 10.530;0,2%
Parnaíba, PI;população 149.348;0,4%
Passagem Franca do Piauí, PI;população 4.470;0,4%
Patos do Piauí, PI;população 6.241;0,7%
Pau D'Arco do Piauí, PI;população 3.914;0,4%
Paulistana, PI;população 20.133;1,4%
Pavussu, PI;população 3.645;0,5%
Pedro II, PI;população 38.014;0,3%
Pedro Laurentino, PI;população 2.472;0,2%
Nova Santa Rita, PI;população 4.276;0,2%
Picos, PI;população 76.309;1,3%
Pimenteiras, PI;população 11.900;0,4%
Pio IX, PI;população 18.023;0,8%
Piracuruca, PI;população 28.066;0,2%
Piripiri, PI;população 62.600;1,1%
Porto, PI;população 12.239;0,9%
Porto Alegre do Piauí, PI;população 2.637;0,5%
Prata do Piauí, PI;população 3.107;0,4%
Queimada Nova, PI;população 8.775;0,7%
Redenção do Gurguéia, PI;população 8.580;0,2%
Regeneração, PI;população 17.696;0,2%
Riacho Frio, PI;população 4.255;0,1%
Ribeira do Piauí, PI;população 4.368;0,2%
Ribeiro Gonçalves, PI;população 7.112;0,5%
Rio Grande do Piauí, PI;população 6.328;0,5%
Santa Cruz do Piauí, PI;população 6.119;0,5%
Santa Cruz dos Milagres, PI;população 3.910;0,4%
Santa Filomena, PI;população 6.152;0,3%
Santa Luz, PI;população 5.694;0,2%
Santana do Piauí, PI;população 4.534;0,5%
Santa Rosa do Piauí, PI;população 5.180;0,5%
Santo Antônio de Lisboa, PI;população 6.215;0,5%
Santo Antônio dos Milagres, PI;população 2.109;0,4%
Santo Inácio do Piauí, PI;população 3.713;0,5%
São Braz do Piauí, PI;população 4.367;0,4%
São Félix do Piauí, PI;população 2.931;0,4%
São Francisco de Assis do Piauí, PI;população 5.759;0,5%
São Francisco do Piauí, PI;população 6.332;0,5%
São Gonçalo do Gurguéia, PI;população 2.942;0,1%
São Gonçalo do Piauí, PI;população 4.885;0,4%
São João da Canabrava, PI;população 4.516;0,5%
São João da Fronteira, PI;população 5.873;0,6%
São João da Serra, PI;população 6.101;0,3%
São João da Varjota, PI;população 4.738;0,5%
São João do Arraial, PI;população 7.700;0,3%
São João do Piauí, PI;população 20.077;0,4%
São José do Divino, PI;população 5.237;0,6%
São José do Peixe, PI;população 3.702;0,5%
São José do Piauí, PI;população 6.615;0,5%
São Julião, PI;população 5.771;0,5%
São Lourenço do Piauí, PI;população 4.488;0,4%
São Luis do Piauí, PI;população 2.593;0,5%
São Miguel da Baixa Grande, PI;população 2.407;0,4%
São Miguel do Fidalgo, PI;população 2.994;0,5%
São Miguel do Tapuio, PI;população 18.132;0,3%
São Pedro do Piauí, PI;população 13.956;0,2%
São Raimundo Nonato, PI;população 33.613;0,7%
Sebastião Barros, PI;população 3.475;0,1%
Sebastião Leal, PI;população 4.199;0,5%
Sigefredo Pacheco, PI;população 9.799;0,3%
Simões, PI;população 14.393;1,3%
Simplício Mendes, PI;população 12.385;0,4%
Socorro do Piauí, PI;população 4.519;0,5%
Sussuapara, PI;população 6.504;0,5%
Tamboril do Piauí, PI;população 2.839;0,3%
Tanque do Piauí, PI;população 2.694;0,5%
Teresina, PI;população 840.600;0,5%
União, PI;população 43.511;0,4%
Uruçuí, PI;população 20.902;0,5%
Valença do Piauí, PI;população 20.555;0,4%
Várzea Branca, PI;população 4.899;0,4%
Várzea Grande, PI;população 4.339;0,4%
Vera Mendes, PI;população 3.023;0,5%
Vila Nova do Piauí, PI;população 2.987;0,5%
Wall Ferraz, PI;população 4.365;0,5%
Abaiara, CE;população 11.226;1%
Acarape, CE;população 16.153;0,5%
Acaraú, CE;população 60.684;0,4%
Acopiara, CE;população 52.903;0,4%
Aiuaba, CE;população 16.893;0,7%
Alcântaras, CE;população 11.247;0,4%
Altaneira, CE;população 7.271;1,5%
Alto Santo, CE;população 16.823;0,4%
Amontada, CE;população 41.672;0,2%
Antonina do Norte, CE;população 7.200;1,5%
Apuiarés, CE;população 14.483;0,4%
Aquiraz, CE;população 76.967;0,6%
Aracati, CE;população 72.248;0,4%
Aracoiaba, CE;população 26.062;2,6%
Ararendá, CE;população 10.750;0,8%
Araripe, CE;população 21.230;0,5%
Aratuba, CE;população 11.419;0,1%
Arneiroz, CE;população 7.768;0,5%
Assaré, CE;população 23.058;0,8%
Aurora, CE;população 24.658;0,4%
Baixio, CE;população 6.182;0,4%
Banabuiú, CE;população 17.842;0,4%
Barbalha, CE;população 58.347;1,1%
Barreira, CE;população 20.532;0,3%
Barro, CE;população 22.193;0,6%
Barroquinha, CE;população 14.800;0,8%
Baturité, CE;população 34.735;0,4%
Beberibe, CE;população 51.885;0,8%
Bela Cruz, CE;população 31.956;0,4%
Boa Viagem, CE;população 53.725;0,6%
Brejo Santo, CE;população 47.645;0,7%
Camocim, CE;população 62.201;0,3%
Campos Sales, CE;população 27.077;0,8%
Canindé, CE;população 76.724;0,4%
Capistrano, CE;população 17.523;0,5%
Caridade, CE;população 21.524;0,2%
Cariré, CE;população 18.637;0,3%
Caririaçu, CE;população 26.840;0,5%
Cariús, CE;população 18.813;0,1%
Carnaubal, CE;população 17.374;0,2%
Cascavel, CE;população 69.498;0,4%
Catarina, CE;população 19.882;0,5%
Catunda, CE;população 10.257;0,4%
Caucaia, CE;população 349.526;0,6%
Cedro, CE;população 24.986;0,8%
Chaval, CE;população 12.888;0,6%
Choró, CE;população 13.246;0,4%
Chorozinho, CE;população 19.189;0,4%
Coreaú, CE;população 22.773;0,3%
Crateús, CE;população 74.188;0,5%
Crato, CE;população 127.657;1,1%
Croatá, CE;população 17.650;0,5%
Cruz, CE;população 23.514;0,4%
Deputado Irapuan Pinheiro, CE;população 9.403;0,5%
Ererê, CE;população 7.073;0,4%
Eusébio, CE;população 50.308;0,7%
Farias Brito, CE;população 18.937;0,5%
Forquilha, CE;população 23.276;0,5%
Fortaleza, CE;população 2.571.896;0,7%
Fortim, CE;população 15.781;1%
Frecheirinha, CE;população 13.473;0,1%
General Sampaio, CE;população 6.679;0,5%
Graça, CE;população 15.287;0,3%
Granja, CE;população 53.682;0,4%
Granjeiro, CE;população 4.531;1,5%
Groaíras, CE;população 10.759;0,3%
Guaiúba, CE;população 25.581;0,5%
Guaraciaba do Norte, CE;população 38.995;0,4%
Guaramiranga, CE;população 3.812;0,5%
Hidrolândia, CE;população 19.970;0,5%
Horizonte, CE;população 62.002;0,5%
Ibaretama, CE;população 13.172;0,6%
Ibiapina, CE;população 24.555;0,2%
Ibicuitinga, CE;população 12.012;0,7%
Icapuí, CE;população 19.276;0,4%
Icó, CE;população 67.045;0,5%
Iguatu, CE;população 100.733;0,4%
Independência, CE;população 25.952;0,3%
Ipaporanga, CE;população 11.500;0,5%
Ipaumirim, CE;população 12.281;0,4%
Ipu, CE;população 41.292;0,3%
Ipueiras, CE;população 38.089;0,4%
Iracema, CE;população 14.042;0,5%
Irauçuba, CE;população 23.376;0,4%
Itaiçaba, CE;população 7.612;0,5%
Itaitinga, CE;população 38.131;0,4%
Itapagé, CE;população 50.671;0,6%
Itapipoca, CE;população 123.613;0,4%
Itapiúna, CE;população 19.570;0,3%
Itarema, CE;população 39.955;0,3%
Itatira, CE;população 20.077;0,3%
Jaguaretama, CE;população 18.018;0,3%
Jaguaribara, CE;população 10.999;0,4%
Jaguaribe, CE;população 34.621;0,4%
Jaguaruana, CE;população 33.324;0,5%
Jardim, CE;população 27.069;0,8%
Jati, CE;população 7.785;1,5%
Jijoca de Jericoacoara, CE;população 18.616;0,2%
Juazeiro do Norte, CE;população 263.704;1%
Jucás, CE;população 24.417;0,2%
Lavras da Mangabeira, CE;população 31.409;0,5%
Limoeiro do Norte, CE;população 57.782;0,6%
Madalena, CE;população 19.225;0,7%
Maracanaú, CE;população 219.749;0,6%
Maranguape, CE;população 122.020;0,5%
Marco, CE;população 26.219;0,6%
Martinópole, CE;população 10.796;0,5%
Massapê, CE;população 37.214;0,4%
Mauriti, CE;população 45.881;1%
Meruoca, CE;população 14.529;0,3%
Milagres, CE;população 28.419;0,5%
Milhã, CE;população 13.188;0,1%
Miraíma, CE;população 13.345;0,2%
Missão Velha, CE;população 35.150;0,8%
Mombaça, CE;população 43.557;0,1%
Monsenhor Tabosa, CE;população 16.998;0,2%
Morada Nova, CE;população 62.091;0,5%
Moraújo, CE;população 8.457;0,4%
Morrinhos, CE;população 21.737;0,5%
Mucambo, CE;população 14.346;0,5%
Mulungu, CE;população 12.364;0,3%
Nova Olinda, CE;população 15.048;0,6%
Nova Russas, CE;população 31.783;0,4%
Novo Oriente, CE;população 28.149;0,5%
Ocara, CE;população 24.979;0,3%
Orós, CE;população 21.447;0,3%
Pacajus, CE;população 67.678;0,4%
Pacatuba, CE;população 79.077;0,6%
Pacoti, CE;população 11.884;0,4%
Pacujá, CE;população 6.150;0,4%
Palhano, CE;população 9.169;0,3%
Palmácia, CE;população 12.762;0,6%
Paracuru, CE;população 33.178;0,3%
Paraipaba, CE;população 31.705;0,6%
Parambu, CE;população 31.376;0,6%
Paramoti, CE;população 11.533;0,3%
Pedra Branca, CE;população 42.696;0,5%
Penaforte, CE;população 8.743;1,5%
Pentecoste, CE;população 36.611;0,5%
Pereiro, CE;população 16.089;0,6%
Pindoretama, CE;população 19.975;0,7%
Piquet Carneiro, CE;população 16.318;0,4%
Pires Ferreira, CE;população 10.616;0,3%
Poranga, CE;população 12.214;0,5%
Porteiras, CE;população 15.058;0,3%
Potengi, CE;população 10.722;0,5%
Potiretama, CE;população 6.299;0,4%
Quiterianópolis, CE;população 20.600;0,5%
Quixadá, CE;população 84.684;0,5%
Quixelô, CE;população 14.997;0,3%
Quixeramobim, CE;população 76.386;0,5%
Quixeré, CE;população 21.410;0,3%
Redenção, CE;população 27.182;0,5%
Reriutaba, CE;população 19.145;0,5%
Russas, CE;população 74.243;0,3%
Saboeiro, CE;população 15.793;0,7%
Salitre, CE;população 16.070;0,5%
Santana do Acaraú, CE;população 31.369;0,5%
Santana do Cariri, CE;população 17.457;0,6%
Santa Quitéria, CE;população 43.359;0,4%
São Benedito, CE;população 45.917;0,4%
São Gonçalo do Amarante, CE;população 46.783;0,4%
São João do Jaguaribe, CE;população 7.774;0,4%
São Luís do Curu, CE;população 12.713;0,7%
Senador Pompeu, CE;população 26.600;0,4%
Senador Sá, CE;população 7.290;0,4%
Sobral, CE;população 199.750;0,6%
Solonópole, CE;população 18.060;0,6%
Tabuleiro do Norte, CE;população 30.143;0,4%
Tamboril, CE;população 25.635;0,3%
Tarrafas, CE;população 8.923;1,5%
Tauá, CE;população 57.478;0,4%
Tejuçuoca, CE;população 18.301;0,2%
Tianguá, CE;população 72.803;0,4%
Trairi, CE;população 53.998;0,3%
Tururu, CE;população 15.413;0,7%
Ubajara, CE;população 33.505;0,4%
Umari, CE;população 7.662;0,4%
Umirim, CE;população 19.437;0,4%
Uruburetama, CE;população 20.991;0,4%
Uruoca, CE;população 13.435;0,2%
Varjota, CE;população 18.081;0,3%
Várzea Alegre, CE;população 39.861;0,4%
Viçosa do Ceará, CE;população 58.332;0,4%
Acari, RN;população 11.349;1%
Açu, RN;população 56.829;0,6%
Afonso Bezerra, RN;população 11.197;0,4%
Água Nova, RN;população 3.183;0,5%
Alexandria, RN;população 13.864;0,8%
Almino Afonso, RN;população 4.922;0,6%
Alto do Rodrigues, RN;população 13.680;0,9%
Angicos, RN;população 11.906;0,5%
